region_key,region,feature,descriptor,sign,width,lambda,internal_score,internal_mean_specificity_gain,internal_min_specificity_gain,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_max_sensitivity_loss,internal_min_deesc_n,external_mean_specificity_gain,external_min_specificity_gain,external_mean_accuracy_gain,external_min_accuracy_gain,external_max_sensitivity_loss,external_min_deesc_n
R3_097_128,R3,R3_097_128__curv_sd,curv_sd,1,0.5,0.4,0.06532634120353109,0.05827263267429761,0.04994797086368366,0.04831804281345564,0.04220183486238527,0.031007751937984496,50,0.050530785562632706,0.04713375796178344,0.03743700503959687,0.03239740820734349,0.05673758865248227,40
R3_097_128,R3,R3_097_128__abs_slope_max,abs_slope_max,1,0.35,0.55,0.06391757417010363,0.05861949358307319,0.05098855359001041,0.04831804281345564,0.0431192660550459,0.03875968992248062,51,0.08535031847133757,0.08152866242038216,0.06443484521238303,0.057235421166306755,0.07801418439716312,70
R3_097_128,R3,R3_097_128__abs_curv_mean,abs_curv_mean,1,0.5,0.4,0.0635293604401396,0.05757891085674644,0.05202913631633715,0.047400611620795084,0.044036697247706424,0.03875968992248062,52,0.048832271762208064,0.044585987261146494,0.036357091432685396,0.03347732181425489,0.04964539007092199,38
R3_097_128,R3,R3_097_128__level_mean,level_mean,-1,0.7,0.7,0.06343284955598177,0.06971904266389178,0.05827263267429761,0.05412844036697247,0.0431192660550459,0.06976744186046512,65,0.10955414012738855,0.10445859872611465,0.07991360691144715,0.0712742980561556,0.11347517730496454,98
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,-1,0.35,0.7,0.06310513741190552,0.061047519944502256,0.05202913631633715,0.0492354740061162,0.0431192660550459,0.046511627906976744,53,0.09554140127388537,0.08789808917197452,0.07307415406767459,0.06479481641468687,0.06382978723404255,78
R3_097_128,R3,R3_097_128__abs_curv_max,abs_curv_max,1,0.5,0.4,0.06304466468792397,0.0565383281304197,0.047866805411030174,0.04709480122324158,0.04036697247706422,0.031007751937984496,48,0.053503184713375805,0.049681528662420385,0.039956803455723576,0.03347732181425489,0.05673758865248227,42
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,-1,0.7,0.55,0.06253139823872805,0.062088102670829,0.054110301768990635,0.04954128440366971,0.04495412844036695,0.05426356589147287,55,0.10403397027600851,0.09554140127388536,0.07919366450683944,0.07019438444924408,0.07092198581560284,85
R3_097_128,R3,R3_097_128__abs_slope_max,abs_slope_max,1,0.7,0.4,0.06224751844960348,0.05792577176552203,0.04890738813735692,0.04770642201834859,0.041284403669724745,0.03875968992248062,49,0.08322717622080679,0.07770700636942675,0.06227501799856013,0.05399568034557245,0.07801418439716312,71
R3_097_128,R3,R3_097_128__abs_curv_max,abs_curv_max,1,0.35,0.4,0.061821423097709896,0.054804023586541795,0.047866805411030174,0.045871559633027505,0.04036697247706422,0.031007751937984496,48,0.04883227176220808,0.045859872611464965,0.036717062634989195,0.03131749460043198,0.04964539007092199,40
R3_097_128,R3,R3_097_128__level_mean,level_mean,1,0.5,0.4,0.061784862463026224,0.06451612903225808,0.060353798126951096,0.05045871559633027,0.047706422018348627,0.06976744186046512,63,0.033121019108280254,0.03184713375796178,0.025197984161267135,0.02051835853131756,0.0425531914893617,26
R3_097_128,R3,R3_097_128__curv_sd,curv_sd,1,0.35,0.4,0.06151561270015639,0.054457162677766215,0.047866805411030174,0.045565749235474,0.04036697247706422,0.031007751937984496,48,0.04755838641188959,0.045859872611464965,0.03599712023038163,0.0345572354211664,0.0425531914893617,39
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.7,0.7,0.06130134967894092,0.07561567811307666,0.061394380853277836,0.05718654434250766,0.0431192660550459,0.09302325581395349,71,0.028025477707006374,0.024203821656050957,0.01943844492440609,0.015118790496760348,0.03546099290780142,22
R3_097_128,R3,R3_097_128__abs_curv_mean,abs_curv_mean,1,0.35,0.4,0.06126840270292494,0.05272285813388831,0.05098855359001041,0.04373088685015292,0.0431192660550459,0.031007751937984496,51,0.042887473460721866,0.03821656050955414,0.032397408207343416,0.029157667386609076,0.03546099290780142,33
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,1,0.35,0.55,0.0611219707116776,0.0565383281304197,0.047866805411030174,0.04678899082568807,0.041284403669724745,0.03875968992248062,47,0.09129511677282377,0.08535031847133757,0.06767458603311738,0.05939524838012966,0.0851063829787234,75
R3_097_128,R3,R3_097_128__level_sd,level_sd,1,0.5,0.55,0.060869854930438685,0.06347554630593132,0.047866805411030174,0.051376146788990794,0.038532110091743066,0.05426356589147287,50,0.10743099787685777,0.09554140127388536,0.07919366450683947,0.06587473002159827,0.09929078014184398,89
R3_097_128,R3,R3_097_128__level_sd,level_sd,1,0.35,0.7,0.06054875401300751,0.0638224072147069,0.047866805411030174,0.051376146788990794,0.03761467889908254,0.05426356589147287,51,0.10785562632696392,0.09681528662420383,0.07955363570914331,0.06587473002159827,0.10638297872340426,91
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,1,0.7,0.4,0.06020453951901701,0.05549774540409296,0.047866805411030174,0.04587155963302747,0.041284403669724745,0.03875968992248062,47,0.09087048832271762,0.0840764331210191,0.06623470122390211,0.057235421166306755,0.09219858156028368,79
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,-1,0.5,0.55,0.05872066973535335,0.05896635449184876,0.05202913631633715,0.04678899082568807,0.0431192660550459,0.05426356589147287,53,0.09808917197452231,0.08789808917197452,0.0748740100791937,0.06479481641468687,0.06382978723404255,78
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.7,0.7,0.05851183497265256,0.07630939993062781,0.06659729448491156,0.05626911314984706,0.04587155963302747,0.10852713178294573,78,0.02420382165605096,0.01910828025477707,0.015478761699064073,0.01295896328293733,0.04964539007092199,18
R3_097_128,R3,R3_097_128__slope_sd,slope_sd,1,0.35,0.55,0.0583769777158702,0.05688518903919528,0.04994797086368366,0.045565749235474,0.041284403669724745,0.046511627906976744,51,0.07940552016985138,0.07770700636942675,0.05939524838012963,0.05399568034557245,0.07801418439716312,66
R3_097_128,R3,R3_097_128__level_mean,level_mean,-1,0.5,0.7,0.058168171815075664,0.062434963579604576,0.053069719042663895,0.04892966360856266,0.04036697247706422,0.06201550387596899,58,0.09893842887473463,0.09044585987261146,0.07343412526997843,0.06263498920086397,0.09219858156028368,84
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.7,0.7,0.057982617509956015,0.07630939993062781,0.06555671175858481,0.05626911314984706,0.04495412844036695,0.10852713178294573,77,0.02420382165605096,0.01910828025477707,0.015478761699064111,0.01295896328293733,0.04964539007092199,18
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.5,0.7,0.05738562674110374,0.06937218175511618,0.05827263267429761,0.052599388379204894,0.041284403669724745,0.08527131782945736,67,0.026751592356687903,0.022929936305732482,0.01907847372210225,0.015118790496760348,0.03546099290780142,20
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,1,0.5,0.4,0.0573112422083029,0.053416579951439475,0.045785639958376693,0.044036697247706424,0.0394495412844037,0.03875968992248062,45,0.08280254777070063,0.07898089171974522,0.06119510439164866,0.056155507559395246,0.07801418439716312,68
R3_097_128,R3,R3_097_128__abs_slope_max,abs_slope_max,1,0.5,0.4,0.057072544623282165,0.054457162677766215,0.044745057232049947,0.04464831804281344,0.03761467889908254,0.03875968992248062,45,0.0781316348195329,0.07261146496815286,0.05903527717782583,0.05183585313174954,0.06382978723404255,66
R3_097_128,R3,R3_097_128__level_mean,level_mean,-1,0.7,0.55,0.05640042224228735,0.06174124176205342,0.05202913631633715,0.0480122324159021,0.038532110091743066,0.06201550387596899,58,0.09723991507431,0.08789808917197452,0.07235421166306699,0.06047516198704106,0.09219858156028368,82
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.7,0.55,0.056244788483300154,0.06798473812001388,0.05723204994797086,0.051987767584097844,0.04036697247706422,0.08527131782945736,66,0.02717622080679406,0.022929936305732482,0.018718502519798452,0.015118790496760348,0.03546099290780142,21
R3_097_128,R3,R3_097_128__slope_sd,slope_sd,1,0.7,0.4,0.056012897867852594,0.054457162677766215,0.04890738813735692,0.04373088685015292,0.04036697247706422,0.046511627906976744,50,0.07685774946921443,0.07388535031847134,0.05723542116630672,0.050755939524838034,0.07801418439716312,64
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.5,0.55,0.0557289892168218,0.062088102670829,0.055150884495317375,0.048012232415902134,0.04036697247706422,0.06976744186046512,62,0.025477707006369425,0.022929936305732482,0.017998560115190815,0.01403887688984884,0.03546099290780142,20
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.7,0.4,0.05560140368030746,0.05792577176552203,0.05202913631633715,0.04495412844036695,0.0394495412844037,0.05426356589147287,57,0.02335456475583864,0.01910828025477707,0.016558675305975545,0.01295896328293733,0.02127659574468085,18
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.5,0.7,0.055490952125424084,0.06902532084634062,0.061394380853277836,0.05137614678899083,0.0431192660550459,0.09302325581395349,71,0.02208067940552017,0.017834394904458598,0.015478761699064073,0.01295896328293733,0.028368794326241134,16
R3_097_128,R3,R3_097_128__level_sd,level_sd,1,0.35,0.55,0.055381770124389586,0.05688518903919528,0.04162330905306972,0.04648318042813452,0.034862385321100864,0.046511627906976744,42,0.09384288747346074,0.08662420382165605,0.06911447084233265,0.05939524838012966,0.09219858156028368,81
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.35,0.7,0.05481155802416125,0.06174124176205342,0.055150884495317375,0.04709480122324158,0.04036697247706422,0.06976744186046512,62,0.024628450106157117,0.02165605095541401,0.017998560115190815,0.016198704103671746,0.028368794326241134,18
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.7,0.55,0.054163927930784055,0.06416926812348249,0.054110301768990635,0.049235474006116164,0.038532110091743066,0.07751937984496124,62,0.024628450106157117,0.02038216560509554,0.016918646508279383,0.01403887688984884,0.028368794326241134,19
R3_097_128,R3,R3_097_128__level_mean,level_mean,1,0.35,0.4,0.053716591325990645,0.05827263267429761,0.054110301768990635,0.04556574923547396,0.04220183486238527,0.06976744186046512,58,0.03014861995753716,0.02929936305732484,0.023398128149748027,0.01943844492440605,0.03546099290780142,23
R3_097_128,R3,R3_097_128__abs_slope_max,abs_slope_max,1,0.35,0.4,0.053485223185050446,0.0509885535900104,0.043704474505723206,0.04159021406727825,0.03669724770642202,0.03875968992248062,44,0.07091295116772824,0.06878980891719745,0.05435565154787617,0.050755939524838034,0.04964539007092199,60
R3_097_128,R3,R3_097_128__level_mean,level_mean,-1,0.35,0.7,0.05317872343196778,0.0565383281304197,0.047866805411030174,0.04464831804281344,0.0357798165137615,0.05426356589147287,53,0.0840764331210191,0.07898089171974522,0.06335493160547156,0.05939524838012966,0.07801418439716312,67
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,-1,0.7,0.7,0.05312753277102941,0.07180020811654526,0.06763787721123829,0.052293577981651386,0.046788990825688104,0.11627906976744186,79,0.03481953290870488,0.02802547770700637,0.025557955363570972,0.018358531317494653,0.03546099290780142,27
R3_097_128,R3,R3_097_128__level_sd,level_sd,1,0.7,0.4,0.05301769027637194,0.054804023586541795,0.04058272632674298,0.044648318042813405,0.03394495412844034,0.046511627906976744,41,0.09723991507431,0.08535031847133757,0.07199424046076315,0.057235421166306755,0.09929078014184398,81
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.5,0.7,0.052926056314315253,0.06902532084634061,0.061394380853277836,0.051070336391437245,0.04220183486238527,0.10077519379844961,72,0.02292993630573249,0.017834394904458598,0.01583873290136791,0.01295896328293733,0.03546099290780142,16
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.5,0.55,0.052529881508554074,0.05896635449184876,0.053069719042663895,0.045871559633027505,0.038532110091743066,0.06976744186046512,60,0.022929936305732482,0.01910828025477707,0.016558675305975584,0.01403887688984884,0.02127659574468085,17
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,-1,0.35,0.55,0.05206116563174531,0.052375997225112735,0.044745057232049947,0.041896024464831795,0.03669724770642202,0.046511627906976744,46,0.08619957537154989,0.08280254777070063,0.06623470122390211,0.06155507559395257,0.05673758865248227,72
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.7,0.55,0.05157710151124635,0.06867845993756504,0.05931321540062435,0.05045871559633023,0.041284403669724745,0.10077519379844961,69,0.02208067940552017,0.017834394904458598,0.015478761699064111,0.011879049676025932,0.02127659574468085,17
R3_097_128,R3,R3_097_128__slope_sd,slope_sd,1,0.5,0.4,0.05141166321470862,0.05029483177245925,0.04266389177939646,0.04036697247706419,0.034862385321100864,0.03875968992248062,44,0.07091295116772824,0.06751592356687898,0.05255579553635711,0.04751619870410373,0.07801418439716312,57
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.7,0.55,0.050950190196261666,0.06867845993756504,0.05931321540062435,0.05015290519877672,0.04036697247706422,0.10077519379844961,70,0.021231422505307854,0.016560509554140127,0.014758819294456438,0.010799136069114423,0.02127659574468085,16
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,-1,0.5,0.7,0.05063641872291097,0.06070065903572667,0.04994797086368366,0.045565749235474,0.0357798165137615,0.06976744186046512,57,0.1397027600849257,0.12993630573248408,0.10475161987041037,0.08963282937365014,0.1347517730496454,121
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.7,0.7,0.05044356383561709,0.06937218175511621,0.060353798126951096,0.05137614678899083,0.04036697247706422,0.10852713178294573,72,0.028025477707006374,0.02165605095541401,0.01907847372210225,0.01403887688984884,0.03546099290780142,21
R3_097_128,R3,R3_097_128__level_mean,level_mean,-1,0.5,0.55,0.05009990067804013,0.0565383281304197,0.046826222684703434,0.04403669724770639,0.034862385321100864,0.06201550387596899,52,0.08874734607218683,0.08535031847133757,0.06587473002159831,0.06047516198704106,0.07801418439716312,78
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.5,0.55,0.04995834560889406,0.06278182448838016,0.05827263267429761,0.04678899082568807,0.04220183486238527,0.09302325581395349,66,0.019957537154989383,0.016560509554140127,0.014398848092152639,0.011879049676025932,0.02127659574468085,15
R3_097_128,R3,R3_097_128__abs_curv_mean,abs_curv_mean,-1,0.7,0.7,0.049863707048395677,0.07977800901838362,0.06555671175858481,0.05718654434250762,0.041284403669724745,0.13953488372093023,81,0.07006369426751592,0.05859872611464968,0.053635709143268574,0.03995680345572361,0.06382978723404255,55
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,1,0.35,0.4,0.04985459186637438,0.04856052722858134,0.03954214360041623,0.03975535168195717,0.03394495412844034,0.03875968992248062,39,0.07303609341825902,0.06624203821656051,0.05435565154787617,0.050755939524838034,0.07092198581560284,57
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,1,0.7,0.7,0.049772130810151444,0.07318765175164758,0.06347554630593132,0.051376146788990794,0.04220183486238527,0.11627906976744186,76,0.02845010615711253,0.0267515923566879,0.01943844492440609,0.017278617710583144,0.0425531914893617,23
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,-1,0.7,0.7,0.04967633814342898,0.0659035726673604,0.054110301768990635,0.04862385321100915,0.038532110091743066,0.09302325581395349,62,0.1583864118895966,0.14777070063694267,0.11843052555795537,0.10367170626349897,0.14184397163120568,136
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.5,0.4,0.049426595328915066,0.052029136316337155,0.04890738813735692,0.04036697247706419,0.03669724770642202,0.05426356589147287,53,0.02165605095541401,0.017834394904458598,0.01583873290136791,0.01295896328293733,0.02127659574468085,16
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,-1,0.5,0.7,0.04927217339996433,0.060353798126951096,0.047866805411030174,0.045259938837920455,0.03394495412844034,0.06976744186046512,55,0.14012738853503184,0.12993630573248408,0.10547156227501804,0.09071274298056164,0.1276595744680851,120
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.5,0.7,0.049257543373709634,0.06416926812348249,0.055150884495317375,0.04831804281345564,0.03761467889908254,0.09302325581395349,65,0.026751592356687903,0.02165605095541401,0.01907847372210225,0.015118790496760237,0.028368794326241134,20
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,-1,0.7,0.7,0.04922952401314297,0.06659729448491154,0.05202913631633715,0.0492354740061162,0.03669724770642202,0.09302325581395349,60,0.15881104033970275,0.14904458598726114,0.11879049676025917,0.10475161987041037,0.14184397163120568,137
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,-1,0.5,0.7,0.049079347374576615,0.05931321540062435,0.046826222684703434,0.04495412844036691,0.034862385321100864,0.06976744186046512,52,0.1278131634819533,0.12229299363057325,0.0968322534197265,0.08855291576673874,0.09929078014184398,105
R3_097_128,R3,R3_097_128__level_sd,level_sd,1,0.5,0.4,0.04890115137544375,0.05133541449878599,0.03850156087408949,0.04159021406727829,0.032110091743119296,0.046511627906976744,39,0.08959660297239914,0.0840764331210191,0.06731461483081354,0.05831533477321815,0.0851063829787234,75
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,-1,0.7,0.7,0.048870541473782156,0.06451612903225806,0.04994797086368366,0.04831804281345564,0.03394495412844034,0.08527131782945736,59,0.14692144373673036,0.14394904458598726,0.10871130309575235,0.10151187904967607,0.1347517730496454,122
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.5,0.55,0.048802216831212844,0.06278182448838016,0.05723204994797086,0.04648318042813456,0.04036697247706422,0.09302325581395349,66,0.01910828025477707,0.015286624203821656,0.013678905687545003,0.010799136069114423,0.02127659574468085,14
R3_097_128,R3,R3_097_128__curv_sd,curv_sd,-1,0.7,0.7,0.0487228687905921,0.08012486992715921,0.06451612903225806,0.05657492354740057,0.04036697247706422,0.13953488372093023,80,0.06411889596602972,0.05222929936305733,0.048956083513318926,0.0356371490280778,0.05673758865248227,49
R3_097_128,R3,R3_097_128__abs_slope_max,abs_slope_max,-1,0.7,0.7,0.04867768658648822,0.07561567811307666,0.060353798126951096,0.05412844036697243,0.038532110091743066,0.12403100775193798,74,0.027600849256900217,0.025477707006369428,0.01907847372210225,0.018358531317494653,0.03546099290780142,22
R3_097_128,R3,R3_097_128__slope_sd,slope_sd,1,0.35,0.4,0.04843596257158396,0.047173083593479014,0.04162330905306972,0.03792048929663605,0.03394495412844034,0.03875968992248062,43,0.06624203821656051,0.06369426751592357,0.0496760259179266,0.04643628509719222,0.06382978723404255,54
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.35,0.55,0.04780971175022225,0.05133541449878598,0.04890738813735692,0.04036697247706422,0.03761467889908254,0.06201550387596899,51,0.02038216560509554,0.017834394904458598,0.015118790496760312,0.01403887688984884,0.02127659574468085,15
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,1,0.5,0.7,0.047221865025297446,0.06520985084980922,0.05619146722164412,0.048012232415902134,0.03761467889908254,0.10077519379844961,67,0.024203821656050954,0.02165605095541401,0.016558675305975545,0.015118790496760348,0.0425531914893617,18
R3_097_128,R3,R3_097_128__abs_curv_max,abs_curv_max,1,0.7,0.25,0.04719012987931801,0.04301075268817204,0.03954214360041623,0.035474006116207955,0.03302752293577982,0.031007751937984496,40,0.03991507430997877,0.03821656050955414,0.030957523398128184,0.029157667386609076,0.02127659574468085,33
R3_097_128,R3,R3_097_128__slope_sd,slope_sd,-1,0.7,0.7,0.04714863459872065,0.07353451266042317,0.060353798126951096,0.05259938837920486,0.038532110091743066,0.12403100775193798,74,0.03184713375796178,0.02929936305732484,0.023038156947444228,0.018358531317494653,0.0425531914893617,26
R3_097_128,R3,R3_097_128__level_sd,level_sd,1,0.35,0.4,0.047028407368193,0.04786680541103019,0.036420395421436005,0.03883792048929661,0.03027522935779814,0.03875968992248062,37,0.07855626326963906,0.07388535031847134,0.059755219582433426,0.05507559395248385,0.05673758865248227,63
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,-1,0.7,0.4,0.047027195538156465,0.047866805411030174,0.04266389177939646,0.03792048929663605,0.034862385321100864,0.046511627906976744,44,0.0870488322717622,0.08152866242038216,0.06659467242620591,0.06047516198704106,0.05673758865248227,72
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.35,0.55,0.04699727499202408,0.054457162677766215,0.04994797086368366,0.041284403669724745,0.03761467889908254,0.06976744186046512,55,0.02208067940552017,0.017834394904458598,0.016558675305975545,0.01403887688984884,0.02127659574468085,15
R3_097_128,R3,R3_097_128__curv_sd,curv_sd,1,0.7,0.25,0.04696672281417499,0.04335761359694762,0.03850156087408949,0.03577981651376146,0.032110091743119296,0.031007751937984496,39,0.03906581740976645,0.03694267515923567,0.030597552195824346,0.02807775377969768,0.02127659574468085,32
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.7,0.4,0.046884290619858285,0.05272285813388831,0.05098855359001041,0.04128440366972478,0.03669724770642202,0.06976744186046512,55,0.02165605095541401,0.017834394904458598,0.015118790496760274,0.011879049676025932,0.02127659574468085,17
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,-1,0.7,0.55,0.04670672625244201,0.06416926812348249,0.061394380853277836,0.04678899082568803,0.04220183486238527,0.10852713178294573,71,0.03184713375796178,0.02802547770700637,0.023758099352051865,0.01943844492440605,0.028368794326241134,26
R3_097_128,R3,R3_097_128__level_sd,level_sd,-1,0.35,0.7,0.04660107132435667,0.055844606312868535,0.053069719042663895,0.0422018348623853,0.03761467889908254,0.07751937984496124,61,0.02420382165605096,0.02165605095541401,0.018358531317494615,0.017278617710583144,0.02127659574468085,18
R3_097_128,R3,R3_097_128__abs_slope_max,abs_slope_max,-1,0.7,0.55,0.04649183159950981,0.06867845993756504,0.05619146722164412,0.04954128440366971,0.03669724770642202,0.10852713178294573,68,0.025477707006369425,0.022929936305732482,0.017278617710583182,0.016198704103671746,0.03546099290780142,20
R3_097_128,R3,R3_097_128__curv_mean,curv_mean,1,0.7,0.55,0.046386837165047407,0.06520985084980924,0.055150884495317375,0.047706422018348627,0.03669724770642202,0.10077519379844961,66,0.022929936305732482,0.017834394904458598,0.01583873290136791,0.01403887688984884,0.03546099290780142,15
R3_097_128,R3,R3_097_128__abs_slope_mean,abs_slope_mean,-1,0.5,0.7,0.04607981493745731,0.0638224072147069,0.061394380853277836,0.04648318042813452,0.041284403669724745,0.10852713178294573,71,0.03184713375796178,0.0267515923566879,0.024118070554355702,0.018358531317494653,0.028368794326241134,25
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.35,0.7,0.045924210040376334,0.05966007630939993,0.055150884495317375,0.04434250764525993,0.0394495412844037,0.09302325581395349,63,0.02038216560509554,0.016560509554140127,0.015118790496760274,0.01295896328293733,0.02127659574468085,14
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.35,0.7,0.04590891952049862,0.060353798126951096,0.055150884495317375,0.04464831804281344,0.038532110091743066,0.09302325581395349,64,0.019532908704883226,0.015286624203821656,0.014398848092152675,0.011879049676025932,0.02127659574468085,13
R3_097_128,R3,R3_097_128__abs_curv_mean,abs_curv_mean,1,0.7,0.25,0.045743481223960915,0.0419701699618453,0.03850156087408949,0.03455657492354739,0.032110091743119296,0.031007751937984496,39,0.037367303609341825,0.034394904458598725,0.028797696184305277,0.02591792656587477,0.028368794326241134,30
R3_097_128,R3,R3_097_128__abs_curv_max,abs_curv_max,1,0.5,0.25,0.04533997697411925,0.04127644814429414,0.03954214360041623,0.033944954128440376,0.032110091743119296,0.031007751937984496,40,0.03949044585987261,0.03821656050955414,0.030597552195824346,0.029157667386609076,0.02127659574468085,33
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,-1,0.7,0.55,0.04533573168373471,0.05757891085674644,0.043704474505723206,0.043119266055045825,0.031192660550458662,0.06976744186046512,50,0.140552016985138,0.13121019108280255,0.10547156227501804,0.09179265658747304,0.1276595744680851,121
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,-1,0.5,0.55,0.04526131828902771,0.053416579951439475,0.04266389177939646,0.04067278287461773,0.03302752293577982,0.06201550387596899,46,0.12611464968152866,0.12101910828025478,0.09683225341972646,0.08963282937365014,0.0851063829787234,104
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.35,0.55,0.045236826001410095,0.05619146722164412,0.05098855359001041,0.041896024464831795,0.0357798165137615,0.07751937984496124,59,0.016985138004246284,0.014012738853503185,0.012239020878329768,0.010799136069114423,0.02127659574468085,12
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,-1,0.35,0.7,0.04512031455629513,0.054457162677766215,0.04058272632674298,0.04159021406727825,0.031192660550458662,0.06201550387596899,44,0.11847133757961785,0.10955414012738854,0.09071274298056158,0.07991360691144711,0.0851063829787234,98
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.35,0.55,0.04494630612373423,0.055150884495317375,0.05098855359001041,0.041284403669724745,0.03669724770642202,0.07751937984496124,58,0.017834394904458598,0.014012738853503185,0.012958963282937367,0.010799136069114423,0.02127659574468085,12
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,1,0.7,0.4,0.04493101560385659,0.055844606312868535,0.05098855359001041,0.04159021406727829,0.0357798165137615,0.07751937984496124,59,0.016560509554140127,0.014012738853503185,0.011159107271418297,0.009719222462203025,0.02127659574468085,13
R3_097_128,R3,R3_097_128__curv_sd,curv_sd,1,0.5,0.25,0.044908453363710805,0.04162330905306972,0.037460978147762745,0.03425076452599385,0.031192660550458662,0.031007751937984496,38,0.03821656050955414,0.034394904458598725,0.029877609791216713,0.02591792656587477,0.02127659574468085,30
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,-1,0.35,0.7,0.04481450415874162,0.05411030176899064,0.04058272632674298,0.041284403669724745,0.031192660550458662,0.06201550387596899,44,0.11847133757961785,0.11082802547770701,0.0907127429805616,0.08099352051835862,0.0851063829787234,99
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,1,0.35,0.4,0.044773538383116,0.045785639958376693,0.043704474505723206,0.03577981651376142,0.03394495412844034,0.046511627906976744,47,0.020806794055201697,0.015286624203821656,0.015838732901367947,0.011879049676025932,0.014184397163120567,13
R3_097_128,R3,R3_097_128__level_mean,level_mean,1,0.7,0.25,0.04423225257335342,0.05029483177245925,0.046826222684703434,0.039143730886850116,0.03761467889908254,0.06976744186046512,48,0.02420382165605096,0.024203821656050957,0.018358531317494615,0.015118790496760348,0.03546099290780142,19
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,-1,0.5,0.55,0.04420288336363458,0.053416579951439475,0.04058272632674298,0.040672782874617695,0.031192660550458662,0.06201550387596899,44,0.12611464968152866,0.1197452229299363,0.09683225341972646,0.08855291576673874,0.0851063829787234,105
R3_097_128,R3,R3_097_128__slope_mean,slope_mean,1,0.7,0.4,0.044095987743606464,0.05549774540409296,0.04994797086368366,0.041284403669724745,0.034862385321100864,0.07751937984496124,58,0.01740976645435244,0.014012738853503185,0.011879049676025932,0.009719222462203025,0.02127659574468085,13
R3_097_128,R3,R3_097_128__linear_slope,linear_slope,-1,0.7,0.55,0.04403008676111021,0.05549774540409296,0.044745057232049947,0.041284403669724745,0.032110091743119296,0.06976744186046512,51,0.12823779193205945,0.1197452229299363,0.0975521958243341,0.09071274298056164,0.09929078014184398,100
R3_097_128,R3,R3_097_128__endpoint_delta,endpoint_delta,-1,0.7,0.55,0.043806679695967146,0.05584460631286855,0.043704474505723206,0.04159021406727825,0.031192660550458662,0.06976744186046512,50,0.14012738853503184,0.12993630573248408,0.10511159107271421,0.09071274298056164,0.1276595744680851,120
