feature,cohort,predictor_group,predictor,n_seg,segment,r,p_value,n
total_fat,internal,aec_segment,seg32_5,32.0,5.0,0.3264780660165843,1.7321368066122004e-28,1090
total_fat,internal,aec_segment,seg32_6,32.0,6.0,0.3383963538367187,1.313485290348963e-30,1090
total_fat,internal,aec_segment,seg32_7,32.0,7.0,0.3542529287948892,1.4129643474965784e-33,1090
total_fat,internal,aec_segment,seg32_8,32.0,8.0,0.3696084541581125,1.2876710413464688e-36,1090
total_fat,internal,aec_segment,seg32_9,32.0,9.0,0.3870167173392062,2.871180411992564e-40,1090
total_fat,internal,aec_segment,seg32_10,32.0,10.0,0.4052790239057898,2.4155369490745804e-44,1090
total_fat,internal,aec_segment,seg32_11,32.0,11.0,0.4273780169417489,1.259991936434728e-49,1090
total_fat,internal,aec_segment,seg32_12,32.0,12.0,0.4536565114808055,1.931399952429666e-56,1090
total_fat,internal,aec_segment,seg32_13,32.0,13.0,0.4797300086399386,8.10831573876713e-64,1090
total_fat,internal,aec_segment,seg32_14,32.0,14.0,0.5070563638310497,2.8938966723691597e-72,1090
total_fat,internal,aec_segment,seg32_15,32.0,15.0,0.5330801254227505,4.686619439941625e-81,1090
total_fat,internal,aec_segment,seg32_16,32.0,16.0,0.5583672905646478,2.298397259383957e-90,1090
total_fat,internal,aec_segment,seg32_17,32.0,17.0,0.5743290877693454,1.1475295983409613e-96,1090
total_fat,internal,aec_segment,seg32_18,32.0,18.0,0.5805626991648941,3.18677924522779e-99,1090
total_fat,internal,aec_segment,seg32_19,32.0,19.0,0.5780161310072021,3.583934381000826e-98,1090
total_fat,internal,aec_segment,seg32_20,32.0,20.0,0.5689485884869032,1.669471471922826e-94,1090
total_fat,internal,aec_segment,seg32_21,32.0,21.0,0.5569275745069091,8.186717915061637e-90,1090
total_fat,internal,aec_segment,seg32_22,32.0,22.0,0.5441465219168466,4.947255584308399e-85,1090
total_fat,internal,aec_segment,seg32_23,32.0,23.0,0.5292812112772994,1.005114677333201e-79,1090
total_fat,internal,aec_segment,seg32_24,32.0,24.0,0.5136723784154413,1.9880279352665883e-74,1090
total_fat,internal,aec_segment,seg32_25,32.0,25.0,0.4964996854030166,6.545547858546807e-69,1090
total_fat,internal,aec_segment,seg32_26,32.0,26.0,0.4793235589473748,1.0687853746789429e-63,1090
total_fat,internal,aec_segment,seg32_27,32.0,27.0,0.4606231238980793,2.381785244067871e-58,1090
total_fat,internal,aec_segment,seg32_28,32.0,28.0,0.4430295541459531,1.2998392098633308e-53,1090
total_fat,internal,aec_segment,seg32_29,32.0,29.0,0.4191563807094765,1.294123011278819e-47,1090
total_fat,internal,aec_segment,seg32_30,32.0,30.0,0.3969109302862315,1.914351362627595e-42,1090
total_fat,internal,aec_segment,seg32_31,32.0,31.0,0.4069056859819162,1.0174760272213889e-44,1090
total_fat,internal,aec_segment,seg32_32,32.0,32.0,0.4579969215221018,1.2639297368197754e-57,1090
imata,external,aec_segment,seg32_1,32.0,1.0,0.2519507594154163,7.113147449196369e-15,926
imata,external,aec_segment,seg32_2,32.0,2.0,0.2559304398084123,2.5820720218797804e-15,926
imata,external,aec_segment,seg32_3,32.0,3.0,0.2622360882436607,4.999835629185956e-16,926
imata,external,aec_segment,seg32_4,32.0,4.0,0.2744665592204975,1.8213581040220238e-17,926
imata,external,aec_segment,seg32_5,32.0,5.0,0.2885844461208058,3.2124708582910543e-19,926
imata,external,aec_segment,seg32_6,32.0,6.0,0.2983020115030921,1.740398543134112e-20,926
imata,external,aec_segment,seg32_7,32.0,7.0,0.3128709265697463,1.776993396907773e-22,926
imata,external,aec_segment,seg32_8,32.0,8.0,0.3291370114637769,7.79628067720303e-25,926
imata,external,aec_segment,seg32_9,32.0,9.0,0.3463854187113813,1.7019836877322384e-27,926
imata,external,aec_segment,seg32_10,32.0,10.0,0.361969207158793,4.779503707028369e-30,926
imata,external,aec_segment,seg32_11,32.0,11.0,0.371097001351017,1.311485568745837e-31,926
imata,external,aec_segment,seg32_12,32.0,12.0,0.3809226920790141,2.39780185810333e-33,926
imata,external,aec_segment,seg32_13,32.0,13.0,0.3954240177270903,5.058264441314112e-36,926
imata,external,aec_segment,seg32_14,32.0,14.0,0.4142558270320801,1.0580185390365662e-39,926
imata,external,aec_segment,seg32_15,32.0,15.0,0.4360856525592455,2.852536808208091e-44,926
imata,external,aec_segment,seg32_16,32.0,16.0,0.4569914247039002,5.690382704987788e-49,926
imata,external,aec_segment,seg32_17,32.0,17.0,0.4743506134700266,3.9488553210191077e-53,926
imata,external,aec_segment,seg32_18,32.0,18.0,0.4847468620059056,9.747925621589903e-56,926
imata,external,aec_segment,seg32_19,32.0,19.0,0.4863219650415091,3.85442377573549e-56,926
imata,external,aec_segment,seg32_20,32.0,20.0,0.4826148498812684,3.3962510054488124e-55,926
imata,external,aec_segment,seg32_21,32.0,21.0,0.4768100475961967,9.720420083985819e-54,926
imata,external,aec_segment,seg32_22,32.0,22.0,0.4645088485295724,9.628761264250981e-51,926
imata,external,aec_segment,seg32_23,32.0,23.0,0.4508088824163899,1.511292601603084e-47,926
imata,external,aec_segment,seg32_24,32.0,24.0,0.4379956063219105,1.0947166189838402e-44,926
imata,external,aec_segment,seg32_25,32.0,25.0,0.4260773415040118,3.906330350148344e-42,926
imata,external,aec_segment,seg32_26,32.0,26.0,0.4155714440741269,5.734962751053958e-40,926
imata,external,aec_segment,seg32_27,32.0,27.0,0.4048066719122619,7.947860204488193e-38,926
imata,external,aec_segment,seg32_28,32.0,28.0,0.4000063582486249,6.765603543077326e-37,926
imata,external,aec_segment,seg32_29,32.0,29.0,0.4015391071765459,3.4276192563871338e-37,926
imata,external,aec_segment,seg32_30,32.0,30.0,0.4062281726604594,4.1869865148936067e-38,926
imata,external,aec_segment,seg32_31,32.0,31.0,0.4157132743370357,5.367693681427437e-40,926
imata,external,aec_segment,seg32_32,32.0,32.0,0.4180360502339535,1.8075711407269886e-40,926
nama,external,aec_segment,seg32_1,32.0,1.0,0.1890106081339985,6.783729979111693e-09,926
nama,external,aec_segment,seg32_2,32.0,2.0,0.1868903488051641,1.0043283825665357e-08,926
nama,external,aec_segment,seg32_3,32.0,3.0,0.1812593901148684,2.785838113747896e-08,926
nama,external,aec_segment,seg32_4,32.0,4.0,0.1767452371968297,6.169671554071585e-08,926
nama,external,aec_segment,seg32_5,32.0,5.0,0.1742188112034375,9.543267895297377e-08,926
nama,external,aec_segment,seg32_6,32.0,6.0,0.169322176161045,2.18316489574298e-07,926
nama,external,aec_segment,seg32_7,32.0,7.0,0.1601752619440075,9.620096382519314e-07,926
nama,external,aec_segment,seg32_8,32.0,8.0,0.1552134154007861,2.0789862464271348e-06,926
nama,external,aec_segment,seg32_9,32.0,9.0,0.1557276882472846,1.92150936079993e-06,926
nama,external,aec_segment,seg32_10,32.0,10.0,0.1531354289172822,2.850725873898178e-06,926
nama,external,aec_segment,seg32_11,32.0,11.0,0.1482795000353428,5.8661369650493776e-06,926
nama,external,aec_segment,seg32_12,32.0,12.0,0.1321434641400073,5.496930059516916e-05,926
nama,external,aec_segment,seg32_13,32.0,13.0,0.1063060517546417,0.0011964115012932,926
nama,external,aec_segment,seg32_14,32.0,14.0,0.0832715126237663,0.0112462148774918,926
nama,external,aec_segment,seg32_15,32.0,15.0,0.0703541518650258,0.0323018294231783,926
nama,external,aec_segment,seg32_16,32.0,16.0,0.0757185028968322,0.0212041680958715,926
nama,external,aec_segment,seg32_17,32.0,17.0,0.0943372962632849,0.004062857982948,926
nama,external,aec_segment,seg32_18,32.0,18.0,0.1220242584082311,0.0001975489865568,926
nama,external,aec_segment,seg32_19,32.0,19.0,0.1502697617920006,4.376074719701994e-06,926
nama,external,aec_segment,seg32_20,32.0,20.0,0.1678086500743372,2.8061258705848777e-07,926
nama,external,aec_segment,seg32_21,32.0,21.0,0.1787115876400199,4.3744793232571526e-08,926
nama,external,aec_segment,seg32_22,32.0,22.0,0.1892536044746721,6.483558839026181e-09,926
nama,external,aec_segment,seg32_23,32.0,23.0,0.2006770908611742,7.220242648893121e-10,926
nama,external,aec_segment,seg32_24,32.0,24.0,0.213945415851456,4.7704994515607255e-11,926
nama,external,aec_segment,seg32_25,32.0,25.0,0.2248523051122661,4.456451379194425e-12,926
nama,external,aec_segment,seg32_26,32.0,26.0,0.2317478792269213,9.330178740540364e-13,926
nama,external,aec_segment,seg32_27,32.0,27.0,0.2386496157185524,1.8537252152524729e-13,926
nama,external,aec_segment,seg32_28,32.0,28.0,0.2470582512606032,2.413682974665557e-14,926
nama,external,aec_segment,seg32_29,32.0,29.0,0.2509257653656746,9.208244362675504e-15,926
nama,external,aec_segment,seg32_30,32.0,30.0,0.2409831782406492,1.0609383165757287e-13,926
nama,external,aec_segment,seg32_31,32.0,31.0,0.2180936307851871,1.965067151503465e-11,926
nama,external,aec_segment,seg32_32,32.0,32.0,0.1957238994718626,1.90082066367636e-09,926
lama,external,aec_segment,seg32_1,32.0,1.0,0.1819342540354258,2.469321985435145e-08,926
lama,external,aec_segment,seg32_2,32.0,2.0,0.1845736383750094,1.534032747483447e-08,926
lama,external,aec_segment,seg32_3,32.0,3.0,0.1895711341991924,6.11069705781038e-09,926
lama,external,aec_segment,seg32_4,32.0,4.0,0.2000745059789154,8.1334522418645e-10,926
lama,external,aec_segment,seg32_5,32.0,5.0,0.2115694448508752,7.864596107159766e-11,926
lama,external,aec_segment,seg32_6,32.0,6.0,0.2215252884759766,9.306955061828687e-12,926
lama,external,aec_segment,seg32_7,32.0,7.0,0.2363410550976512,3.2009968980440365e-13,926
lama,external,aec_segment,seg32_8,32.0,8.0,0.2500461116176599,1.1481341277283334e-14,926
lama,external,aec_segment,seg32_9,32.0,9.0,0.2645558981680608,2.7024872597246536e-16,926
lama,external,aec_segment,seg32_10,32.0,10.0,0.2797896663974607,4.0836596985231305e-18,926
lama,external,aec_segment,seg32_11,32.0,11.0,0.2861576736467823,6.538222684671542e-19,926
lama,external,aec_segment,seg32_12,32.0,12.0,0.2905069681803481,1.8205563440171088e-19,926
lama,external,aec_segment,seg32_13,32.0,13.0,0.3005414894257139,8.74764531547999e-21,926
lama,external,aec_segment,seg32_14,32.0,14.0,0.3178599952736155,3.482125726780005e-23,926
lama,external,aec_segment,seg32_15,32.0,15.0,0.3405314501937164,1.4222336089749203e-26,926
lama,external,aec_segment,seg32_16,32.0,16.0,0.3641780795625764,2.0234381521930493e-30,926
lama,external,aec_segment,seg32_17,32.0,17.0,0.3902440291265935,4.734106216302232e-35,926
lama,external,aec_segment,seg32_18,32.0,18.0,0.408360087343161,1.591887924819207e-38,926
lama,external,aec_segment,seg32_19,32.0,19.0,0.4198897473955987,7.536904391477728e-41,926
lama,external,aec_segment,seg32_20,32.0,20.0,0.4270457688608639,2.4442923669991468e-42,926
lama,external,aec_segment,seg32_21,32.0,21.0,0.4304208666974298,4.713329025783969e-43,926
lama,external,aec_segment,seg32_22,32.0,22.0,0.426966566173289,2.539982521017122e-42,926
lama,external,aec_segment,seg32_23,32.0,23.0,0.4203970327218432,5.926710188355445e-41,926
lama,external,aec_segment,seg32_24,32.0,24.0,0.4128726762024166,2.008326769640779e-39,926
lama,external,aec_segment,seg32_25,32.0,25.0,0.4061717310268941,4.2951593590353855e-38,926
lama,external,aec_segment,seg32_26,32.0,26.0,0.3994631282248122,8.602002322075775e-37,926
lama,external,aec_segment,seg32_27,32.0,27.0,0.3878539912862802,1.310855210018106e-34,926
lama,external,aec_segment,seg32_28,32.0,28.0,0.379327870955064,4.634169403881594e-33,926
lama,external,aec_segment,seg32_29,32.0,29.0,0.3769421262198332,1.2333537308389922e-32,926
lama,external,aec_segment,seg32_30,32.0,30.0,0.3783435530092919,6.946983493133819e-33,926
lama,external,aec_segment,seg32_31,32.0,31.0,0.3905457199768383,4.160498130030338e-35,926
lama,external,aec_segment,seg32_32,32.0,32.0,0.4021853941587082,2.570446527594879e-37,926
tama,external,aec_segment,seg32_1,32.0,1.0,0.2833033770627843,1.4948792697111224e-18,926
tama,external,aec_segment,seg32_2,32.0,2.0,0.282984257007064,1.638711741673706e-18,926
tama,external,aec_segment,seg32_3,32.0,3.0,0.280737447220459,3.11845132667164e-18,926
tama,external,aec_segment,seg32_4,32.0,4.0,0.282615724875753,1.821848501388292e-18,926
tama,external,aec_segment,seg32_5,32.0,5.0,0.2869838944275823,5.137176799241368e-19,926
tama,external,aec_segment,seg32_6,32.0,6.0,0.2879576164830019,3.862279336466467e-19,926
tama,external,aec_segment,seg32_7,32.0,7.0,0.2877102875876346,4.152941360644821e-19,926
tama,external,aec_segment,seg32_8,32.0,8.0,0.2910537425267803,1.5477936648769451e-19,926
tama,external,aec_segment,seg32_9,32.0,9.0,0.2998995892372476,1.0660858062719526e-20,926
tama,external,aec_segment,seg32_10,32.0,10.0,0.3059857334891904,1.6018200478639278e-21,926
tama,external,aec_segment,seg32_11,32.0,11.0,0.3053941585447512,1.929675556861741e-21,926
tama,external,aec_segment,seg32_12,32.0,12.0,0.2936609108668806,7.103513468363963e-20,926
tama,external,aec_segment,seg32_13,32.0,13.0,0.2760239229518711,1.1800183856695324e-17,926
tama,external,aec_segment,seg32_14,32.0,14.0,0.2646164174648404,2.6592418470921115e-16,926
tama,external,aec_segment,seg32_15,32.0,15.0,0.2651713874523442,2.2931354154985725e-16,926
tama,external,aec_segment,seg32_16,32.0,16.0,0.2828321947053023,1.7119664585933322e-18,926
tama,external,aec_segment,seg32_17,32.0,17.0,0.3132579571814126,1.5676700632657725e-22,926
tama,external,aec_segment,seg32_18,32.0,18.0,0.3477499512452064,1.030875251421174e-27,926
tama,external,aec_segment,seg32_19,32.0,19.0,0.3788285350345892,5.691692982657871e-33,926
tama,external,aec_segment,seg32_20,32.0,20.0,0.3975290327152257,2.0153492602844627e-36,926
tama,external,aec_segment,seg32_21,32.0,21.0,0.4082516186109514,1.6724552517453562e-38,926
tama,external,aec_segment,seg32_22,32.0,22.0,0.4149077987011869,7.813396477737954e-40,926
tama,external,aec_segment,seg32_23,32.0,23.0,0.4208699653750855,4.735238587964045e-41,926
tama,external,aec_segment,seg32_24,32.0,24.0,0.4282345514554376,1.3718273858282728e-42,926
tama,external,aec_segment,seg32_25,32.0,25.0,0.4338925269604905,8.502785050963215e-44,926
tama,external,aec_segment,seg32_26,32.0,26.0,0.4360389640353596,2.9198824488242577e-44,926
tama,external,aec_segment,seg32_27,32.0,27.0,0.4360715144917956,2.872765672593245e-44,926
tama,external,aec_segment,seg32_28,32.0,28.0,0.4395612125555318,4.9702111329444893e-45,926
tama,external,aec_segment,seg32_29,32.0,29.0,0.4422962149776746,1.2387611553750061e-45,926
tama,external,aec_segment,seg32_30,32.0,30.0,0.4343484051605076,6.780318887563317e-44,926
tama,external,aec_segment,seg32_31,32.0,31.0,0.4197063341596379,8.2203116921393e-41,926
tama,external,aec_segment,seg32_32,32.0,32.0,0.404391267906933,9.579386267053454e-38,926
sat,external,aec_segment,seg32_1,32.0,1.0,0.3795498915450611,4.228924361847601e-33,926
sat,external,aec_segment,seg32_2,32.0,2.0,0.3860149366396591,2.8538097984653667e-34,926
sat,external,aec_segment,seg32_3,32.0,3.0,0.3898875801902481,5.513616483386341e-35,926
sat,external,aec_segment,seg32_4,32.0,4.0,0.3993138219109445,9.18820053460989e-37,926
sat,external,aec_segment,seg32_5,32.0,5.0,0.407360331031382,2.507520730926859e-38,926
sat,external,aec_segment,seg32_6,32.0,6.0,0.4060038857709794,4.633503137164383e-38,926
sat,external,aec_segment,seg32_7,32.0,7.0,0.4064346878232331,3.813739127983156e-38,926
sat,external,aec_segment,seg32_8,32.0,8.0,0.4114533122640872,3.8646508971532654e-39,926
sat,external,aec_segment,seg32_9,32.0,9.0,0.4173968805721215,2.4408360927988368e-40,926
sat,external,aec_segment,seg32_10,32.0,10.0,0.4281655928030209,1.4186599573647179e-42,926
sat,external,aec_segment,seg32_11,32.0,11.0,0.4371364909905255,1.685463854114343e-44,926
sat,external,aec_segment,seg32_12,32.0,12.0,0.4401888729676579,3.617338312356759e-45,926
sat,external,aec_segment,seg32_13,32.0,13.0,0.4466961465246047,1.2902202437463184e-46,926
sat,external,aec_segment,seg32_14,32.0,14.0,0.4567095363343512,6.617832142202487e-49,926
sat,external,aec_segment,seg32_15,32.0,15.0,0.4655199014873819,5.519695069115776e-51,926
sat,external,aec_segment,seg32_16,32.0,16.0,0.4683888393586007,1.1266088037444668e-51,926
sat,external,aec_segment,seg32_17,32.0,17.0,0.4595962029345964,1.4005286972745526e-49,926
sat,external,aec_segment,seg32_18,32.0,18.0,0.4497964599553179,2.569167988625096e-47,926
sat,external,aec_segment,seg32_19,32.0,19.0,0.438024825689509,1.0787429733614777e-44,926
sat,external,aec_segment,seg32_20,32.0,20.0,0.4272655924736009,2.1970604688895632e-42,926
sat,external,aec_segment,seg32_21,32.0,21.0,0.4126941312467401,2.1810684874077177e-39,926
sat,external,aec_segment,seg32_22,32.0,22.0,0.3912563534071007,3.067525720024094e-35,926
sat,external,aec_segment,seg32_23,32.0,23.0,0.366844724950376,7.104384268266688e-31,926
sat,external,aec_segment,seg32_24,32.0,24.0,0.3456076323699844,2.2625181803906942e-27,926
sat,external,aec_segment,seg32_25,32.0,25.0,0.3303953782422722,5.051524438761211e-25,926
sat,external,aec_segment,seg32_26,32.0,26.0,0.3199530319570036,1.741299166404754e-23,926
sat,external,aec_segment,seg32_27,32.0,27.0,0.3126839654316967,1.8877774581227357e-22,926
sat,external,aec_segment,seg32_28,32.0,28.0,0.3121783895895711,2.2227055932458623e-22,926
sat,external,aec_segment,seg32_29,32.0,29.0,0.3158335987207341,6.775911484276152e-23,926
sat,external,aec_segment,seg32_30,32.0,30.0,0.3220756265128291,8.574592538972736e-24,926
sat,external,aec_segment,seg32_31,32.0,31.0,0.334439820762164,1.235100397148275e-25,926
sat,external,aec_segment,seg32_32,32.0,32.0,0.3566564996194397,3.6753400515469163e-29,926
vat,external,aec_segment,seg32_1,32.0,1.0,0.1822753561842963,2.3228912919700285e-08,926
vat,external,aec_segment,seg32_2,32.0,2.0,0.1875341234076133,8.919533579472924e-09,926
vat,external,aec_segment,seg32_3,32.0,3.0,0.1945994620089056,2.359750660519348e-09,926
vat,external,aec_segment,seg32_4,32.0,4.0,0.2065988348814728,2.1961399055713827e-10,926
vat,external,aec_segment,seg32_5,32.0,5.0,0.2202593052040981,1.2279243088879527e-11,926
vat,external,aec_segment,seg32_6,32.0,6.0,0.2307081979761596,1.184924925739423e-12,926
vat,external,aec_segment,seg32_7,32.0,7.0,0.2445006113680866,4.524017766407259e-14,926
vat,external,aec_segment,seg32_8,32.0,8.0,0.2620726588349831,5.220113734706284e-16,926
vat,external,aec_segment,seg32_9,32.0,9.0,0.2857183988451044,7.43022890647318e-19,926
vat,external,aec_segment,seg32_10,32.0,10.0,0.3060775278102567,1.5561393125363202e-21,926
vat,external,aec_segment,seg32_11,32.0,11.0,0.3163531396112807,5.715474747270089e-23,926
vat,external,aec_segment,seg32_12,32.0,12.0,0.3231363078736635,6.00550196464323e-24,926
vat,external,aec_segment,seg32_13,32.0,13.0,0.3333450776596436,1.8121146403666715e-25,926
vat,external,aec_segment,seg32_14,32.0,14.0,0.3551937229573811,6.40156385059693e-29,926
vat,external,aec_segment,seg32_15,32.0,15.0,0.3888273960702849,8.66662749799609e-35,926
vat,external,aec_segment,seg32_16,32.0,16.0,0.4345452145641911,6.148389577202899e-44,926
vat,external,aec_segment,seg32_17,32.0,17.0,0.4822678977050448,4.1577145605963445e-55,926
vat,external,aec_segment,seg32_18,32.0,18.0,0.5210190821109517,1.425972776060431e-65,926
vat,external,aec_segment,seg32_19,32.0,19.0,0.5444610003607449,1.366700441724411e-72,926
vat,external,aec_segment,seg32_20,32.0,20.0,0.5552080793220664,5.3488021130428854e-76,926
vat,external,aec_segment,seg32_21,32.0,21.0,0.5553613289959334,4.772716418935695e-76,926
vat,external,aec_segment,seg32_22,32.0,22.0,0.5483917434914443,8.012141303157362e-74,926
vat,external,aec_segment,seg32_23,32.0,23.0,0.53912422137724,6.058316232864689e-71,926
vat,external,aec_segment,seg32_24,32.0,24.0,0.5272668075654062,2.173067549389372e-67,926
vat,external,aec_segment,seg32_25,32.0,25.0,0.5144670068414751,1.0457595700870714e-63,926
vat,external,aec_segment,seg32_26,32.0,26.0,0.4999816147954444,1.0042888356560738e-59,926
vat,external,aec_segment,seg32_27,32.0,27.0,0.4853297967630356,6.918741764395545e-56,926
vat,external,aec_segment,seg32_28,32.0,28.0,0.4775186117465524,6.476961607142203e-54,926
vat,external,aec_segment,seg32_29,32.0,29.0,0.4726920149036913,1.0097982756527689e-52,926
vat,external,aec_segment,seg32_30,32.0,30.0,0.4661493892429967,3.899862209657808e-51,926
vat,external,aec_segment,seg32_31,32.0,31.0,0.4630552523054844,2.135909051792428e-50,926
vat,external,aec_segment,seg32_32,32.0,32.0,0.4621183078372031,3.5622901404783946e-50,926
total_fat,external,aec_segment,seg32_1,32.0,1.0,0.3540529021423431,9.848248099360171e-29,926
total_fat,external,aec_segment,seg32_2,32.0,2.0,0.3610202453745861,6.900138402941389e-30,926
total_fat,external,aec_segment,seg32_3,32.0,3.0,0.3668962145520278,6.961569331170807e-31,926
total_fat,external,aec_segment,seg32_4,32.0,4.0,0.3789384347945196,5.440105161512088e-33,926
total_fat,external,aec_segment,seg32_5,32.0,5.0,0.390704003234811,3.8877001346117886e-35,926
total_fat,external,aec_segment,seg32_6,32.0,6.0,0.3942653312694503,8.370611614347514e-36,926
total_fat,external,aec_segment,seg32_7,32.0,7.0,0.4005744675004231,5.260531276201788e-37,926
total_fat,external,aec_segment,seg32_8,32.0,8.0,0.4118486714024016,3.2215399740772155e-39,926
total_fat,external,aec_segment,seg32_9,32.0,9.0,0.4264335088214693,3.2882160879059224e-42,926
total_fat,external,aec_segment,seg32_10,32.0,10.0,0.4430826825167053,8.288153190230383e-46,926
total_fat,external,aec_segment,seg32_11,32.0,11.0,0.4540457042745098,2.7375803229241003e-48,926
total_fat,external,aec_segment,seg32_12,32.0,12.0,0.45920510698779,1.7299929925200795e-49,926
total_fat,external,aec_segment,seg32_13,32.0,13.0,0.4683553898569506,1.1477769871779224e-51,926
total_fat,external,aec_segment,seg32_14,32.0,14.0,0.4851053802307007,7.895479273372776e-56,926
total_fat,external,aec_segment,seg32_15,32.0,15.0,0.5061087556419921,2.191241870747815e-61,926
total_fat,external,aec_segment,seg32_16,32.0,16.0,0.5280649553791195,1.2653273755281123e-67,926
total_fat,external,aec_segment,seg32_17,32.0,17.0,0.5424498840760861,5.750232536070307e-72,926
total_fat,external,aec_segment,seg32_18,32.0,18.0,0.552204665560295,4.931891326622011e-75,926
total_fat,external,aec_segment,seg32_19,32.0,19.0,0.5538749960067453,1.43774725037035e-75,926
total_fat,external,aec_segment,seg32_20,32.0,20.0,0.5507583238085856,1.4259911570794446e-74,926
total_fat,external,aec_segment,seg32_21,32.0,21.0,0.5402751609835389,2.689819457268675e-71,926
total_fat,external,aec_segment,seg32_22,32.0,22.0,0.5217235963997595,8.935239225381019e-66,926
total_fat,external,aec_segment,seg32_23,32.0,23.0,0.5000197599450869,9.808914845361326e-60,926
total_fat,external,aec_segment,seg32_24,32.0,24.0,0.47948816096175,2.084993668280646e-54,926
total_fat,external,aec_segment,seg32_25,32.0,25.0,0.4629088004749105,2.313937159005393e-50,926
total_fat,external,aec_segment,seg32_26,32.0,26.0,0.4490499424271199,3.7950328168980334e-47,926
total_fat,external,aec_segment,seg32_27,32.0,27.0,0.4374161866852805,1.4647460777426497e-44,926
total_fat,external,aec_segment,seg32_28,32.0,28.0,0.4336536788151143,9.572148577008561e-44,926
total_fat,external,aec_segment,seg32_29,32.0,29.0,0.4342013589238466,7.294194494493043e-44,926
total_fat,external,aec_segment,seg32_30,32.0,30.0,0.4358757408812516,3.1679753900559534e-44,926
total_fat,external,aec_segment,seg32_31,32.0,31.0,0.4434820730303054,6.755401209645535e-46,926
total_fat,external,aec_segment,seg32_32,32.0,32.0,0.4591596383684179,1.7729794299281004e-49,926
imata,internal,aec_segment,seg64_1,64.0,1.0,0.2065154356075082,5.792565058996798e-12,1090
imata,internal,aec_segment,seg64_2,64.0,2.0,0.2080570303910098,3.999406648725476e-12,1090
imata,internal,aec_segment,seg64_3,64.0,3.0,0.2111618428090206,1.880031369797873e-12,1090
imata,internal,aec_segment,seg64_4,64.0,4.0,0.2153393153735788,6.68310081600258e-13,1090
imata,internal,aec_segment,seg64_5,64.0,5.0,0.2194466675372271,2.367138180935312e-13,1090
imata,internal,aec_segment,seg64_6,64.0,6.0,0.2236776125464488,7.95070646493525e-14,1090
imata,internal,aec_segment,seg64_7,64.0,7.0,0.228138933194036,2.4562863518401232e-14,1090
imata,internal,aec_segment,seg64_8,64.0,8.0,0.2326772345729174,7.247812732700907e-15,1090
imata,internal,aec_segment,seg64_9,64.0,9.0,0.2371165423584809,2.1416521124903605e-15,1090
imata,internal,aec_segment,seg64_10,64.0,10.0,0.2431551820166594,3.917662756788096e-16,1090
imata,internal,aec_segment,seg64_11,64.0,11.0,0.2498637644556652,5.617811770949777e-17,1090
imata,internal,aec_segment,seg64_12,64.0,12.0,0.255685678163884,9.9311329770164e-18,1090
imata,internal,aec_segment,seg64_13,64.0,13.0,0.2644650777417237,6.691538055550143e-19,1090
imata,internal,aec_segment,seg64_14,64.0,14.0,0.2726968001467054,4.8598770640165373e-20,1090
imata,internal,aec_segment,seg64_15,64.0,15.0,0.2798152619650841,4.674080688851658e-21,1090
imata,internal,aec_segment,seg64_16,64.0,16.0,0.2876328689105157,3.2973186985581523e-22,1090
imata,internal,aec_segment,seg64_17,64.0,17.0,0.2959123175889373,1.812975505712451e-23,1090
imata,internal,aec_segment,seg64_18,64.0,18.0,0.3031682027528166,1.3178295213951394e-24,1090
imata,internal,aec_segment,seg64_19,64.0,19.0,0.312304669475084,4.361777282225153e-26,1090
imata,internal,aec_segment,seg64_20,64.0,20.0,0.3220774957877326,9.951688180630632e-28,1090
imata,internal,aec_segment,seg64_21,64.0,21.0,0.3313063943913816,2.4600549579533458e-29,1090
imata,internal,aec_segment,seg64_22,64.0,22.0,0.3417676698757636,3.1738504165775957e-31,1090
imata,internal,aec_segment,seg64_23,64.0,23.0,0.3547300895300013,1.143253164793291e-33,1090
imata,internal,aec_segment,seg64_24,64.0,24.0,0.3661628677855187,6.405005910717128e-36,1090
imata,internal,aec_segment,seg64_25,64.0,25.0,0.3776156801649043,2.868717610874373e-38,1090
imata,internal,aec_segment,seg64_26,64.0,26.0,0.3908836492115631,4.1345920621673675e-41,1090
imata,internal,aec_segment,seg64_27,64.0,27.0,0.4054586772357876,2.1960677162785242e-44,1090
imata,internal,aec_segment,seg64_28,64.0,28.0,0.4212690044055139,3.984610898238753e-48,1090
imata,internal,aec_segment,seg64_29,64.0,29.0,0.4381919937419617,2.3356447022968626e-52,1090
imata,internal,aec_segment,seg64_30,64.0,30.0,0.4566455919307313,2.966375417330226e-57,1090
imata,internal,aec_segment,seg64_31,64.0,31.0,0.4720158356574556,1.4399537963688224e-61,1090
imata,internal,aec_segment,seg64_32,64.0,32.0,0.4874055921242096,4.101539005487066e-66,1090
imata,internal,aec_segment,seg64_33,64.0,33.0,0.4986586346289769,1.37864384707619e-69,1090
imata,internal,aec_segment,seg64_34,64.0,34.0,0.5067161824941061,3.727536758052725e-72,1090
imata,internal,aec_segment,seg64_35,64.0,35.0,0.5117164679386994,8.767135975677582e-74,1090
imata,internal,aec_segment,seg64_36,64.0,36.0,0.5126255500188293,4.404070103014103e-74,1090
imata,internal,aec_segment,seg64_37,64.0,37.0,0.5129978335076311,3.320062404989533e-74,1090
imata,internal,aec_segment,seg64_38,64.0,38.0,0.5129097505352503,3.549710349660767e-74,1090
