stage,feature,window_start,window_end,window_len,descriptor,sign,width,lambda,internal_pass,external_pass,internal_mean_accuracy,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_mean_specificity_gain,internal_min_specificity_gain,internal_max_sensitivity_loss,internal_min_sensitivity_loss_p,external_mean_accuracy,external_mean_accuracy_gain,external_min_accuracy_gain,external_mean_specificity_gain,external_min_specificity_gain,external_max_sensitivity_loss,external_min_sensitivity_loss_p,internal_selection_score
coarse8,win_065_088__abs_curv_max,65,88,24,abs_curv_max,1,0.7,0.25,True,False,0.6752293577981652,0.02629969418960243,0.019266055045871533,0.03329864724245579,0.026014568158168605,0.03100775193798444,0.125,0.6205903527717782,0.008639308855291591,0.006479481641468721,0.01273885350318471,0.008917197452229297,0.021276595744680882,0.25,0.6829004458128443
fine4,win_037_068__level_mean,37,68,32,level_mean,1,0.35,0.25,True,False,0.6752293577981652,0.02629969418960243,0.019266055045871533,0.0329517863336802,0.026014568158168605,0.03100775193798444,0.125,0.6436285097192224,0.03167746580273578,0.024838012958963263,0.04373673036093417,0.03566878980891719,0.04964539007092206,0.015625,0.6829004458128443
fine4,win_053_080__slope_sd,53,80,28,slope_sd,-1,0.35,0.25,True,False,0.6752293577981652,0.02629969418960239,0.019266055045871533,0.03364550815123135,0.026014568158168605,0.03100775193798444,0.125,0.658027357811375,0.04607631389488842,0.04427645788336931,0.060721868365180454,0.05859872611464967,0.042553191489361764,0.03125,0.6829004458128443
fine4,win_001_028__abs_curv_mean,1,28,28,abs_curv_mean,-1,0.35,0.25,True,False,0.6755351681957187,0.026605504587155975,0.02110091743119269,0.034339229968782504,0.02809573361082207,0.03875968992248058,0.0625,0.6695464362850972,0.057595392368610554,0.05399568034557245,0.07643312101910826,0.07388535031847132,0.05673758865248235,0.0078125,0.6828977897774238
fine4,win_049_060__level_min,49,60,12,level_min,-1,0.5,0.25,True,True,0.6755351681957187,0.026605504587155975,0.02110091743119269,0.034686090877558105,0.02809573361082207,0.03875968992248058,0.0625,0.6335493160547156,0.021598272138228996,0.02051835853131756,0.027600849256900206,0.026751592356687892,0.014184397163120588,0.5,0.6828977897774238
coarse8,win_009_024__abs_curv_max,9,24,16,abs_curv_max,-1,0.35,0.25,True,False,0.6761467889908257,0.027217125382262952,0.020183486238532056,0.03537981269510926,0.027055150884495283,0.03875968992248058,0.0625,0.6735061195104391,0.061555075593952534,0.05507559395248385,0.08110403397027599,0.07515923566878979,0.05673758865248235,0.0078125,0.682888449990568
fine4,win_081_100__level_mean,81,100,20,level_mean,-1,0.7,0.25,True,False,0.6761467889908257,0.027217125382262952,0.020183486238532056,0.03537981269510926,0.027055150884495394,0.03875968992248058,0.0625,0.6472282217422606,0.03527717782577392,0.03455723542116629,0.04798301486199574,0.04585987261146496,0.042553191489361764,0.03125,0.682888449990568
fine4,win_085_096__level_sd,85,96,12,level_sd,-1,0.35,0.25,True,False,0.6730886850152906,0.024159021406727803,0.022935779816513735,0.030523759972251135,0.02809573361082207,0.03100775193798444,0.125,0.6321094312455003,0.020158387329013688,0.01943844492440605,0.029299363057324834,0.028025477707006363,0.042553191489361764,0.03125,0.6828273822672895
coarse8,win_057_072__curv_sd,57,72,16,curv_sd,1,0.7,0.25,True,True,0.6730886850152905,0.024159021406727803,0.022935779816513735,0.030176899063475537,0.02809573361082207,0.03100775193798444,0.125,0.6223902087832974,0.010439164866810699,0.009719222462203025,0.014012738853503182,0.01273885350318471,0.014184397163120588,0.5,0.6828273822672893
fine4,win_077_100__abs_curv_mean,77,100,24,abs_curv_mean,1,0.35,0.25,True,True,0.673394495412844,0.02446483180428131,0.020183486238532056,0.030176899063475537,0.024973985431841816,0.023255813953488302,0.25,0.6238300935925126,0.011879049676025932,0.008639308855291628,0.015286624203821653,0.014012738853503182,0.021276595744680882,0.25,0.6828206985158541
coarse8,win_033_064__curv_mean,33,64,32,curv_mean,-1,0.35,0.25,True,False,0.6737003058103976,0.024770642201834853,0.022018348623853212,0.030523759972251135,0.027055150884495283,0.03100775193798444,0.125,0.6429085673146148,0.030957523398128146,0.02699784017278617,0.04288747346072186,0.03821656050955413,0.042553191489361764,0.03125,0.6828180424804338
coarse8,win_081_096__abs_curv_mean,81,96,16,abs_curv_mean,1,0.5,0.25,True,False,0.6737003058103976,0.024770642201834853,0.022018348623853212,0.030870620881026694,0.027055150884495283,0.03100775193798444,0.125,0.6234701223902087,0.011519078473722097,0.009719222462203025,0.014861995753715496,0.01146496815286624,0.021276595744680882,0.25,0.6828180424804338
coarse8,win_089_112__curv_mean,89,112,24,curv_mean,1,0.35,0.25,True,True,0.6737003058103976,0.024770642201834853,0.022018348623853212,0.030176899063475537,0.027055150884495394,0.03100775193798444,0.125,0.6335493160547155,0.021598272138228958,0.02051835853131745,0.02845010615711252,0.026751592356687892,0.028368794326241176,0.125,0.6828180424804338
coarse8,win_105_120__slope_mean,105,120,16,slope_mean,1,0.5,0.25,True,True,0.6740061162079511,0.02507645259938836,0.023853211009174258,0.031564342698577885,0.02913631633714886,0.03875968992248058,0.0625,0.6295896328293736,0.017638588912887016,0.015118790496760237,0.022505307855626322,0.017834394904458595,0.014184397163120588,0.5,0.6828153864450132
coarse8,win_049_080__slope_sd,49,80,32,slope_sd,1,0.35,0.25,True,False,0.6746177370030582,0.025688073394495414,0.022018348623853212,0.0329517863336802,0.030176899063475537,0.03875968992248058,0.0625,0.6195104391648668,0.007559395248380156,0.0075593952483801186,0.011889596602972397,0.010191082802547768,0.028368794326241176,0.125,0.682809435711991
fine4,win_041_068__abs_curv_mean,41,68,28,abs_curv_mean,1,0.7,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.03329864724245576,0.030176899063475537,0.03875968992248058,0.0625,0.624910007199424,0.012958963282937405,0.010799136069114534,0.016560509554140124,0.014012738853503182,0.014184397163120588,0.5,0.682809435711991
fine4,win_045_072__level_mean,45,72,28,level_mean,-1,0.5,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.03364550815123135,0.030176899063475537,0.03875968992248058,0.0625,0.6328293736501079,0.02087832973362132,0.018358531317494653,0.027600849256900206,0.026751592356687892,0.028368794326241176,0.125,0.682809435711991
fine4,win_053_072__curv_mean,53,72,20,curv_mean,1,0.35,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.0329517863336802,0.030176899063475537,0.03875968992248058,0.0625,0.6328293736501079,0.02087832973362132,0.018358531317494653,0.027600849256900206,0.02547770700636942,0.021276595744680882,0.25,0.682809435711991
fine4,win_077_088__linear_slope,77,88,12,linear_slope,1,0.35,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.033992369060006945,0.030176899063475537,0.03875968992248058,0.0625,0.6274298056155507,0.015478761699064073,0.010799136069114423,0.02292993630573248,0.017834394904458595,0.028368794326241176,0.125,0.682809435711991
fine4,win_093_124__slope_mean,93,124,32,slope_mean,1,0.5,0.25,True,True,0.6746177370030582,0.025688073394495414,0.022018348623853212,0.03329864724245576,0.030176899063475537,0.03875968992248058,0.0625,0.6256299496040317,0.013678905687545003,0.010799136069114423,0.018259023354564752,0.014012738853503182,0.021276595744680882,0.25,0.682809435711991
fine4,win_093_120__level_mean,93,120,28,level_mean,-1,0.35,0.25,True,True,0.6743119266055047,0.02538226299694187,0.02110091743119269,0.031564342698577885,0.026014568158168605,0.03100775193798444,0.125,0.6443484521238302,0.03239740820734346,0.02591792656587477,0.043312101910828016,0.03694267515923566,0.03546099290780147,0.0625,0.6828087026935783
coarse8,win_105_120__endpoint_delta,105,120,16,endpoint_delta,1,0.5,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022935779816513735,0.032258064516129004,0.02809573361082207,0.03875968992248058,0.0625,0.6292296616270698,0.017278617710583182,0.01403887688984884,0.021656050955414008,0.017834394904458595,0.014184397163120588,0.5,0.6828060466581577
coarse8,win_057_080__slope_sd,57,80,24,slope_sd,1,0.7,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.033992369060006945,0.02913631633714886,0.03875968992248058,0.0625,0.6213102951763859,0.009359251259899226,0.008639308855291628,0.015286624203821653,0.015286624203821653,0.028368794326241176,0.125,0.6828000959251356
fine4,win_021_032__curv_mean,21,32,12,curv_mean,1,0.7,0.25,True,False,0.6752293577981652,0.026299694189602468,0.02110091743119269,0.033992369060006945,0.02913631633714886,0.03875968992248058,0.0625,0.6519078473722102,0.039956803455723576,0.03347732181425489,0.05392781316348194,0.04713375796178343,0.05673758865248235,0.0078125,0.6828000959251356
fine4,win_049_068__level_max,49,68,20,level_max,1,0.35,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.033645508151231386,0.02913631633714886,0.03875968992248058,0.0625,0.638588912886969,0.02663786897048237,0.024838012958963263,0.03609341825902335,0.03566878980891719,0.03546099290780147,0.0625,0.6828000959251356
fine4,win_057_076__slope_sd,57,76,20,slope_sd,-1,0.7,0.25,True,False,0.6752293577981652,0.026299694189602468,0.02110091743119269,0.034339229968782504,0.02913631633714886,0.03875968992248058,0.0625,0.6677465802735781,0.055795536357091446,0.04751619870410373,0.07346072186836516,0.06496815286624202,0.04964539007092206,0.015625,0.6828000959251356
fine4,win_061_072__curv_sd,61,72,12,curv_sd,1,0.7,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.033645508151231386,0.02913631633714886,0.03875968992248058,0.0625,0.6241900647948163,0.012239020878329768,0.008639308855291628,0.01698513800424628,0.01273885350318471,0.021276595744680882,0.25,0.6828000959251356
fine4,win_077_100__linear_slope,77,100,24,linear_slope,-1,0.35,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.03329864724245579,0.02913631633714886,0.03875968992248058,0.0625,0.6357091432685386,0.023758099352051826,0.01943844492440605,0.031847133757961776,0.028025477707006363,0.028368794326241176,0.125,0.6828000959251356
fine4,win_081_108__abs_slope_max,81,108,28,abs_slope_max,1,0.7,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.03329864724245579,0.02913631633714886,0.03875968992248058,0.0625,0.6270698344132469,0.015118790496760274,0.008639308855291628,0.02123142250530785,0.01273885350318471,0.03546099290780147,0.0625,0.6828000959251356
fine4,win_093_108__endpoint_delta,93,108,16,endpoint_delta,-1,0.7,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.033645508151231386,0.02913631633714886,0.03875968992248058,0.0625,0.6454283657307416,0.03347732181425489,0.02699784017278617,0.04161358811040339,0.03312101910828025,0.028368794326241176,0.125,0.6828000959251356
fine4,win_093_112__abs_slope_mean,93,112,20,abs_slope_mean,1,0.35,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.03329864724245579,0.02913631633714886,0.03875968992248058,0.0625,0.6267098632109431,0.014758819294456438,0.011879049676025932,0.020806794055201694,0.016560509554140124,0.03546099290780147,0.0625,0.6828000959251356
fine4,win_097_116__slope_sd,97,116,20,slope_sd,1,0.5,0.25,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.03364550815123135,0.02913631633714886,0.03875968992248058,0.0625,0.6371490280777538,0.0251979841612671,0.01943844492440605,0.03269639065817409,0.02547770700636942,0.028368794326241176,0.125,0.6828000959251356
coarse8,win_105_128__level_min,105,128,24,level_min,-1,0.5,0.25,True,False,0.6749235474006117,0.025993883792048884,0.020183486238532056,0.032258064516129004,0.024973985431841816,0.03100775193798444,0.125,0.6727861771058316,0.060835133189344894,0.05507559395248385,0.08067940552016983,0.07515923566878979,0.05673758865248235,0.0078125,0.6827993629067226
coarse8,win_065_080__abs_curv_max,65,80,16,abs_curv_max,1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034339229968782504,0.02809573361082207,0.03875968992248058,0.0625,0.6216702663786897,0.009719222462203062,0.006479481641468721,0.015286624203821653,0.010191082802547768,0.028368794326241176,0.125,0.6827907561382799
coarse8,win_081_104__level_sd,81,104,24,level_sd,1,0.35,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.03364550815123135,0.02809573361082207,0.03875968992248058,0.0625,0.6331893448524119,0.02123830093592516,0.016198704103671746,0.028025477707006363,0.021656050955414008,0.028368794326241176,0.125,0.6827907561382799
coarse8,win_081_112__abs_curv_max,81,112,32,abs_curv_max,1,0.35,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034686090877558105,0.02809573361082207,0.03875968992248058,0.0625,0.6238300935925126,0.011879049676025932,0.009719222462203025,0.01571125265392781,0.014012738853503182,0.014184397163120588,0.5,0.6827907561382799
coarse8,win_089_104__abs_curv_mean,89,104,16,abs_curv_mean,1,0.5,0.25,True,False,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.03399236906000691,0.02809573361082207,0.03875968992248058,0.0625,0.6223902087832974,0.01043916486681066,0.0075593952483801186,0.013588110403397025,0.010191082802547768,0.014184397163120588,0.5,0.6827907561382799
fine4,win_085_112__abs_slope_mean,85,112,28,abs_slope_mean,-1,0.35,0.4,True,False,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034686090877558064,0.02809573361082207,0.03875968992248058,0.0625,0.6483081353491721,0.036357091432685396,0.02807775377969768,0.0484076433121019,0.040764331210191074,0.042553191489361764,0.03125,0.6827907561382799
fine4,win_085_116__abs_slope_mean,85,116,32,abs_slope_mean,1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.03399236906000691,0.02809573361082207,0.03875968992248058,0.0625,0.6335493160547156,0.021598272138228996,0.018358531317494653,0.029299363057324834,0.02547770700636942,0.028368794326241176,0.125,0.6827907561382799
fine4,win_089_116__slope_mean,89,116,28,slope_mean,-1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034686090877558064,0.02809573361082207,0.03875968992248058,0.0625,0.6421886249100072,0.030237580993520547,0.02591792656587477,0.040764331210191074,0.03566878980891719,0.028368794326241176,0.125,0.6827907561382799
fine4,win_093_108__curv_sd,93,108,16,curv_sd,1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034686090877558105,0.02809573361082207,0.03875968992248058,0.0625,0.6241900647948163,0.012239020878329768,0.008639308855291628,0.015286624203821653,0.01146496815286624,0.007092198581560294,1.0,0.6827907561382799
fine4,win_097_108__curv_sd,97,108,12,curv_sd,1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034686090877558105,0.02809573361082207,0.03875968992248058,0.0625,0.6256299496040316,0.013678905687545003,0.009719222462203025,0.017834394904458595,0.014012738853503182,0.014184397163120588,0.5,0.6827907561382799
fine4,win_101_112__abs_slope_mean,101,112,12,abs_slope_mean,1,0.7,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.035032951786333665,0.02809573361082207,0.03875968992248058,0.0625,0.6339092872570194,0.021958243340532757,0.015118790496760237,0.028874734607218677,0.020382165605095537,0.028368794326241176,0.125,0.6827907561382799
fine4,win_101_112__abs_slope_max,101,112,12,abs_slope_max,1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.035032951786333665,0.02809573361082207,0.03875968992248058,0.0625,0.6321094312455003,0.020158387329013722,0.011879049676025932,0.026751592356687892,0.016560509554140124,0.028368794326241176,0.125,0.6827907561382799
fine4,win_101_116__slope_sd,101,116,16,slope_sd,1,0.5,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034686090877558105,0.02809573361082207,0.03875968992248058,0.0625,0.6385889128869691,0.02663786897048241,0.022678185745140467,0.03439490445859872,0.029299363057324834,0.028368794326241176,0.125,0.6827907561382799
fine4,win_105_116__abs_slope_max,105,116,12,abs_slope_max,1,0.35,0.25,True,True,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.034339229968782504,0.02809573361082207,0.03875968992248058,0.0625,0.6382289416846653,0.02627789776817861,0.022678185745140467,0.03524416135881103,0.030573248407643305,0.028368794326241176,0.125,0.6827907561382799
fine4,win_001_012__linear_slope,1,12,12,linear_slope,-1,0.35,0.25,True,True,0.6764525993883792,0.027522935779816498,0.019266055045871533,0.034686090877558105,0.027055150884495394,0.03875968992248058,0.0625,0.6418286537077034,0.029877609791216713,0.02699784017278617,0.03864118895966029,0.03694267515923566,0.028368794326241176,0.125,0.6827814163514243
fine4,win_097_108__abs_slope_max,97,108,12,abs_slope_max,1,0.5,0.25,True,True,0.6764525993883792,0.027522935779816498,0.019266055045871533,0.034686090877558105,0.027055150884495283,0.03875968992248058,0.0625,0.6281497480201584,0.016198704103671746,0.012958963282937441,0.022505307855626322,0.017834394904458595,0.03546099290780147,0.0625,0.6827814163514243
fine4,win_097_108__abs_curv_mean,97,108,12,abs_curv_mean,1,0.7,0.25,True,True,0.6764525993883792,0.027522935779816498,0.019266055045871533,0.035032951786333665,0.027055150884495283,0.03875968992248058,0.0625,0.6267098632109431,0.014758819294456474,0.011879049676025932,0.019108280254777066,0.016560509554140124,0.014184397163120588,0.5,0.6827814163514243
fine4,win_005_036__endpoint_delta,5,36,32,endpoint_delta,-1,0.35,0.4,True,False,0.6776758409785932,0.028746177370030563,0.017431192660550487,0.03676725633021157,0.024973985431841816,0.03875968992248058,0.0625,0.6429085673146149,0.030957523398128184,0.02807775377969768,0.042038216560509545,0.040764331210191074,0.042553191489361764,0.03125,0.6827627367777133
coarse8,win_081_112__curv_mean,81,112,32,curv_mean,1,0.35,0.25,True,True,0.6724770642201835,0.02354740061162079,0.02110091743119269,0.02948317724592438,0.027055150884495394,0.023255813953488302,0.25,0.6382289416846653,0.02627789776817857,0.022678185745140467,0.03524416135881103,0.031847133757961776,0.028368794326241176,0.125,0.6827323444504215
coarse8,win_097_120__level_sd,97,120,24,level_sd,-1,0.35,0.4,True,True,0.672782874617737,0.023853211009174296,0.022935779816513735,0.030523759972251135,0.02913631633714886,0.03100775193798444,0.125,0.6382289416846653,0.02627789776817857,0.02591792656587477,0.034819532908704875,0.03439490445859872,0.028368794326241176,0.125,0.6827296884150011
fine4,win_069_092__curv_sd,69,92,24,curv_sd,1,0.35,0.25,True,False,0.6730886850152905,0.024159021406727803,0.020183486238532056,0.030176899063475537,0.026014568158168605,0.023255813953488413,0.25,0.6205903527717783,0.008639308855291628,0.00755939524838023,0.011040339702760082,0.010191082802547768,0.007092198581560294,1.0,0.682723004663566
fine4,win_069_100__abs_curv_mean,69,100,32,abs_curv_mean,1,0.35,0.25,True,True,0.6730886850152905,0.024159021406727765,0.020183486238532056,0.029830038154699978,0.026014568158168605,0.023255813953488302,0.25,0.6220302375809935,0.0100791936645069,0.00755939524838023,0.013163481953290868,0.01146496815286624,0.014184397163120588,0.5,0.682723004663566
fine4,win_021_036__curv_mean,21,36,16,curv_mean,1,0.5,0.25,True,True,0.6737003058103975,0.02477064220183482,0.019266055045871533,0.030870620881026694,0.024973985431841816,0.023255813953488413,0.25,0.6493880489560834,0.03743700503959683,0.03239740820734338,0.04883227176220806,0.042038216560509545,0.028368794326241176,0.125,0.6827136648767105
fine4,win_077_092__abs_curv_max,77,92,16,abs_curv_max,1,0.35,0.25,True,True,0.6737003058103975,0.024770642201834853,0.019266055045871533,0.03087062088102673,0.024973985431841816,0.023255813953488413,0.25,0.6213102951763859,0.009359251259899263,0.00755939524838023,0.01273885350318471,0.01146496815286624,0.021276595744680882,0.25,0.6827136648767105
coarse8,win_057_080__slope_mean,57,80,24,slope_mean,-1,0.35,0.25,True,False,0.6740061162079511,0.0250764525993884,0.02110091743119269,0.031911203607353444,0.027055150884495283,0.03100775193798444,0.125,0.640748740100792,0.028797696184305315,0.02807775377969768,0.04033970276008492,0.03821656050955413,0.042553191489361764,0.03125,0.6827110088412901
fine4,win_077_092__curv_sd,77,92,16,curv_sd,1,0.5,0.25,True,False,0.6740061162079511,0.0250764525993884,0.02110091743119269,0.03156434269857785,0.027055150884495283,0.03100775193798444,0.125,0.6209503239740821,0.008999280057595427,0.00755939524838023,0.011889596602972397,0.01146496815286624,0.021276595744680882,0.25,0.6827110088412901
fine4,win_093_108__linear_slope,93,108,16,linear_slope,-1,0.35,0.25,True,True,0.6740061162079511,0.0250764525993884,0.02110091743119269,0.03156434269857785,0.027055150884495283,0.03100775193798444,0.125,0.6393088552915767,0.027357811375090007,0.018358531317494653,0.034819532908704875,0.02420382165605095,0.028368794326241176,0.125,0.6827110088412901
fine4,win_021_040__level_sd,21,40,20,level_sd,-1,0.35,0.25,True,True,0.6743119266055047,0.02538226299694187,0.022935779816513735,0.03329864724245579,0.02913631633714875,0.03875968992248058,0.0625,0.6421886249100072,0.030237580993520547,0.02591792656587477,0.039065817409766446,0.03439490445859872,0.021276595744680882,0.25,0.6827083528058695
fine4,win_093_116__level_sd,93,116,24,level_sd,-1,0.7,0.4,True,True,0.6743119266055047,0.02538226299694187,0.022935779816513735,0.0326049254249046,0.02913631633714886,0.03875968992248058,0.0625,0.6533477321814254,0.04139668826493881,0.036717062634989195,0.05307855626326963,0.0484076433121019,0.028368794326241176,0.125,0.6827083528058695
fine4,win_093_124__endpoint_delta,93,124,32,endpoint_delta,1,0.5,0.25,True,True,0.6743119266055047,0.02538226299694187,0.022935779816513735,0.0329517863336802,0.02913631633714886,0.03875968992248058,0.0625,0.6259899208063354,0.01403887688984884,0.009719222462203025,0.01868365180467091,0.01273885350318471,0.021276595744680882,0.25,0.6827083528058695
fine4,win_073_092__abs_curv_max,73,92,20,abs_curv_max,1,0.7,0.25,True,False,0.6746177370030582,0.025688073394495376,0.020183486238532056,0.03191120360735348,0.026014568158168605,0.03100775193798444,0.125,0.6209503239740821,0.008999280057595427,0.005399568034557323,0.011889596602972397,0.008917197452229297,0.014184397163120588,0.5,0.6827016690544344
coarse8,win_089_120__abs_slope_max,89,120,32,abs_slope_max,-1,0.7,0.25,True,True,0.6752293577981652,0.02629969418960239,0.019266055045871533,0.03364550815123135,0.024973985431841816,0.03100775193798444,0.125,0.628869690424766,0.016918646508279345,0.01403887688984884,0.023354564755838636,0.021656050955414008,0.028368794326241176,0.125,0.682692329267579
fine4,win_093_116__level_mean,93,116,24,level_mean,-1,0.35,0.25,True,True,0.6752293577981652,0.02629969418960243,0.019266055045871533,0.03295178633368016,0.024973985431841816,0.03100775193798444,0.125,0.6425485961123111,0.030597552195824346,0.023758099352051865,0.040764331210191074,0.03439490445859872,0.03546099290780147,0.0625,0.682692329267579
fine4,win_001_012__abs_slope_mean,1,12,12,abs_slope_mean,-1,0.5,0.25,True,False,0.6758409785932722,0.026911314984709483,0.01834862385321101,0.03364550815123135,0.02393340270551514,0.03100775193798444,0.125,0.6663066954643629,0.054355651547876215,0.04859611231101513,0.0721868365180467,0.06751592356687897,0.05673758865248235,0.0078125,0.6826829894807233
fine4,win_053_080__level_max,53,80,28,level_max,1,0.35,0.25,True,True,0.6758409785932722,0.026911314984709483,0.01834862385321101,0.033992369060006945,0.02393340270551514,0.03100775193798444,0.125,0.6364290856731462,0.0244780417566595,0.02051835853131756,0.031847133757961776,0.028025477707006363,0.021276595744680882,0.25,0.6826829894807233
coarse8,win_089_120__abs_slope_max,89,120,32,abs_slope_max,-1,0.35,0.4,True,True,0.6767584097859327,0.027828746177370006,0.019266055045871533,0.03572667360388482,0.024973985431841816,0.03875968992248058,0.0625,0.6324694024478041,0.02051835853131752,0.018358531317494653,0.026751592356687892,0.02420382165605095,0.021276595744680882,0.25,0.6826709936584472
fine4,win_093_120__abs_slope_max,93,120,28,abs_slope_max,-1,0.35,0.4,True,True,0.6767584097859327,0.027828746177370006,0.019266055045871533,0.03572667360388482,0.024973985431841816,0.03875968992248058,0.0625,0.6331893448524117,0.02123830093592512,0.01943844492440605,0.02717622080679405,0.02547770700636942,0.014184397163120588,0.5,0.6826709936584472
fine4,win_081_092__level_sd,81,92,12,level_sd,-1,0.35,0.25,True,False,0.6730886850152906,0.024159021406727803,0.022018348623853212,0.031217481789802288,0.02913631633714875,0.03100775193798444,0.125,0.628869690424766,0.016918646508279383,0.01403887688984884,0.026326963906581735,0.02292993630573248,0.042553191489361764,0.03125,0.6826226547758575
coarse8,win_049_072__abs_curv_mean,49,72,24,abs_curv_mean,1,0.5,0.25,True,True,0.6730886850152905,0.024159021406727803,0.022018348623853212,0.03087062088102673,0.02913631633714886,0.03100775193798444,0.125,0.6231101511879049,0.011159107271418334,0.008639308855291628,0.014437367303609339,0.01146496815286624,0.014184397163120588,0.5,0.6826226547758574
fine4,win_101_112__curv_mean,101,112,12,curv_mean,1,0.7,0.25,True,True,0.6730886850152905,0.024159021406727803,0.022935779816513735,0.030523759972251097,0.027055150884495283,0.03100775193798444,0.125,0.6331893448524119,0.02123830093592516,0.01943844492440605,0.026751592356687892,0.02292993630573248,0.021276595744680882,0.25,0.6826192657220239
coarse8,win_081_112__level_sd,81,112,32,level_sd,-1,0.35,0.4,True,False,0.6737003058103976,0.024770642201834853,0.02110091743119269,0.03225806451612904,0.02809573361082207,0.03100775193798444,0.125,0.6457883369330454,0.03383729301655869,0.02591792656587477,0.04458598726114649,0.03821656050955413,0.042553191489361764,0.03125,0.682613314989002
fine4,win_045_076__abs_curv_mean,45,76,32,abs_curv_mean,1,0.7,0.25,True,True,0.6737003058103976,0.024770642201834853,0.02110091743119269,0.03156434269857785,0.02809573361082207,0.03100775193798444,0.125,0.6238300935925126,0.011879049676025932,0.009719222462203025,0.01571125265392781,0.015286624203821653,0.021276595744680882,0.25,0.682613314989002
fine4,win_081_108__abs_curv_mean,81,108,28,abs_curv_mean,1,0.5,0.25,True,True,0.6737003058103976,0.024770642201834853,0.02110091743119269,0.031217481789802288,0.02809573361082207,0.03100775193798444,0.125,0.6245500359971202,0.012598992080633567,0.011879049676025932,0.016135881104033967,0.015286624203821653,0.014184397163120588,0.5,0.682613314989002
fine4,win_085_096__curv_sd,85,96,12,curv_sd,1,0.35,0.25,True,False,0.6737003058103976,0.024770642201834853,0.02110091743119269,0.03156434269857785,0.02809573361082207,0.03100775193798444,0.125,0.6216702663786897,0.009719222462203062,0.008639308855291628,0.01273885350318471,0.010191082802547768,0.021276595744680882,0.25,0.682613314989002
fine4,win_057_084__slope_sd,57,84,28,slope_sd,1,0.5,0.25,True,True,0.6743119266055047,0.02538226299694187,0.020183486238532056,0.03225806451612904,0.027055150884495394,0.03100775193798444,0.125,0.6231101511879049,0.011159107271418297,0.00755939524838023,0.017409766454352438,0.015286624203821653,0.03546099290780147,0.0625,0.6826039752021462
fine4,win_065_084__abs_curv_mean,65,84,20,abs_curv_mean,1,0.7,0.25,True,True,0.6743119266055047,0.02538226299694187,0.020183486238532056,0.03225806451612904,0.027055150884495394,0.03100775193798444,0.125,0.6220302375809935,0.010079193664506825,0.009719222462203025,0.014861995753715496,0.014012738853503182,0.021276595744680882,0.25,0.6826039752021462
fine4,win_081_108__abs_slope_mean,81,108,28,abs_slope_mean,1,0.7,0.25,True,True,0.6743119266055047,0.02538226299694187,0.020183486238532056,0.03191120360735341,0.027055150884495283,0.03100775193798444,0.125,0.6274298056155508,0.015478761699064111,0.011879049676025932,0.02123142250530785,0.016560509554140124,0.028368794326241176,0.125,0.6826039752021462
fine4,win_085_112__linear_slope,85,112,28,linear_slope,-1,0.5,0.25,True,True,0.6743119266055047,0.02538226299694187,0.020183486238532056,0.032258064516129004,0.027055150884495283,0.03100775193798444,0.125,0.6393088552915767,0.02735781137509004,0.021598272138228958,0.03609341825902335,0.029299363057324834,0.03546099290780147,0.0625,0.6826039752021462
fine4,win_089_100__curv_sd,89,100,12,curv_sd,1,0.35,0.25,True,True,0.6743119266055047,0.02538226299694187,0.020183486238532056,0.03191120360735341,0.027055150884495283,0.03100775193798444,0.125,0.6238300935925126,0.011879049676025969,0.008639308855291628,0.014861995753715496,0.01146496815286624,0.007092198581560294,1.0,0.6826039752021462
