clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
age,internal,seg128_5,128,5,-0.07153593845853566,0.0585303563322938,700
age,internal,seg128_6,128,6,-0.07139559423227793,0.05902813002702296,700
age,internal,seg128_7,128,7,-0.07160961939724544,0.058270420122625594,700
age,internal,seg128_8,128,8,-0.07128940656462317,0.059407082995058466,700
age,internal,seg128_9,128,9,-0.0697473292577184,0.06514098290383405,700
age,internal,seg128_10,128,10,-0.06816562714458799,0.0714877473962293,700
age,internal,seg128_11,128,11,-0.06616874656757106,0.08021338301635729,700
age,internal,seg128_12,128,12,-0.0639394661122534,0.09095415547169365,700
age,internal,seg128_13,128,13,-0.061960272381368094,0.10143025168937438,700
age,internal,seg128_14,128,14,-0.060124889338779935,0.11198136410051063,700
age,internal,seg128_15,128,15,-0.05851642593326928,0.1219216680515848,700
age,internal,seg128_16,128,16,-0.05691823086909367,0.13246726919995447,700
age,internal,seg128_17,128,17,-0.05461216522718676,0.14890864962087813,700
age,internal,seg128_18,128,18,-0.051607225712016695,0.17260925642585231,700
age,internal,seg128_19,128,19,-0.047870914726918144,0.20586878012441434,700
age,internal,seg128_20,128,20,-0.04477645903388717,0.23674971496378658,700
age,internal,seg128_21,128,21,-0.04193216805636857,0.26789400298549354,700
age,internal,seg128_22,128,22,-0.038744172481029224,0.30601157517243804,700
age,internal,seg128_23,128,23,-0.034976310138179506,0.35547846412005585,700
age,internal,seg128_24,128,24,-0.029209610212875395,0.4403530757660603,700
age,internal,seg128_25,128,25,-0.02288770153432436,0.5454789507083635,700
age,internal,seg128_26,128,26,-0.017456769308206787,0.6447466600563078,700
age,internal,seg128_27,128,27,-0.012175611257757409,0.7477765059874939,700
age,internal,seg128_28,128,28,-0.006141287140618229,0.8711528268030854,700
age,internal,seg128_29,128,29,-0.0004365200717564499,0.9908017154221855,700
age,internal,seg128_30,128,30,0.005743257665144722,0.879437755354915,700
age,internal,seg128_31,128,31,0.013352384123029496,0.7243469198394251,700
age,internal,seg128_32,128,32,0.02078863856648676,0.5829422889233036,700
age,internal,seg128_33,128,33,0.02816096370670291,0.4569460351674349,700
age,internal,seg128_34,128,34,0.03601172986528702,0.3414081474816022,700
age,internal,seg128_35,128,35,0.04362432876596669,0.24904287065081307,700
age,internal,seg128_36,128,36,0.051969155584769396,0.16961390112766414,700
age,internal,seg128_37,128,37,0.06067245779452091,0.10874684407631097,700
age,internal,seg128_38,128,38,0.06939606942142379,0.06650885027017683,700
age,internal,seg128_39,128,39,0.07718212876857077,0.04120675492297561,700
age,internal,seg128_40,128,40,0.08395940454365985,0.026329956682684022,700
age,internal,seg128_41,128,41,0.09108526017930191,0.015926514510962712,700
age,internal,seg128_42,128,42,0.09923598638118293,0.008605709803813947,700
age,internal,seg128_43,128,43,0.10696422291734303,0.00461016542994512,700
age,internal,seg128_44,128,44,0.11595379676536717,0.0021210548826584657,700
age,internal,seg128_45,128,45,0.12401777117325147,0.0010088777399035879,700
age,internal,seg128_46,128,46,0.1312614035710665,0.0004982068159314014,700
age,internal,seg128_47,128,47,0.13638529633883134,0.0002958695840982053,700
age,internal,seg128_48,128,48,0.1432148055488494,0.00014356113017885414,700
age,internal,seg128_49,128,49,0.15023096681762604,6.598934511016136e-05,700
age,internal,seg128_50,128,50,0.1586199319721141,2.4877573238094666e-05,700
age,internal,seg128_51,128,51,0.16775214447097497,8.118718579131578e-06,700
age,internal,seg128_52,128,52,0.17500168792354276,3.19567778664851e-06,700
age,internal,seg128_53,128,53,0.18463005473498512,8.722460154863889e-07,700
age,internal,seg128_54,128,54,0.19285650956269323,2.7222096323554783e-07,700
age,internal,seg128_55,128,55,0.19953841939383593,1.0180071700823581e-07,700
age,internal,seg128_56,128,56,0.20507361031838764,4.3917944632356806e-08,700
age,internal,seg128_57,128,57,0.21222864405640912,1.4303382364981451e-08,700
age,internal,seg128_58,128,58,0.22197682065536156,2.908557421358699e-09,700
age,internal,seg128_59,128,59,0.23279927118000612,4.5428683610348215e-10,700
age,internal,seg128_60,128,60,0.2417173980223873,9.16356687075796e-11,700
age,internal,seg128_61,128,61,0.2492840254188215,2.2387940618057915e-11,700
age,internal,seg128_62,128,62,0.25510778280025465,7.326931279300593e-12,700
age,internal,seg128_63,128,63,0.26255255533762145,1.6859259473612665e-12,700
age,internal,seg128_64,128,64,0.2713478543444482,2.796964590783128e-13,700
age,internal,seg128_65,128,65,0.28009571191498284,4.385799491983031e-14,700
age,internal,seg128_66,128,66,0.28753049158903143,8.616875029824666e-15,700
age,internal,seg128_67,128,67,0.2935653302841549,2.2185788608087722e-15,700
age,internal,seg128_68,128,68,0.2982006936770977,7.652855360354499e-16,700
age,internal,seg128_69,128,69,0.30215820812988814,3.0372891555300106e-16,700
age,internal,seg128_70,128,70,0.30707388295623084,9.447839795826483e-17,700
age,internal,seg128_71,128,71,0.31159939219902577,3.161447669504363e-17,700
age,internal,seg128_72,128,72,0.31390933929606957,1.7948219224478444e-17,700
age,internal,seg128_73,128,73,0.31669275007302156,9.013336614756518e-18,700
age,internal,seg128_74,128,74,0.3188941513461437,5.200689392310624e-18,700
age,internal,seg128_75,128,75,0.31945850671304166,4.513524720142898e-18,700
age,internal,seg128_76,128,76,0.3203246034195679,3.629196008384143e-18,700
age,internal,seg128_77,128,77,0.32162919405423096,2.6096036475840623e-18,700
age,internal,seg128_78,128,78,0.3228844484503016,1.897112866298403e-18,700
age,internal,seg128_79,128,79,0.3239332515111736,1.4517386358992568e-18,700
age,internal,seg128_80,128,80,0.32311466956698587,1.7890572288292124e-18,700
age,internal,seg128_81,128,81,0.32210071933976714,2.315429180350812e-18,700
age,internal,seg128_82,128,82,0.3218666738874667,2.4571140985333415e-18,700
age,internal,seg128_83,128,83,0.3224638275860093,2.1113931477743175e-18,700
age,internal,seg128_84,128,84,0.32384492343833127,1.4848839764520615e-18,700
age,internal,seg128_85,128,85,0.3242053135759738,1.3541608463716298e-18,700
age,internal,seg128_86,128,86,0.3237463888097776,1.5227397434545076e-18,700
age,internal,seg128_87,128,87,0.32358466877565883,1.5869419109241561e-18,700
age,internal,seg128_88,128,88,0.32326834028451545,1.7203298641118624e-18,700
age,internal,seg128_89,128,89,0.323035738767426,1.8254026222994984e-18,700
age,internal,seg128_90,128,90,0.3221776466224811,2.2706412262311506e-18,700
age,internal,seg128_91,128,91,0.32039650738860304,3.563970144824866e-18,700
age,internal,seg128_92,128,92,0.3172637385171606,7.81863144471663e-18,700
age,internal,seg128_93,128,93,0.3127003912425861,2.4152826501514403e-17,700
age,internal,seg128_94,128,94,0.3084228056304935,6.830876839047813e-17,700
age,internal,seg128_95,128,95,0.30427560897901457,1.8416701047155008e-16,700
age,internal,seg128_96,128,96,0.30111488026208466,3.8805385845960064e-16,700
age,internal,seg128_97,128,97,0.2980201493554464,7.979680898669102e-16,700
age,internal,seg128_98,128,98,0.29543027842966463,1.4491321255560871e-15,700
age,internal,seg128_99,128,99,0.2912676277414003,3.733356878460642e-15,700
age,internal,seg128_100,128,100,0.2869114040829957,9.885637882603563e-15,700
age,internal,seg128_101,128,101,0.2812454638667484,3.420907775531119e-14,700
age,internal,seg128_102,128,102,0.27650818979437286,9.452003297005955e-14,700
age,internal,seg128_103,128,103,0.2723360481279519,2.2763231536611527e-13,700
age,internal,seg128_104,128,104,0.27076049019326165,3.1599713110792827e-13,700
age,internal,seg128_105,128,105,0.26814653387836684,5.419656770160472e-13,700
age,internal,seg128_106,128,106,0.2645020141939481,1.1386542700833825e-12,700
age,internal,seg128_107,128,107,0.2603167996137074,2.6338718179232738e-12,700
age,internal,seg128_108,128,108,0.2561532136255958,5.977795545653961e-12,700
age,internal,seg128_109,128,109,0.2509358050834094,1.6355875752445832e-11,700
age,internal,seg128_110,128,110,0.24693523826380762,3.484948324596163e-11,700
age,internal,seg128_111,128,111,0.24421636722825374,5.783495723989346e-11,700
age,internal,seg128_112,128,112,0.24091381063055523,1.061366969873349e-10,700
age,internal,seg128_113,128,113,0.23722128748263122,2.0705836887643353e-10,700
age,internal,seg128_114,128,114,0.23135164204826494,5.855311337018998e-10,700
age,internal,seg128_115,128,115,0.22546712795166673,1.6145993652796193e-09,700
age,internal,seg128_116,128,116,0.22090934039943255,3.475488892054251e-09,700
age,internal,seg128_117,128,117,0.2164457802958497,7.247061441363451e-09,700
age,internal,seg128_118,128,118,0.21377354261779669,1.1167855454921793e-08,700
age,internal,seg128_119,128,119,0.21160518984448534,1.5797165973388927e-08,700
age,internal,seg128_120,128,120,0.2145837287334575,9.801350675106878e-09,700
age,internal,seg128_121,128,121,0.21577625947172485,8.0806279145175e-09,700
age,internal,seg128_122,128,122,0.21758076493647327,6.020837569364234e-09,700
age,internal,seg128_123,128,123,0.22148933016855277,3.155329051765282e-09,700
age,internal,seg128_124,128,124,0.2242977208618932,1.9686797369713633e-09,700
age,internal,seg128_125,128,125,0.2265413497953836,1.3444551702627447e-09,700
age,internal,seg128_126,128,126,0.22803188629623974,1.0412318662230379e-09,700
age,internal,seg128_127,128,127,0.22807677802625084,1.0332191188580074e-09,700
age,internal,seg128_128,128,128,0.22919848450366676,8.513992525085827e-10,700
height,internal,seg128_1,128,1,0.189346262624552,4.5022015935076456e-07,700
height,internal,seg128_2,128,2,0.1927668429024224,2.7577413248097347e-07,700
height,internal,seg128_3,128,3,0.19538188447219712,1.8845744368388588e-07,700
height,internal,seg128_4,128,4,0.1973215646090587,1.4161626515154256e-07,700
height,internal,seg128_5,128,5,0.19930321942064644,1.0544803883484433e-07,700
height,internal,seg128_6,128,6,0.2015454307216368,7.525725498349815e-08,700
height,internal,seg128_7,128,7,0.2036635862510594,5.4528269893082224e-08,700
height,internal,seg128_8,128,8,0.20535841002558075,4.203188231173946e-08,700
height,internal,seg128_9,128,9,0.20611161851453036,3.741375515918375e-08,700
height,internal,seg128_10,128,10,0.20689976333507953,3.310816020125798e-08,700
height,internal,seg128_11,128,11,0.20696947898644072,3.275128469408877e-08,700
height,internal,seg128_12,128,12,0.2070850829380964,3.21676973465393e-08,700
height,internal,seg128_13,128,13,0.20777060332966918,2.890844011889584e-08,700
height,internal,seg128_14,128,14,0.20815617435904343,2.7218240302414826e-08,700
height,internal,seg128_15,128,15,0.20788629099845024,2.8390917313383433e-08,700
height,internal,seg128_16,128,16,0.20811085315500888,2.7411835186674747e-08,700
height,internal,seg128_17,128,17,0.20786900018326002,2.8467692712377726e-08,700
height,internal,seg128_18,128,18,0.20673282613398908,3.3978078928267635e-08,700
height,internal,seg128_19,128,19,0.2057193999655035,3.975362341579304e-08,700
height,internal,seg128_20,128,20,0.20510249718888926,4.372297400614039e-08,700
height,internal,seg128_21,128,21,0.20330795326648626,5.757313409142799e-08,700
height,internal,seg128_22,128,22,0.20205808283838916,6.963375471506968e-08,700
height,internal,seg128_23,128,23,0.2005456076139701,8.751383092056977e-08,700
height,internal,seg128_24,128,24,0.19890425186538774,1.1192542585316435e-07,700
height,internal,seg128_25,128,25,0.19656836923026302,1.582888728209928e-07,700
height,internal,seg128_26,128,26,0.19451797228084816,2.1383822042706492e-07,700
height,internal,seg128_27,128,27,0.19187640235700437,3.1357276582962514e-07,700
height,internal,seg128_28,128,28,0.18865373311113076,4.96655439684661e-07,700
height,internal,seg128_29,128,29,0.18605716336419048,7.153121109675161e-07,700
height,internal,seg128_30,128,30,0.18294632156330734,1.1000692790961758e-06,700
height,internal,seg128_31,128,31,0.17855758618329942,1.9942856149544518e-06,700
height,internal,seg128_32,128,32,0.17430255246421017,3.502241424513672e-06,700
height,internal,seg128_33,128,33,0.16999651182817377,6.108319132533559e-06,700
height,internal,seg128_34,128,34,0.16510340954443914,1.1304626191721396e-05,700
height,internal,seg128_35,128,35,0.16097303954161948,1.8750555655492736e-05,700
height,internal,seg128_36,128,36,0.15699146812978865,3.0183489357288058e-05,700
height,internal,seg128_37,128,37,0.15302804394591302,4.7934933396101566e-05,700
height,internal,seg128_38,128,38,0.1493427204930819,7.295419327903743e-05,700
height,internal,seg128_39,128,39,0.14482553335932535,0.0001204712636040564,700
height,internal,seg128_40,128,40,0.13982347340502116,0.00020643006851820645,700
height,internal,seg128_41,128,41,0.13634671365138995,0.00029705315899436886,700
height,internal,seg128_42,128,42,0.1323737715714386,0.00044560965612816923,700
height,internal,seg128_43,128,43,0.12851549211458496,0.0006537699794680658,700
height,internal,seg128_44,128,44,0.12503896413324006,0.000915358625695921,700
height,internal,seg128_45,128,45,0.12094297771606848,0.0013463755137637535,700
height,internal,seg128_46,128,46,0.11604708221147404,0.002103433524341863,700
height,internal,seg128_47,128,47,0.11286105746485739,0.0027875353906705387,700
height,internal,seg128_48,128,48,0.1066140931800833,0.00474647399934449,700
height,internal,seg128_49,128,49,0.10076251355819742,0.007631470780531774,700
height,internal,seg128_50,128,50,0.09597046965079858,0.011070416622446623,700
height,internal,seg128_51,128,51,0.09079851027349198,0.01626231121548885,700
height,internal,seg128_52,128,52,0.08416563484214318,0.025961588114858703,700
height,internal,seg128_53,128,53,0.07623403205774745,0.04376934249151039,700
height,internal,seg128_54,128,54,0.06769650709782557,0.07346452834075298,700
height,internal,seg128_55,128,55,0.06080693452574372,0.10796387142791505,700
height,internal,seg128_56,128,56,0.053505521664272165,0.15733074630812036,700
height,internal,seg128_57,128,57,0.044899779997075145,0.2354597022431642,700
height,internal,seg128_58,128,58,0.03522787859077332,0.3520267719761506,700
height,internal,seg128_59,128,59,0.023863313919544514,0.5284817475881419,700
height,internal,seg128_60,128,60,0.01429342231703144,0.7057932692784892,700
height,internal,seg128_61,128,61,0.00556162599124478,0.8832228310028095,700
height,internal,seg128_62,128,62,-0.003879726112492863,0.918387719937904,700
height,internal,seg128_63,128,63,-0.014759270251464694,0.6966719197859859,700
height,internal,seg128_64,128,64,-0.024454824789011155,0.5183090687891179,700
height,internal,seg128_65,128,65,-0.033027335515704664,0.3829370209702727,700
height,internal,seg128_66,128,66,-0.04073979327583921,0.2817510140222728,700
height,internal,seg128_67,128,67,-0.046649629814239396,0.21768825535854705,700
height,internal,seg128_68,128,68,-0.0511323774688802,0.17659877129804322,700
height,internal,seg128_69,128,69,-0.05587669457594481,0.13971042255221372,700
height,internal,seg128_70,128,70,-0.060239960967392134,0.11129541897055087,700
height,internal,seg128_71,128,71,-0.06272173118253135,0.09729161128753018,700
height,internal,seg128_72,128,72,-0.06317816470882016,0.09487612466954211,700
height,internal,seg128_73,128,73,-0.06530159524380125,0.08426232972399106,700
height,internal,seg128_74,128,74,-0.06691150352046538,0.07687199821744795,700
height,internal,seg128_75,128,75,-0.06754691204153393,0.07410419424618062,700
height,internal,seg128_76,128,76,-0.06930228675386695,0.06687802271364622,700
height,internal,seg128_77,128,77,-0.07161967089939626,0.05823503409991863,700
height,internal,seg128_78,128,78,-0.07282198874928902,0.05412900232111287,700
height,internal,seg128_79,128,79,-0.07369866430651885,0.05128949425920595,700
height,internal,seg128_80,128,80,-0.07384716475637039,0.05082105474186633,700
height,internal,seg128_81,128,81,-0.07366787103365771,0.051387080732151286,700
height,internal,seg128_82,128,82,-0.07355823079247376,0.051735799885987685,700
height,internal,seg128_83,128,83,-0.07413161267138565,0.04993375615612278,700
height,internal,seg128_84,128,84,-0.0743674331793199,0.04920800543433431,700
height,internal,seg128_85,128,85,-0.07369263824563438,0.051308579160384796,700
height,internal,seg128_86,128,86,-0.07288027450958284,0.053936238910249915,700
height,internal,seg128_87,128,87,-0.07223757474499755,0.05609368496692066,700
height,internal,seg128_88,128,88,-0.07106826622577439,0.060202735993623094,700
height,internal,seg128_89,128,89,-0.07068744513447199,0.06159356735695119,700
height,internal,seg128_90,128,90,-0.07133923670478196,0.0592290035855113,700
height,internal,seg128_91,128,91,-0.07099710370362898,0.060460642835198995,700
height,internal,seg128_92,128,92,-0.0694362060853536,0.06635136618695281,700
height,internal,seg128_93,128,93,-0.06773433904230072,0.0733034754954125,700
height,internal,seg128_94,128,94,-0.06506008405339696,0.08541892627516216,700
height,internal,seg128_95,128,95,-0.06415913700383549,0.08984699717928678,700
height,internal,seg128_96,128,96,-0.06339294933014898,0.09375617592820838,700
height,internal,seg128_97,128,97,-0.06258985597762459,0.09799856688650721,700
height,internal,seg128_98,128,98,-0.06222986087894446,0.09994928651877301,700
height,internal,seg128_99,128,99,-0.05965145708927572,0.11483857299419771,700
height,internal,seg128_100,128,100,-0.05645750497080293,0.13563467210714414,700
height,internal,seg128_101,128,101,-0.05336057314772143,0.158460038876446,700
height,internal,seg128_102,128,102,-0.05057634655364965,0.1813570417590076,700
height,internal,seg128_103,128,103,-0.04689586105836827,0.2152669016081538,700
height,internal,seg128_104,128,104,-0.044453844615874254,0.24014801510634365,700
height,internal,seg128_105,128,105,-0.04262380987101727,0.2600739236704816,700
height,internal,seg128_106,128,106,-0.04006892290849871,0.2897571158541022,700
height,internal,seg128_107,128,107,-0.03782423450624921,0.31764730571539107,700
height,internal,seg128_108,128,108,-0.03566469473186809,0.3460838515975909,700
height,internal,seg128_109,128,109,-0.03200566642710234,0.39783531387332355,700
height,internal,seg128_110,128,110,-0.02854904199914458,0.45076489198075886,700
height,internal,seg128_111,128,111,-0.027048179865842483,0.47493082800990805,700
height,internal,seg128_112,128,112,-0.02502528260876636,0.5085950226504458,700
height,internal,seg128_113,128,113,-0.0212368480464333,0.5748430250334859,700
height,internal,seg128_114,128,114,-0.017207797455239517,0.6494722172288098,700
height,internal,seg128_115,128,115,-0.01629457913183546,0.6669249623068882,700
height,internal,seg128_116,128,116,-0.017105181390533977,0.6514240168390724,700
height,internal,seg128_117,128,117,-0.01684890953377568,0.6563088103220291,700
height,internal,seg128_118,128,118,-0.017494331422425957,0.6440349559107053,700
height,internal,seg128_119,128,119,-0.02228243472215692,0.5561583041063974,700
height,internal,seg128_120,128,120,-0.028498480882017313,0.45156752136969025,700
height,internal,seg128_121,128,121,-0.03275181729581783,0.38692073350876555,700
height,internal,seg128_122,128,122,-0.042770667840224846,0.25843396837262145,700
height,internal,seg128_123,128,123,-0.05096914809124125,0.17798588782538557,700
height,internal,seg128_124,128,124,-0.05679658426517186,0.13329795881077916,700
height,internal,seg128_125,128,125,-0.06189291510595721,0.10180298360532239,700
height,internal,seg128_126,128,126,-0.07014661618820274,0.06361429591159541,700
height,internal,seg128_127,128,127,-0.07651589754780631,0.04299383123211466,700
height,internal,seg128_128,128,128,-0.08276143096654029,0.02856011821120926,700
weight,internal,seg128_1,128,1,0.43990608618495897,1.7203261623415156e-34,700
weight,internal,seg128_2,128,2,0.44281355146734774,5.619308883596463e-35,700
weight,internal,seg128_3,128,3,0.44536816274553426,2.083674721527439e-35,700
weight,internal,seg128_4,128,4,0.4476869337682546,8.405658928827534e-36,700
weight,internal,seg128_5,128,5,0.4509141819958864,2.3483690805479632e-36,700
weight,internal,seg128_6,128,6,0.4548059114671048,4.954450655118523e-37,700
weight,internal,seg128_7,128,7,0.4582938703413808,1.2074828357966646e-37,700
weight,internal,seg128_8,128,8,0.46148986478561116,3.2646221739881464e-38,700
weight,internal,seg128_9,128,9,0.46410962467046135,1.1058564821057549e-38,700
weight,internal,seg128_10,128,10,0.46684271251740517,3.538855422355834e-39,700
weight,internal,seg128_11,128,11,0.46943863376301087,1.1876810994285704e-39,700
weight,internal,seg128_12,128,12,0.4713530362160201,5.277198224334312e-40,700
weight,internal,seg128_13,128,13,0.4735098044994571,2.102930385002326e-40,700
weight,internal,seg128_14,128,14,0.4768596259747102,4.972050526970195e-41,700
weight,internal,seg128_15,128,15,0.47882922548070894,2.1137053740302428e-41,700
weight,internal,seg128_16,128,16,0.48114061214854564,7.691166124523734e-42,700
weight,internal,seg128_17,128,17,0.48310834107296813,3.232703076382126e-42,700
weight,internal,seg128_18,128,18,0.48512733921905427,1.320621124856623e-42,700
weight,internal,seg128_19,128,19,0.4873193219006656,4.962856001805e-43,700
weight,internal,seg128_20,128,20,0.4899456470336022,1.5219098229172956e-43,700
weight,internal,seg128_21,128,21,0.4923952506141419,5.006720099280141e-44,700
weight,internal,seg128_22,128,22,0.49518325718576395,1.397123620595079e-44,700
weight,internal,seg128_23,128,23,0.497566928348353,4.6476760872427146e-45,700
weight,internal,seg128_24,128,24,0.5005583552209194,1.1534601760534745e-45,700
weight,internal,seg128_25,128,25,0.5035604729067116,2.808982381782647e-46,700
weight,internal,seg128_26,128,26,0.5063998889275189,7.289542144445492e-47,700
weight,internal,seg128_27,128,27,0.5087755856407367,2.3349323842771968e-47,700
weight,internal,seg128_28,128,28,0.5111380295671386,7.459804693858742e-48,700
weight,internal,seg128_29,128,29,0.5130905086353854,2.8855723971290483e-48,700
weight,internal,seg128_30,128,30,0.5147504773014606,1.2806328594144782e-48,700
weight,internal,seg128_31,128,31,0.5173530601004066,3.550936302374498e-49,700
weight,internal,seg128_32,128,32,0.5193315618552763,1.3292539551684885e-49,700
weight,internal,seg128_33,128,33,0.5205637612771663,7.184834026252982e-50,700
weight,internal,seg128_34,128,34,0.5220599645050514,3.3923579172226144e-50,700
weight,internal,seg128_35,128,35,0.5234205035932056,1.7089315223706794e-50,700
weight,internal,seg128_36,128,36,0.525354545479701,6.413512728852488e-51,700
weight,internal,seg128_37,128,37,0.5275964944750432,2.0429462731290895e-51,700
weight,internal,seg128_38,128,38,0.529385794397883,8.148034198883399e-52,700
weight,internal,seg128_39,128,39,0.5313485639677418,2.9538806003088907e-52,700
weight,internal,seg128_40,128,40,0.5333742569525535,1.0293498838803125e-52,700
weight,internal,seg128_41,128,41,0.5354912719761438,3.394409316505192e-53,700
weight,internal,seg128_42,128,42,0.5378312447562921,9.868064387006065e-54,700
weight,internal,seg128_43,128,43,0.5408903719368467,1.9338447386338583e-54,700
weight,internal,seg128_44,128,44,0.5444887230389139,2.782788325789088e-55,700
weight,internal,seg128_45,128,45,0.5477537795106489,4.695109831160499e-56,700
weight,internal,seg128_46,128,46,0.550313958000892,1.1472898286717966e-56,700
weight,internal,seg128_47,128,47,0.5524432674394155,3.520834287002566e-57,700
weight,internal,seg128_48,128,48,0.5538782046041347,1.5806183908182035e-57,700
weight,internal,seg128_49,128,49,0.5551392766215872,7.793876302586127e-58,700
weight,internal,seg128_50,128,50,0.5570189412598477,2.701517289790377e-58,700
weight,internal,seg128_51,128,51,0.5581324563891711,1.4375710288716803e-58,700
weight,internal,seg128_52,128,52,0.5598885336072204,5.289783438012521e-59,700
weight,internal,seg128_53,128,53,0.5606254994553295,3.4709534456466316e-59,700
weight,internal,seg128_54,128,54,0.5628340485320806,9.756795508884289e-60,700
weight,internal,seg128_55,128,55,0.564431176464427,3.8739379848125206e-60,700
weight,internal,seg128_56,128,56,0.5637969070582172,5.594036662339189e-60,700
weight,internal,seg128_57,128,57,0.564439037124443,3.8563182967163414e-60,700
weight,internal,seg128_58,128,58,0.5653327204603668,2.2947875795221042e-60,700
weight,internal,seg128_59,128,59,0.5652310644571191,2.4345559539054625e-60,700
weight,internal,seg128_60,128,60,0.565490570884464,2.093405741515912e-60,700
weight,internal,seg128_61,128,61,0.5662582012808176,1.3383352966040869e-60,700
weight,internal,seg128_62,128,62,0.5672324101118664,7.57279226513822e-61,700
weight,internal,seg128_63,128,63,0.5669460855596566,8.954199807760174e-61,700
weight,internal,seg128_64,128,64,0.5654021262489537,2.2039725172719898e-60,700
weight,internal,seg128_65,128,65,0.5654851662678355,2.1000011020913136e-60,700
weight,internal,seg128_66,128,66,0.5663371477292944,1.2780697167598407e-60,700
weight,internal,seg128_67,128,67,0.5672538419086295,7.478356837313532e-61,700
weight,internal,seg128_68,128,68,0.5685936705901541,3.406501101300343e-61,700
weight,internal,seg128_69,128,69,0.5703095458985045,1.2378533692329507e-61,700
weight,internal,seg128_70,128,70,0.5703953106128966,1.1765943694224124e-61,700
weight,internal,seg128_71,128,71,0.570322877435035,1.2281270100811268e-61,700
weight,internal,seg128_72,128,72,0.570491569903238,1.1114230250414953e-61,700
weight,internal,seg128_73,128,73,0.5712868942934751,6.935789165298036e-62,700
weight,internal,seg128_74,128,74,0.5731782981640847,2.2482138780800106e-62,700
weight,internal,seg128_75,128,75,0.5739984116745036,1.376273735182361e-62,700
weight,internal,seg128_76,128,76,0.5734479746724643,1.9134619759464579e-62,700
weight,internal,seg128_77,128,77,0.5728602538430883,2.7185047265282955e-62,700
weight,internal,seg128_78,128,78,0.5728822134332896,2.683102352205421e-62,700
weight,internal,seg128_79,128,79,0.5728365255919288,2.75728065340385e-62,700
weight,internal,seg128_80,128,80,0.5732339313932768,2.1746959033068364e-62,700
weight,internal,seg128_81,128,81,0.5731826399162581,2.242388524411309e-62,700
weight,internal,seg128_82,128,82,0.5726668739962106,3.0510109581485954e-62,700
weight,internal,seg128_83,128,83,0.5716337324550351,5.644368810318928e-62,700
weight,internal,seg128_84,128,84,0.5709331780354063,8.555418096725055e-62,700
weight,internal,seg128_85,128,85,0.5709925390383614,8.259482920489222e-62,700
weight,internal,seg128_86,128,86,0.5714612310171819,6.253630323731591e-62,700
weight,internal,seg128_87,128,87,0.5712895964547466,6.924671347014573e-62,700
weight,internal,seg128_88,128,88,0.5713631158179622,6.628888028487671e-62,700
weight,internal,seg128_89,128,89,0.5704842389306128,1.1162575325779433e-61,700
weight,internal,seg128_90,128,90,0.5692958819873251,2.252688890027097e-61,700
weight,internal,seg128_91,128,91,0.5684926023440402,3.615127444925754e-61,700
weight,internal,seg128_92,128,92,0.5688311929188992,2.9621351349263503e-61,700
weight,internal,seg128_93,128,93,0.5689189773857086,2.812919222575529e-61,700
weight,internal,seg128_94,128,94,0.5691540607549926,2.4491207660083153e-61,700
weight,internal,seg128_95,128,95,0.5685422851202913,3.511030823204641e-61,700
weight,internal,seg128_96,128,96,0.5678141201293272,5.385078444759653e-61,700
weight,internal,seg128_97,128,97,0.5673696274764235,6.988055342251339e-61,700
weight,internal,seg128_98,128,98,0.565761891908581,1.7874744335585637e-60,700
weight,internal,seg128_99,128,99,0.5651552436144469,2.5442836649857304e-60,700
weight,internal,seg128_100,128,100,0.5652817696186396,2.3638138227380531e-60,700
weight,internal,seg128_101,128,101,0.5660194017132555,1.5383674969475214e-60,700
weight,internal,seg128_102,128,102,0.5663941628553206,1.2362311556106028e-60,700
weight,internal,seg128_103,128,103,0.5670962262128347,8.20118692437009e-61,700
weight,internal,seg128_104,128,104,0.5673789722849467,6.949906982318857e-61,700
weight,internal,seg128_105,128,105,0.5676964629294774,5.769834719393336e-61,700
weight,internal,seg128_106,128,106,0.568978249983426,2.7164185358967455e-61,700
weight,internal,seg128_107,128,107,0.5699110190255038,1.5667865334645045e-61,700
weight,internal,seg128_108,128,108,0.5701435167249751,1.3655953815095869e-61,700
weight,internal,seg128_109,128,109,0.5704435369299437,1.1434817702777912e-61,700
weight,internal,seg128_110,128,110,0.5695663624950558,1.920454576044797e-61,700
weight,internal,seg128_111,128,111,0.5669079424657917,9.1562080370434e-61,700
weight,internal,seg128_112,128,112,0.5645192268829659,3.681062498402719e-60,700
weight,internal,seg128_113,128,113,0.561516170268185,2.0829616882761753e-59,700
weight,internal,seg128_114,128,114,0.5578594365898485,1.678422325170654e-58,700
weight,internal,seg128_115,128,115,0.5513291390029407,6.539432475911747e-57,700
weight,internal,seg128_116,128,116,0.5440063165453449,3.613649788623519e-55,700
weight,internal,seg128_117,128,117,0.5377586061227743,1.025535448388869e-53,700
weight,internal,seg128_118,128,118,0.5309246871666354,3.6796128185408715e-52,700
weight,internal,seg128_119,128,119,0.5235964957249151,1.5635331660174373e-50,700
weight,internal,seg128_120,128,120,0.5176721476562992,3.0318659943855514e-49,700
weight,internal,seg128_121,128,121,0.5142613647383576,1.6277292438556565e-48,700
weight,internal,seg128_122,128,122,0.5109116682818665,8.324871236203155e-48,700
weight,internal,seg128_123,128,123,0.5076667877204982,3.9766762026435876e-47,700
