feature,model,cohort,variable,vif,is_added
DM,clinic4_aec_uplow_ratio,internal,sex_M,2.8808931313237385,False
DM,clinic4_aec_uplow_ratio,internal,age,1.3273662919354972,False
DM,clinic4_aec_uplow_ratio,internal,height,2.989008079047934,False
DM,clinic4_aec_uplow_ratio,internal,weight,2.1903713185801257,False
DM,clinic4_aec_uplow_ratio,internal,AEC_uplow_ratio,2.0114875602794617,True
DM,clinic4_aec_uplow_ratio,external,sex_M,2.732757303683853,False
DM,clinic4_aec_uplow_ratio,external,age,1.2088033089878663,False
DM,clinic4_aec_uplow_ratio,external,height,3.130391381691144,False
DM,clinic4_aec_uplow_ratio,external,weight,1.8468204032266222,False
DM,clinic4_aec_uplow_ratio,external,AEC_uplow_ratio,1.364635849983024,True
DM,clinic4_vat_fpca_elbow,internal,sex_M,2.716341570583797,False
DM,clinic4_vat_fpca_elbow,internal,age,1.4417844144408736,False
DM,clinic4_vat_fpca_elbow,internal,height,2.8815542853823133,False
DM,clinic4_vat_fpca_elbow,internal,weight,2.706484536349836,False
DM,clinic4_vat_fpca_elbow,internal,vat_fpca_pc1,2.221492307529893,True
DM,clinic4_vat_fpca_elbow,internal,vat_fpca_pc2,1.2122206487885623,True
DM,clinic4_vat_fpca_elbow,external,sex_M,2.5853148804637454,False
DM,clinic4_vat_fpca_elbow,external,age,1.3071516563357999,False
DM,clinic4_vat_fpca_elbow,external,height,3.143204831114864,False
DM,clinic4_vat_fpca_elbow,external,weight,2.514837614468132,False
DM,clinic4_vat_fpca_elbow,external,vat_fpca_pc1,1.7704421123537122,True
DM,clinic4_vat_fpca_elbow,external,vat_fpca_pc2,1.1217427866018561,True
DM,clinic4_vat_uplow_ratio,internal,sex_M,2.898957194884706,False
DM,clinic4_vat_uplow_ratio,internal,age,1.3032844894872346,False
DM,clinic4_vat_uplow_ratio,internal,height,2.9169591588526007,False
DM,clinic4_vat_uplow_ratio,internal,weight,2.2519256002588866,False
DM,clinic4_vat_uplow_ratio,internal,VAT_uplow_ratio,2.1472232099584003,True
DM,clinic4_vat_uplow_ratio,external,sex_M,2.7893216332619,False
DM,clinic4_vat_uplow_ratio,external,age,1.2199432199450309,False
DM,clinic4_vat_uplow_ratio,external,height,3.108384500786716,False
DM,clinic4_vat_uplow_ratio,external,weight,2.02341390951355,False
DM,clinic4_vat_uplow_ratio,external,VAT_uplow_ratio,1.6600349992320922,True
DM,clinic4_sat_fpca_elbow,internal,sex_M,3.352609536103883,False
DM,clinic4_sat_fpca_elbow,internal,age,1.3066144045670018,False
DM,clinic4_sat_fpca_elbow,internal,height,3.0957725360708115,False
DM,clinic4_sat_fpca_elbow,internal,weight,3.248138262946096,False
DM,clinic4_sat_fpca_elbow,internal,sat_fpca_pc1,2.2328077028093336,True
DM,clinic4_sat_fpca_elbow,internal,sat_fpca_pc2,1.1452232682560928,True
DM,clinic4_sat_fpca_elbow,external,sex_M,3.5626585454049975,False
DM,clinic4_sat_fpca_elbow,external,age,1.2568798431932333,False
DM,clinic4_sat_fpca_elbow,external,height,3.1931577372461803,False
DM,clinic4_sat_fpca_elbow,external,weight,3.0521750372094782,False
DM,clinic4_sat_fpca_elbow,external,sat_fpca_pc1,2.338615127075565,True
DM,clinic4_sat_fpca_elbow,external,sat_fpca_pc2,1.1307491423289366,True
DM,clinic4_sat_uplow_ratio,internal,sex_M,2.4029454089872684,False
DM,clinic4_sat_uplow_ratio,internal,age,1.2948751356948212,False
DM,clinic4_sat_uplow_ratio,internal,height,2.832350314867535,False
DM,clinic4_sat_uplow_ratio,internal,weight,2.057242024115898,False
DM,clinic4_sat_uplow_ratio,internal,SAT_uplow_ratio,1.2115453239750162,True
DM,clinic4_sat_uplow_ratio,external,sex_M,2.5286690414460096,False
DM,clinic4_sat_uplow_ratio,external,age,1.2310652544456855,False
DM,clinic4_sat_uplow_ratio,external,height,3.052405958998969,False
DM,clinic4_sat_uplow_ratio,external,weight,1.9881265695758168,False
DM,clinic4_sat_uplow_ratio,external,SAT_uplow_ratio,1.2758348553464325,True
DM,clinic4_imata_fpca_elbow,internal,sex_M,2.44802280664881,False
DM,clinic4_imata_fpca_elbow,internal,age,1.603884665157422,False
DM,clinic4_imata_fpca_elbow,internal,height,2.988191728899135,False
DM,clinic4_imata_fpca_elbow,internal,weight,2.5547176835688963,False
DM,clinic4_imata_fpca_elbow,internal,imata_fpca_pc1,1.5559367191737152,True
DM,clinic4_imata_fpca_elbow,internal,imata_fpca_pc2,1.035469726205354,True
DM,clinic4_imata_fpca_elbow,internal,imata_fpca_pc3,1.1881558116933066,True
DM,clinic4_imata_fpca_elbow,external,sex_M,2.5309749322342427,False
DM,clinic4_imata_fpca_elbow,external,age,1.5157693277324045,False
DM,clinic4_imata_fpca_elbow,external,height,3.17597661572453,False
DM,clinic4_imata_fpca_elbow,external,weight,2.3653985581774175,False
DM,clinic4_imata_fpca_elbow,external,imata_fpca_pc1,1.4915201023229325,True
DM,clinic4_imata_fpca_elbow,external,imata_fpca_pc2,1.121961692974827,True
DM,clinic4_imata_fpca_elbow,external,imata_fpca_pc3,1.2082238698317993,True
DM,clinic4_imata_uplow_ratio,internal,sex_M,2.377264773849898,False
DM,clinic4_imata_uplow_ratio,internal,age,1.2813686080362143,False
DM,clinic4_imata_uplow_ratio,internal,height,2.833637900663363,False
DM,clinic4_imata_uplow_ratio,internal,weight,1.9588751995483948,False
DM,clinic4_imata_uplow_ratio,internal,IMATA_uplow_ratio,1.1452315941564,True
DM,clinic4_imata_uplow_ratio,external,sex_M,2.412885229252992,False
DM,clinic4_imata_uplow_ratio,external,age,1.1862640785862817,False
DM,clinic4_imata_uplow_ratio,external,height,3.071370551152271,False
DM,clinic4_imata_uplow_ratio,external,weight,1.9677904508926163,False
DM,clinic4_imata_uplow_ratio,external,IMATA_uplow_ratio,1.1509505287347053,True
DM,clinic4_nama_fpca_elbow,internal,sex_M,3.1888270769123603,False
DM,clinic4_nama_fpca_elbow,internal,age,1.7448347667439987,False
DM,clinic4_nama_fpca_elbow,internal,height,2.858607511623016,False
DM,clinic4_nama_fpca_elbow,internal,weight,2.0872857228762522,False
DM,clinic4_nama_fpca_elbow,internal,nama_fpca_pc1,2.6877705831320897,True
DM,clinic4_nama_fpca_elbow,internal,nama_fpca_pc2,1.2512432523545802,True
DM,clinic4_nama_fpca_elbow,external,sex_M,3.207270442723103,False
DM,clinic4_nama_fpca_elbow,external,age,1.5553580972566188,False
DM,clinic4_nama_fpca_elbow,external,height,3.0041853484024594,False
DM,clinic4_nama_fpca_elbow,external,weight,1.879838811175782,False
DM,clinic4_nama_fpca_elbow,external,nama_fpca_pc1,2.3343944968296917,True
DM,clinic4_nama_fpca_elbow,external,nama_fpca_pc2,1.2414426972463775,True
DM,clinic4_nama_uplow_ratio,internal,sex_M,2.7877183020340945,False
DM,clinic4_nama_uplow_ratio,internal,age,1.4494941416529916,False
DM,clinic4_nama_uplow_ratio,internal,height,2.789294605565827,False
DM,clinic4_nama_uplow_ratio,internal,weight,1.8210185028512589,False
DM,clinic4_nama_uplow_ratio,internal,NAMA_uplow_ratio,1.4694745001029916,True
DM,clinic4_nama_uplow_ratio,external,sex_M,2.642156449248422,False
DM,clinic4_nama_uplow_ratio,external,age,1.2835183224972542,False
DM,clinic4_nama_uplow_ratio,external,height,2.975408540431334,False
DM,clinic4_nama_uplow_ratio,external,weight,1.759465796100188,False
DM,clinic4_nama_uplow_ratio,external,NAMA_uplow_ratio,1.3165609388262811,True
DM,clinic4_lama_fpca_elbow,internal,sex_M,2.5958068932248533,False
DM,clinic4_lama_fpca_elbow,internal,age,1.51929589580927,False
DM,clinic4_lama_fpca_elbow,internal,height,2.8138217193454116,False
DM,clinic4_lama_fpca_elbow,internal,weight,2.4054042482642743,False
DM,clinic4_lama_fpca_elbow,internal,lama_fpca_pc1,1.7975739718545896,True
DM,clinic4_lama_fpca_elbow,internal,lama_fpca_pc2,1.210170470808865,True
DM,clinic4_lama_fpca_elbow,external,sex_M,2.623435861733145,False
DM,clinic4_lama_fpca_elbow,external,age,1.353034246605993,False
DM,clinic4_lama_fpca_elbow,external,height,3.0168189508764804,False
DM,clinic4_lama_fpca_elbow,external,weight,2.202365765192386,False
DM,clinic4_lama_fpca_elbow,external,lama_fpca_pc1,1.5644248512235495,True
DM,clinic4_lama_fpca_elbow,external,lama_fpca_pc2,1.35324095171327,True
DM,clinic4_lama_uplow_ratio,internal,sex_M,2.6220966536531165,False
DM,clinic4_lama_uplow_ratio,internal,age,1.2543321333143147,False
DM,clinic4_lama_uplow_ratio,internal,height,2.786157213980441,False
DM,clinic4_lama_uplow_ratio,internal,weight,1.821106078563117,False
DM,clinic4_lama_uplow_ratio,internal,LAMA_uplow_ratio,1.2015557855028993,True
DM,clinic4_lama_uplow_ratio,external,sex_M,2.58994520715519,False
DM,clinic4_lama_uplow_ratio,external,age,1.1684309315489019,False
DM,clinic4_lama_uplow_ratio,external,height,2.9936717718172625,False
DM,clinic4_lama_uplow_ratio,external,weight,1.7599687609640189,False
DM,clinic4_lama_uplow_ratio,external,LAMA_uplow_ratio,1.1254360690472656,True
DM,clinic4_tama_fpca_elbow,internal,sex_M,3.0629451164603396,False
DM,clinic4_tama_fpca_elbow,internal,age,1.359356022789385,False
DM,clinic4_tama_fpca_elbow,internal,height,2.8193427401701188,False
DM,clinic4_tama_fpca_elbow,internal,weight,2.814748321447162,False
DM,clinic4_tama_fpca_elbow,internal,tama_fpca_pc1,3.5662642072479094,True
DM,clinic4_tama_fpca_elbow,internal,tama_fpca_pc2,1.1208731950947037,True
DM,clinic4_tama_fpca_elbow,external,sex_M,3.226622418424174,False
DM,clinic4_tama_fpca_elbow,external,age,1.235573404409309,False
DM,clinic4_tama_fpca_elbow,external,height,3.011809051702108,False
DM,clinic4_tama_fpca_elbow,external,weight,2.1431550236558903,False
DM,clinic4_tama_fpca_elbow,external,tama_fpca_pc1,2.709950372872742,True
DM,clinic4_tama_fpca_elbow,external,tama_fpca_pc2,1.227414873177154,True
DM,clinic4_tama_uplow_ratio,internal,sex_M,2.917535806467579,False
DM,clinic4_tama_uplow_ratio,internal,age,1.3868418600190822,False
DM,clinic4_tama_uplow_ratio,internal,height,2.8000834380505917,False
DM,clinic4_tama_uplow_ratio,internal,weight,1.8274521038624354,False
DM,clinic4_tama_uplow_ratio,internal,TAMA_uplow_ratio,1.5339087323494578,True
DM,clinic4_tama_uplow_ratio,external,sex_M,2.640631154264098,False
DM,clinic4_tama_uplow_ratio,external,age,1.216327353140813,False
DM,clinic4_tama_uplow_ratio,external,height,2.9816811304909097,False
DM,clinic4_tama_uplow_ratio,external,weight,1.7646962052416986,False
DM,clinic4_tama_uplow_ratio,external,TAMA_uplow_ratio,1.239260246242029,True
DM,clinic4_aec_slope,internal,sex_M,2.8386202151838638,False
DM,clinic4_aec_slope,internal,age,1.297864083712938,False
DM,clinic4_aec_slope,internal,height,2.8843084547216753,False
DM,clinic4_aec_slope,internal,weight,1.8900807569290676,False
DM,clinic4_aec_slope,internal,AEC_slope,1.5901761162798846,True
DM,clinic4_aec_slope,external,sex_M,2.632159400253602,False
DM,clinic4_aec_slope,external,age,1.1990016696127386,False
DM,clinic4_aec_slope,external,height,3.0411882310838028,False
DM,clinic4_aec_slope,external,weight,1.7628110119310536,False
DM,clinic4_aec_slope,external,AEC_slope,1.1930691382070997,True
DM,clinic4_vat_slope,internal,sex_M,2.6058951530653434,False
DM,clinic4_vat_slope,internal,age,1.33140550977084,False
DM,clinic4_vat_slope,internal,height,2.8254938450761626,False
DM,clinic4_vat_slope,internal,weight,2.161671040180748,False
DM,clinic4_vat_slope,internal,VAT_slope,1.838236485372968,True
DM,clinic4_vat_slope,external,sex_M,2.5430552745105426,False
DM,clinic4_vat_slope,external,age,1.2333192142806468,False
DM,clinic4_vat_slope,external,height,3.0366195888431373,False
DM,clinic4_vat_slope,external,weight,1.9766300330864934,False
DM,clinic4_vat_slope,external,VAT_slope,1.4204588347172666,True
DM,clinic4_sat_slope,internal,sex_M,2.4367257940222355,False
DM,clinic4_sat_slope,internal,age,1.3254929554125015,False
DM,clinic4_sat_slope,internal,height,2.7873446572778855,False
DM,clinic4_sat_slope,internal,weight,1.8208062793211996,False
DM,clinic4_sat_slope,internal,SAT_slope,1.170637080450897,True
DM,clinic4_sat_slope,external,sex_M,2.492173454109595,False
DM,clinic4_sat_slope,external,age,1.256530451621309,False
DM,clinic4_sat_slope,external,height,2.9907020300549614,False
DM,clinic4_sat_slope,external,weight,1.7663515908779566,False
DM,clinic4_sat_slope,external,SAT_slope,1.161396710501978,True
DM,clinic4_imata_slope,internal,sex_M,2.3889457606226037,False
DM,clinic4_imata_slope,internal,age,1.2745684079940034,False
DM,clinic4_imata_slope,internal,height,2.7860836246951464,False
DM,clinic4_imata_slope,internal,weight,1.8442579945424236,False
DM,clinic4_imata_slope,internal,IMATA_slope,1.05259733138957,True
DM,clinic4_imata_slope,external,sex_M,2.4752613499003444,False
DM,clinic4_imata_slope,external,age,1.2201155242129633,False
DM,clinic4_imata_slope,external,height,3.022674452107465,False
DM,clinic4_imata_slope,external,weight,1.7623805450904735,False
DM,clinic4_imata_slope,external,IMATA_slope,1.0584780252478643,True
DM,clinic4_nama_slope,internal,sex_M,2.445589578967259,False
DM,clinic4_nama_slope,internal,age,1.2866730668918054,False
DM,clinic4_nama_slope,internal,height,2.8151298134377436,False
DM,clinic4_nama_slope,internal,weight,1.9207173063345822,False
DM,clinic4_nama_slope,internal,NAMA_slope,1.4934261988087563,True
DM,clinic4_nama_slope,external,sex_M,2.5754458080346807,False
DM,clinic4_nama_slope,external,age,1.1961207444753479,False
DM,clinic4_nama_slope,external,height,2.983932013572883,False
DM,clinic4_nama_slope,external,weight,1.772110431271659,False
DM,clinic4_nama_slope,external,NAMA_slope,1.32662081197571,True
DM,clinic4_lama_slope,internal,sex_M,2.4632157277578957,False
DM,clinic4_lama_slope,internal,age,1.454410073271829,False
DM,clinic4_lama_slope,internal,height,2.7885264152339797,False
DM,clinic4_lama_slope,internal,weight,2.170348872841897,False
DM,clinic4_lama_slope,internal,LAMA_slope,1.4266138149077123,True
DM,clinic4_lama_slope,external,sex_M,2.5448400282696584,False
DM,clinic4_lama_slope,external,age,1.2360125160823048,False
DM,clinic4_lama_slope,external,height,2.9776734185443408,False
DM,clinic4_lama_slope,external,weight,1.9651500126331223,False
DM,clinic4_lama_slope,external,LAMA_slope,1.2072022963000208,True
DM,clinic4_tama_slope,internal,sex_M,2.3835191256336774,False
DM,clinic4_tama_slope,internal,age,1.2335587702179833,False
DM,clinic4_tama_slope,internal,height,2.8034435971445473,False
DM,clinic4_tama_slope,internal,weight,2.23093367416658,False
DM,clinic4_tama_slope,internal,TAMA_slope,1.6777959744896302,True
DM,clinic4_tama_slope,external,sex_M,2.443157817140117,False
DM,clinic4_tama_slope,external,age,1.1685635029600558,False
DM,clinic4_tama_slope,external,height,2.978718777707755,False
DM,clinic4_tama_slope,external,weight,1.8672931173046696,False
DM,clinic4_tama_slope,external,TAMA_slope,1.2520461060110755,True
CKD,clinic4,internal,sex_M,2.368996622696001,False
CKD,clinic4,internal,age,1.233369703284533,False
CKD,clinic4,internal,height,2.782636887563462,False
CKD,clinic4,internal,weight,1.820784836533222,False
CKD,clinic4,external,sex_M,2.409733139556282,False
CKD,clinic4,external,age,1.1681260506956068,False
CKD,clinic4,external,height,2.9752222781631232,False
CKD,clinic4,external,weight,1.7584728156706373,False
CKD,clinic4_bmi,internal,sex_M,2.395509302100764,False
CKD,clinic4_bmi,internal,age,1.2381537697290235,False
CKD,clinic4_bmi,internal,height,66.23695032299312,False
CKD,clinic4_bmi,internal,weight,176.88091310209327,False
CKD,clinic4_bmi,internal,BMI,104.3696164544395,True
CKD,clinic4_bmi,external,sex_M,2.410116624320248,False
CKD,clinic4_bmi,external,age,1.16970208254134,False
CKD,clinic4_bmi,external,height,69.0753374633941,False
CKD,clinic4_bmi,external,weight,164.27834533633956,False
CKD,clinic4_bmi,external,BMI,95.95165526432922,True
CKD,clinic4_smi,internal,sex_M,2.5550131823512037,False
CKD,clinic4_smi,internal,age,1.2814550046535202,False
CKD,clinic4_smi,internal,height,2.9196453213124336,False
CKD,clinic4_smi,internal,weight,2.3278811111059183,False
CKD,clinic4_smi,internal,SMI,1.6026763875264354,True
CKD,clinic4_smi,external,sex_M,2.6179239277728352,False
CKD,clinic4_smi,external,age,1.1870808507789665,False
CKD,clinic4_smi,external,height,3.0641967546076665,False
CKD,clinic4_smi,external,weight,1.9372557467192024,False
CKD,clinic4_smi,external,SMI,1.317747135255705,True
CKD,clinic4_vat,internal,sex_M,2.3888232693100404,False
CKD,clinic4_vat,internal,age,1.3902462133604638,False
CKD,clinic4_vat,internal,height,2.8211798456162205,False
CKD,clinic4_vat,internal,weight,2.5871275483548435,False
CKD,clinic4_vat,internal,VAT,1.9399613389109895,True
CKD,clinic4_vat,external,sex_M,2.418636500245352,False
CKD,clinic4_vat,external,age,1.2816415817584883,False
CKD,clinic4_vat,external,height,3.0415508672752134,False
CKD,clinic4_vat,external,weight,2.3252584000524834,False
CKD,clinic4_vat,external,VAT,1.5747127888732773,True
CKD,clinic4_sat,internal,sex_M,3.1380380072933773,False
CKD,clinic4_sat,internal,age,1.2347090408938166,False
CKD,clinic4_sat,internal,height,2.907246684053783,False
CKD,clinic4_sat,internal,weight,3.0037612539180003,False
CKD,clinic4_sat,internal,SAT,1.9183475250761917,True
CKD,clinic4_sat,external,sex_M,3.255532726284489,False
CKD,clinic4_sat,external,age,1.168147259390373,False
CKD,clinic4_sat,external,height,3.0403659342922844,False
CKD,clinic4_sat,external,weight,2.6528195741611795,False
CKD,clinic4_sat,external,SAT,1.891603943584138,True
CKD,clinic4_imata,internal,sex_M,2.4491401236860497,False
CKD,clinic4_imata,internal,age,1.4233052342532437,False
CKD,clinic4_imata,internal,height,2.7958372311385604,False
CKD,clinic4_imata,internal,weight,2.2320895042076407,False
CKD,clinic4_imata,internal,IMATA,1.4382016741581316,True
CKD,clinic4_imata,external,sex_M,2.520505469685633,False
CKD,clinic4_imata,external,age,1.3372061615807191,False
CKD,clinic4_imata,external,height,2.9763550862166404,False
CKD,clinic4_imata,external,weight,2.0310021078502,False
CKD,clinic4_imata,external,IMATA,1.3256663153853268,True
CKD,clinic4_nama,internal,sex_M,2.6240933663786206,False
CKD,clinic4_nama,internal,age,1.4300993099896828,False
CKD,clinic4_nama,internal,height,2.8266401075422354,False
CKD,clinic4_nama,internal,weight,2.024422322127813,False
CKD,clinic4_nama,internal,NAMA,2.1750166189127076,True
CKD,clinic4_nama,external,sex_M,2.751541481544922,False
CKD,clinic4_nama,external,age,1.2788040876381,False
CKD,clinic4_nama,external,height,3.0201369632064536,False
CKD,clinic4_nama,external,weight,1.7921902986524885,False
CKD,clinic4_nama,external,NAMA,1.8570202734109267,True
CKD,clinic4_lama,internal,sex_M,2.369420977132186,False
CKD,clinic4_lama,internal,age,1.382565851744577,False
CKD,clinic4_lama,internal,height,2.787084010853986,False
CKD,clinic4_lama,internal,weight,2.288791953080557,False
CKD,clinic4_lama,internal,LAMA,1.5785604650936984,True
CKD,clinic4_lama,external,sex_M,2.4341367120137605,False
CKD,clinic4_lama,external,age,1.2712088415712552,False
CKD,clinic4_lama,external,height,2.976416481933239,False
CKD,clinic4_lama,external,weight,2.0715464883169674,False
CKD,clinic4_lama,external,LAMA,1.3167505115623002,True
CKD,clinic4_tama,internal,sex_M,2.5592609977414558,False
CKD,clinic4_tama,internal,age,1.278870273141712,False
CKD,clinic4_tama,internal,height,2.8064641786826767,False
CKD,clinic4_tama,internal,weight,2.330039961060927,False
CKD,clinic4_tama,internal,TAMA,2.331809071218395,True
CKD,clinic4_tama,external,sex_M,2.6032127971902157,False
CKD,clinic4_tama,external,age,1.1880457488782437,False
CKD,clinic4_tama,external,height,3.0040629583541514,False
CKD,clinic4_tama,external,weight,1.9384981712333031,False
CKD,clinic4_tama,external,TAMA,1.8208390797397376,True
CKD,clinic4_vat_sat_ratio,internal,sex_M,3.257438642765362,False
CKD,clinic4_vat_sat_ratio,internal,age,1.4253589530875908,False
CKD,clinic4_vat_sat_ratio,internal,height,2.784378224898662,False
CKD,clinic4_vat_sat_ratio,internal,weight,1.8726117626710999,False
CKD,clinic4_vat_sat_ratio,internal,VAT_SAT_ratio,2.4603680467846374,True
CKD,clinic4_vat_sat_ratio,external,sex_M,3.148796444161641,False
CKD,clinic4_vat_sat_ratio,external,age,1.2821084789209138,False
CKD,clinic4_vat_sat_ratio,external,height,2.9872838677677116,False
CKD,clinic4_vat_sat_ratio,external,weight,1.762687753958634,False
CKD,clinic4_vat_sat_ratio,external,VAT_SAT_ratio,1.8616592277703112,True
CKD,clinic4_lama_tama_ratio,internal,sex_M,2.444509490043708,False
CKD,clinic4_lama_tama_ratio,internal,age,1.6395520048844405,False
CKD,clinic4_lama_tama_ratio,internal,height,2.824321405422002,False
CKD,clinic4_lama_tama_ratio,internal,weight,1.984423347942029,False
CKD,clinic4_lama_tama_ratio,internal,LAMA_TAMA_ratio,1.5424642633133294,True
CKD,clinic4_lama_tama_ratio,external,sex_M,2.6565789654684413,False
CKD,clinic4_lama_tama_ratio,external,age,1.396128872772924,False
CKD,clinic4_lama_tama_ratio,external,height,3.0016700367909106,False
CKD,clinic4_lama_tama_ratio,external,weight,1.8948977873589998,False
CKD,clinic4_lama_tama_ratio,external,LAMA_TAMA_ratio,1.443959838695347,True
CKD,clinic4_imata_tama_ratio,internal,sex_M,2.401119490994272,False
CKD,clinic4_imata_tama_ratio,internal,age,1.3180470067818688,False
CKD,clinic4_imata_tama_ratio,internal,height,2.836429196900389,False
CKD,clinic4_imata_tama_ratio,internal,weight,1.8577698172227959,False
CKD,clinic4_imata_tama_ratio,internal,IMATA_TAMA_ratio,1.1799790614922008,True
CKD,clinic4_imata_tama_ratio,external,sex_M,2.724643479887593,False
CKD,clinic4_imata_tama_ratio,external,age,1.4167151795042303,False
CKD,clinic4_imata_tama_ratio,external,height,2.9838683929333,False
CKD,clinic4_imata_tama_ratio,external,weight,1.8586276595553537,False
CKD,clinic4_imata_tama_ratio,external,IMATA_TAMA_ratio,1.4637065509048373,True
CKD,clinic4_aec_fpca_elbow,internal,sex_M,3.016306712957113,False
CKD,clinic4_aec_fpca_elbow,internal,age,1.4213402412653127,False
CKD,clinic4_aec_fpca_elbow,internal,height,3.0231168387793024,False
CKD,clinic4_aec_fpca_elbow,internal,weight,2.72082594898799,False
CKD,clinic4_aec_fpca_elbow,internal,aec_fpca_pc1,1.5148837622700178,True
CKD,clinic4_aec_fpca_elbow,internal,aec_fpca_pc2,1.7196044118332643,True
CKD,clinic4_aec_fpca_elbow,internal,aec_fpca_pc3,1.2458188461048916,True
CKD,clinic4_aec_fpca_elbow,external,sex_M,2.7293297674227697,False
CKD,clinic4_aec_fpca_elbow,external,age,1.248384769215754,False
CKD,clinic4_aec_fpca_elbow,external,height,3.1260130518449585,False
CKD,clinic4_aec_fpca_elbow,external,weight,1.9703370233985287,False
CKD,clinic4_aec_fpca_elbow,external,aec_fpca_pc1,1.2922870001931042,True
CKD,clinic4_aec_fpca_elbow,external,aec_fpca_pc2,1.3609388581199715,True
CKD,clinic4_aec_fpca_elbow,external,aec_fpca_pc3,1.167868051868875,True
CKD,clinic4_aec_uplow_ratio,internal,sex_M,2.8808931313237385,False
CKD,clinic4_aec_uplow_ratio,internal,age,1.3273662919354972,False
CKD,clinic4_aec_uplow_ratio,internal,height,2.989008079047934,False
CKD,clinic4_aec_uplow_ratio,internal,weight,2.1903713185801257,False
CKD,clinic4_aec_uplow_ratio,internal,AEC_uplow_ratio,2.0114875602794617,True
CKD,clinic4_aec_uplow_ratio,external,sex_M,2.732757303683853,False
CKD,clinic4_aec_uplow_ratio,external,age,1.2088033089878663,False
CKD,clinic4_aec_uplow_ratio,external,height,3.130391381691144,False
CKD,clinic4_aec_uplow_ratio,external,weight,1.8468204032266222,False
CKD,clinic4_aec_uplow_ratio,external,AEC_uplow_ratio,1.364635849983024,True
CKD,clinic4_vat_fpca_elbow,internal,sex_M,2.716341570583797,False
CKD,clinic4_vat_fpca_elbow,internal,age,1.4417844144408736,False
CKD,clinic4_vat_fpca_elbow,internal,height,2.8815542853823133,False
CKD,clinic4_vat_fpca_elbow,internal,weight,2.706484536349836,False
CKD,clinic4_vat_fpca_elbow,internal,vat_fpca_pc1,2.221492307529893,True
CKD,clinic4_vat_fpca_elbow,internal,vat_fpca_pc2,1.2122206487885623,True
CKD,clinic4_vat_fpca_elbow,external,sex_M,2.5853148804637454,False
CKD,clinic4_vat_fpca_elbow,external,age,1.3071516563357999,False
CKD,clinic4_vat_fpca_elbow,external,height,3.143204831114864,False
CKD,clinic4_vat_fpca_elbow,external,weight,2.514837614468132,False
CKD,clinic4_vat_fpca_elbow,external,vat_fpca_pc1,1.7704421123537122,True
CKD,clinic4_vat_fpca_elbow,external,vat_fpca_pc2,1.1217427866018561,True
CKD,clinic4_vat_uplow_ratio,internal,sex_M,2.898957194884706,False
CKD,clinic4_vat_uplow_ratio,internal,age,1.3032844894872346,False
CKD,clinic4_vat_uplow_ratio,internal,height,2.9169591588526007,False
CKD,clinic4_vat_uplow_ratio,internal,weight,2.2519256002588866,False
CKD,clinic4_vat_uplow_ratio,internal,VAT_uplow_ratio,2.1472232099584003,True
CKD,clinic4_vat_uplow_ratio,external,sex_M,2.7893216332619,False
CKD,clinic4_vat_uplow_ratio,external,age,1.2199432199450309,False
CKD,clinic4_vat_uplow_ratio,external,height,3.108384500786716,False
CKD,clinic4_vat_uplow_ratio,external,weight,2.02341390951355,False
CKD,clinic4_vat_uplow_ratio,external,VAT_uplow_ratio,1.6600349992320922,True
CKD,clinic4_sat_fpca_elbow,internal,sex_M,3.352609536103883,False
CKD,clinic4_sat_fpca_elbow,internal,age,1.3066144045670018,False
CKD,clinic4_sat_fpca_elbow,internal,height,3.0957725360708115,False
CKD,clinic4_sat_fpca_elbow,internal,weight,3.248138262946096,False
CKD,clinic4_sat_fpca_elbow,internal,sat_fpca_pc1,2.2328077028093336,True
CKD,clinic4_sat_fpca_elbow,internal,sat_fpca_pc2,1.1452232682560928,True
CKD,clinic4_sat_fpca_elbow,external,sex_M,3.5626585454049975,False
CKD,clinic4_sat_fpca_elbow,external,age,1.2568798431932333,False
CKD,clinic4_sat_fpca_elbow,external,height,3.1931577372461803,False
CKD,clinic4_sat_fpca_elbow,external,weight,3.0521750372094782,False
CKD,clinic4_sat_fpca_elbow,external,sat_fpca_pc1,2.338615127075565,True
CKD,clinic4_sat_fpca_elbow,external,sat_fpca_pc2,1.1307491423289366,True
CKD,clinic4_sat_uplow_ratio,internal,sex_M,2.4029454089872684,False
CKD,clinic4_sat_uplow_ratio,internal,age,1.2948751356948212,False
CKD,clinic4_sat_uplow_ratio,internal,height,2.832350314867535,False
CKD,clinic4_sat_uplow_ratio,internal,weight,2.057242024115898,False
CKD,clinic4_sat_uplow_ratio,internal,SAT_uplow_ratio,1.2115453239750162,True
CKD,clinic4_sat_uplow_ratio,external,sex_M,2.5286690414460096,False
CKD,clinic4_sat_uplow_ratio,external,age,1.2310652544456855,False
CKD,clinic4_sat_uplow_ratio,external,height,3.052405958998969,False
CKD,clinic4_sat_uplow_ratio,external,weight,1.9881265695758168,False
CKD,clinic4_sat_uplow_ratio,external,SAT_uplow_ratio,1.2758348553464325,True
CKD,clinic4_imata_fpca_elbow,internal,sex_M,2.44802280664881,False
CKD,clinic4_imata_fpca_elbow,internal,age,1.603884665157422,False
CKD,clinic4_imata_fpca_elbow,internal,height,2.988191728899135,False
CKD,clinic4_imata_fpca_elbow,internal,weight,2.5547176835688963,False
