clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
age,internal,seg128_14,128,14,-0.08790773969298396,0.08294926999941282,390
age,internal,seg128_15,128,15,-0.08720689678856378,0.08544184839143674,390
age,internal,seg128_16,128,16,-0.08556488794385414,0.09151818575342434,390
age,internal,seg128_17,128,17,-0.08335474489359504,0.10023776942083418,390
age,internal,seg128_18,128,18,-0.08157359284561033,0.10773446741112766,390
age,internal,seg128_19,128,19,-0.08008141933000124,0.11434942537509539,390
age,internal,seg128_20,128,20,-0.07899605877873907,0.11935789705409004,390
age,internal,seg128_21,128,21,-0.07695178422940921,0.12925450948083583,390
age,internal,seg128_22,128,22,-0.07469810010628364,0.14088805676210633,390
age,internal,seg128_23,128,23,-0.07192838013432695,0.1562640332418804,390
age,internal,seg128_24,128,24,-0.06898177543789065,0.1739793060002392,390
age,internal,seg128_25,128,25,-0.06532331858351603,0.19800138382979407,390
age,internal,seg128_26,128,26,-0.06260658529099553,0.217343476526896,390
age,internal,seg128_27,128,27,-0.06027242639008194,0.23501299809123202,390
age,internal,seg128_28,128,28,-0.055755714431329914,0.27202662959928525,390
age,internal,seg128_29,128,29,-0.052998853395291284,0.29647715632502963,390
age,internal,seg128_30,128,30,-0.0513187542529438,0.3120751461802747,390
age,internal,seg128_31,128,31,-0.048678526501793926,0.33765615176244285,390
age,internal,seg128_32,128,32,-0.04484609881161843,0.37710599309657905,390
age,internal,seg128_33,128,33,-0.042886847358127256,0.39832446278722616,390
age,internal,seg128_34,128,34,-0.03933769120918836,0.4385385615326025,390
age,internal,seg128_35,128,35,-0.036327380538769265,0.4743979610179544,390
age,internal,seg128_36,128,36,-0.0344233404050782,0.4978824497510523,390
age,internal,seg128_37,128,37,-0.033660450014485095,0.5074620226932409,390
age,internal,seg128_38,128,38,-0.029376492973254904,0.5629927922469925,390
age,internal,seg128_39,128,39,-0.024872365440231536,0.6243540069333057,390
age,internal,seg128_40,128,40,-0.020609757890355636,0.6849286811859341,390
age,internal,seg128_41,128,41,-0.013355813745088593,0.7926112434223405,390
age,internal,seg128_42,128,42,-0.008150431313308603,0.8725312269374609,390
age,internal,seg128_43,128,43,-0.0031365669009408527,0.950767051230606,390
age,internal,seg128_44,128,44,0.0009589261069182196,0.9849396332743231,390
age,internal,seg128_45,128,45,0.007012503798038057,0.8902064098643042,390
age,internal,seg128_46,128,46,0.014895119770738837,0.7693485584769312,390
age,internal,seg128_47,128,47,0.02366262863147858,0.6413123207613352,390
age,internal,seg128_48,128,48,0.03247501617104285,0.5225365525560244,390
age,internal,seg128_49,128,49,0.039605530131188005,0.4354250009029697,390
age,internal,seg128_50,128,50,0.04646021189854181,0.3601576192725118,390
age,internal,seg128_51,128,51,0.053027045127450614,0.29621993672806307,390
age,internal,seg128_52,128,52,0.05997726308770018,0.23731754131942956,390
age,internal,seg128_53,128,53,0.06874949678474299,0.1754368824092486,390
age,internal,seg128_54,128,54,0.07869095051104541,0.12079623815943515,390
age,internal,seg128_55,128,55,0.0874508990366912,0.08456728730466892,390
age,internal,seg128_56,128,56,0.09311461271036603,0.06621632078916932,390
age,internal,seg128_57,128,57,0.09609087262049246,0.05796787093703868,390
age,internal,seg128_58,128,58,0.09859614332529937,0.05170151544874756,390
age,internal,seg128_59,128,59,0.10181498381344342,0.04448885994704584,390
age,internal,seg128_60,128,60,0.10400620983619936,0.04007880854746585,390
age,internal,seg128_61,128,61,0.10611434443113288,0.0361904179131319,390
age,internal,seg128_62,128,62,0.10495647872038237,0.038284419742231846,390
age,internal,seg128_63,128,63,0.10254114546600189,0.04298425670014279,390
age,internal,seg128_64,128,64,0.1011384058965501,0.04593032036107057,390
age,internal,seg128_65,128,65,0.09774327073156316,0.0537681806686094,390
age,internal,seg128_66,128,66,0.096136998862984,0.0578470571556119,390
age,internal,seg128_67,128,67,0.09355123184841345,0.06494915180548964,390
age,internal,seg128_68,128,68,0.09044511764344346,0.07441184238302519,390
age,internal,seg128_69,128,69,0.08801973693416207,0.08255644131045933,390
age,internal,seg128_70,128,70,0.08699684450599549,0.08620054514109529,390
age,internal,seg128_71,128,71,0.08601852196724846,0.08980589285920684,390
age,internal,seg128_72,128,72,0.08417884474942183,0.09691236418575386,390
age,internal,seg128_73,128,73,0.08282875850008778,0.10240717905713534,390
age,internal,seg128_74,128,74,0.08240982085762104,0.10416155609844394,390
age,internal,seg128_75,128,75,0.08223775230074976,0.10488897869652813,390
age,internal,seg128_76,128,76,0.0818999597843693,0.10632868159487266,390
age,internal,seg128_77,128,77,0.08160273586614206,0.1076083443514659,390
age,internal,seg128_78,128,78,0.0817083149547099,0.10715240184483968,390
age,internal,seg128_79,128,79,0.08102665161133399,0.11012317392286798,390
age,internal,seg128_80,128,80,0.0804606608608652,0.11263876274916339,390
age,internal,seg128_81,128,81,0.08027953349006625,0.11345325875277452,390
age,internal,seg128_82,128,82,0.08057776606476846,0.11211461122210752,390
age,internal,seg128_83,128,83,0.08203525859602706,0.10575016308102198,390
age,internal,seg128_84,128,84,0.0829181942362033,0.10203570159471644,390
age,internal,seg128_85,128,85,0.08387295593458921,0.09813627944084066,390
age,internal,seg128_86,128,86,0.08365819288622903,0.09900290985506326,390
age,internal,seg128_87,128,87,0.08291742821569018,0.10203887877114243,390
age,internal,seg128_88,128,88,0.081418762287577,0.108406488192491,390
age,internal,seg128_89,128,89,0.08011510477906504,0.11419665933244898,390
age,internal,seg128_90,128,90,0.07845751691539854,0.12190578579245837,390
age,internal,seg128_91,128,91,0.07635845756211465,0.1322426449106887,390
age,internal,seg128_92,128,92,0.07379552288157833,0.14576592274540157,390
age,internal,seg128_93,128,93,0.07236896824024278,0.1537367291125055,390
age,internal,seg128_94,128,94,0.06988342132293981,0.16840669371321873,390
age,internal,seg128_95,128,95,0.06740418053519866,0.18405778745270793,390
age,internal,seg128_96,128,96,0.0653507040266215,0.19781301301287565,390
age,internal,seg128_97,128,97,0.0631231581240788,0.21356513698264382,390
age,internal,seg128_98,128,98,0.05957392599170795,0.24049231996425932,390
age,internal,seg128_99,128,99,0.05695269428646422,0.261851263414094,390
age,internal,seg128_100,128,100,0.05742310022839087,0.2579250465679531,390
age,internal,seg128_101,128,101,0.0558143261654105,0.2715221862642843,390
age,internal,seg128_102,128,102,0.05115849659393101,0.3135906178438111,390
age,internal,seg128_103,128,103,0.049497810475504986,0.329578361587856,390
age,internal,seg128_104,128,104,0.047249273861816474,0.3520485474780365,390
age,internal,seg128_105,128,105,0.04775265209404299,0.3469360548667559,390
age,internal,seg128_106,128,106,0.05128937112839359,0.31235264624180287,390
age,internal,seg128_107,128,107,0.052280926038445225,0.30307764339581317,390
age,internal,seg128_108,128,108,0.0482522495542512,0.3419087532455682,390
age,internal,seg128_109,128,109,0.044672775882272364,0.37895458213482797,390
age,internal,seg128_110,128,110,0.0414524038900568,0.41430418274716346,390
age,internal,seg128_111,128,111,0.04035712402053191,0.42675606767354274,390
age,internal,seg128_112,128,112,0.03976684714934301,0.4335558773350349,390
age,internal,seg128_113,128,113,0.038811057515027135,0.4446975725208953,390
age,internal,seg128_114,128,114,0.03658126983598305,0.47131294199655094,390
age,internal,seg128_115,128,115,0.03345508120323469,0.5100571989498714,390
age,internal,seg128_116,128,116,0.029787204450575276,0.5575448641073262,390
age,internal,seg128_117,128,117,0.024909632713927772,0.6238346610827178,390
age,internal,seg128_118,128,118,0.02039101663413076,0.6880965917830524,390
age,internal,seg128_119,128,119,0.02045815657066698,0.6871236574664662,390
age,internal,seg128_120,128,120,0.017228340609626587,0.734485027250848,390
age,internal,seg128_121,128,121,0.018135496978365938,0.7210714963891527,390
age,internal,seg128_122,128,122,0.02089232528217921,0.6808445749589699,390
age,internal,seg128_123,128,123,0.0194271119610223,0.702120683696625,390
age,internal,seg128_124,128,124,0.021547354390300984,0.6714130126898172,390
age,internal,seg128_125,128,125,0.024661140330893047,0.6273010862140264,390
age,internal,seg128_126,128,126,0.02524218900194402,0.6192085218137453,390
age,internal,seg128_127,128,127,0.024058164799525307,0.6357465125371135,390
age,internal,seg128_128,128,128,0.02493883853487584,0.6234277873993569,390
height,internal,seg128_1,128,1,0.2047989876830038,4.6064953629425404e-05,390
height,internal,seg128_2,128,2,0.20302915633741903,5.3730884517020475e-05,390
height,internal,seg128_3,128,3,0.20368131196253825,5.077574940985176e-05,390
height,internal,seg128_4,128,4,0.20393477940900703,4.9669162125909955e-05,390
height,internal,seg128_5,128,5,0.20397232680342137,4.950718739265989e-05,390
height,internal,seg128_6,128,6,0.20503510150586224,4.512407185279775e-05,390
height,internal,seg128_7,128,7,0.20666042434425858,3.912340929474311e-05,390
height,internal,seg128_8,128,8,0.2074383379425618,3.652614134464088e-05,390
height,internal,seg128_9,128,9,0.20770860150464038,3.566260954522651e-05,390
height,internal,seg128_10,128,10,0.20827401655876326,3.3918086318154985e-05,390
height,internal,seg128_11,128,11,0.20830155651029014,3.383521174383354e-05,390
height,internal,seg128_12,128,12,0.20921834534829542,3.1183214158399384e-05,390
height,internal,seg128_13,128,13,0.21030997591934544,2.8281983821923294e-05,390
height,internal,seg128_14,128,14,0.21128793838669976,2.59016600173018e-05,390
height,internal,seg128_15,128,15,0.21317994868385853,2.1825019183398114e-05,390
height,internal,seg128_16,128,16,0.21301951883301845,2.2145565700393646e-05,390
height,internal,seg128_17,128,17,0.21308182603778386,2.202054636713437e-05,390
height,internal,seg128_18,128,18,0.2133869678196732,2.1417882922112038e-05,390
height,internal,seg128_19,128,19,0.21337034455250614,2.1450307435053946e-05,390
height,internal,seg128_20,128,20,0.2133959284028765,2.140042414123237e-05,390
height,internal,seg128_21,128,21,0.213881265781398,2.0474698042843394e-05,390
height,internal,seg128_22,128,22,0.21402746636861109,2.0203365848439328e-05,390
height,internal,seg128_23,128,23,0.2133963357526342,2.139963078262692e-05,390
height,internal,seg128_24,128,24,0.21247758576245473,2.326169792805737e-05,390
height,internal,seg128_25,128,25,0.21222281276565697,2.3804648089791652e-05,390
height,internal,seg128_26,128,26,0.21111850197260928,2.6299987741483047e-05,390
height,internal,seg128_27,128,27,0.21086399903418493,2.6909218802143747e-05,390
height,internal,seg128_28,128,28,0.20910234006474504,3.150756572880129e-05,390
height,internal,seg128_29,128,29,0.20768699949335562,3.573091474484487e-05,390
height,internal,seg128_30,128,30,0.2071386733589965,3.7506720999336904e-05,390
height,internal,seg128_31,128,31,0.20671434855772192,3.8937879846803335e-05,390
height,internal,seg128_32,128,32,0.20561949577226607,4.28728098055953e-05,390
height,internal,seg128_33,128,33,0.20460863796271672,4.683693222330124e-05,390
height,internal,seg128_34,128,34,0.2045802799316802,4.6952981006546674e-05,390
height,internal,seg128_35,128,35,0.20325978854210575,5.266773482814232e-05,390
height,internal,seg128_36,128,36,0.20316225545940506,5.311488889073596e-05,390
height,internal,seg128_37,128,37,0.20257215793321648,5.5897630207227844e-05,390
height,internal,seg128_38,128,38,0.20109242039897463,6.349289942438003e-05,390
height,internal,seg128_39,128,39,0.2012712586497315,6.25257787340951e-05,390
height,internal,seg128_40,128,40,0.20089684185255874,6.456668826843587e-05,390
height,internal,seg128_41,128,41,0.19894995694180412,7.623081509894394e-05,390
height,internal,seg128_42,128,42,0.19920559615142117,7.459329595608497e-05,390
height,internal,seg128_43,128,43,0.19624294022377975,9.57782307872294e-05,390
height,internal,seg128_44,128,44,0.19418857537300094,0.00011366218851965868,390
height,internal,seg128_45,128,45,0.19140272268034927,0.00014296258383122198,390
height,internal,seg128_46,128,46,0.18854649528063994,0.00018025928653316752,390
height,internal,seg128_47,128,47,0.18551396981651552,0.00022971561608072636,390
height,internal,seg128_48,128,48,0.18042447860064809,0.0003421602552244423,390
height,internal,seg128_49,128,49,0.17611003961286548,0.0004757017843198375,390
height,internal,seg128_50,128,50,0.17238801887354988,0.0006283000517365267,390
height,internal,seg128_51,128,51,0.1677902799227674,0.0008792182670056241,390
height,internal,seg128_52,128,52,0.16486057822011568,0.0010843613765994522,390
height,internal,seg128_53,128,53,0.1601697877484775,0.001506342636823581,390
height,internal,seg128_54,128,54,0.15372933019756485,0.0023323657992967432,390
height,internal,seg128_55,128,55,0.148536028194249,0.0032793409006286996,390
height,internal,seg128_56,128,56,0.14506872399019305,0.0040932660626045005,390
height,internal,seg128_57,128,57,0.14275638837644278,0.004733314258397578,390
height,internal,seg128_58,128,58,0.13711417876706467,0.006689554287442384,390
height,internal,seg128_59,128,59,0.13363650646698888,0.008229625391449455,390
height,internal,seg128_60,128,60,0.13121425809167525,0.009481642942462804,390
height,internal,seg128_61,128,61,0.12697599233378615,0.012083650598981605,390
height,internal,seg128_62,128,62,0.12340899153209414,0.014742728174054597,390
height,internal,seg128_63,128,63,0.12103906927522941,0.01678169311632675,390
height,internal,seg128_64,128,64,0.11957489292133874,0.01816112483585707,390
height,internal,seg128_65,128,65,0.11837977872761846,0.019359373005635415,390
height,internal,seg128_66,128,66,0.11684476509925426,0.02099894862167687,390
height,internal,seg128_67,128,67,0.11514046901662378,0.02295928451910187,390
height,internal,seg128_68,128,68,0.11312125797090185,0.025485032491772055,390
height,internal,seg128_69,128,69,0.11132351484365727,0.027931764610211775,390
height,internal,seg128_70,128,70,0.11076249647103037,0.02873548407081622,390
height,internal,seg128_71,128,71,0.11050807852289199,0.029106453725342343,390
height,internal,seg128_72,128,72,0.11043804580963229,0.029209287015717057,390
height,internal,seg128_73,128,73,0.1096324809895229,0.0304147154914338,390
height,internal,seg128_74,128,74,0.10894634092441152,0.03147476746009697,390
height,internal,seg128_75,128,75,0.10810213899550086,0.03282219038633557,390
height,internal,seg128_76,128,76,0.10755680372073328,0.03371850203312,390
height,internal,seg128_77,128,77,0.10680127420841665,0.03499468355267513,390
height,internal,seg128_78,128,78,0.10641362142069385,0.035665269593208246,390
height,internal,seg128_79,128,79,0.10522734596010047,0.03778557758177895,390
height,internal,seg128_80,128,80,0.10519375196422025,0.037847145154370994,390
height,internal,seg128_81,128,81,0.10491325272973104,0.03836454057822514,390
height,internal,seg128_82,128,82,0.10515820501638998,0.03791238443082048,390
height,internal,seg128_83,128,83,0.10502191801426593,0.03816339546081388,390
height,internal,seg128_84,128,84,0.10461797341638743,0.0389156571895782,390
height,internal,seg128_85,128,85,0.10520843107491826,0.03782023236246265,390
height,internal,seg128_86,128,86,0.10632502880882658,0.03582004617866695,390
height,internal,seg128_87,128,87,0.1066663838209974,0.03522679868391934,390
height,internal,seg128_88,128,88,0.10678525441442407,0.035022181668039255,390
height,internal,seg128_89,128,89,0.10763744233254846,0.03358466509976563,390
height,internal,seg128_90,128,90,0.10732130413903797,0.03411196752547138,390
height,internal,seg128_91,128,91,0.10795548145494267,0.03306121567296921,390
height,internal,seg128_92,128,92,0.108220035152904,0.03263111109910498,390
height,internal,seg128_93,128,93,0.10822719025846231,0.03261954512556941,390
height,internal,seg128_94,128,94,0.11014355198525917,0.029645125282026324,390
height,internal,seg128_95,128,95,0.11044891618190163,0.029193304998668023,390
height,internal,seg128_96,128,96,0.11095712656343759,0.028454436543838987,390
height,internal,seg128_97,128,97,0.11059053717514218,0.028985772674444677,390
height,internal,seg128_98,128,98,0.11108298100017677,0.028273960132291796,390
height,internal,seg128_99,128,99,0.11178896425556367,0.02727968399581155,390
height,internal,seg128_100,128,100,0.11211773804153281,0.026827006022551978,390
height,internal,seg128_101,128,101,0.11324065198572719,0.02532928919304736,390
height,internal,seg128_102,128,102,0.11739714441683594,0.020395563602361253,390
height,internal,seg128_103,128,103,0.11896773422337595,0.018761538566248435,390
height,internal,seg128_104,128,104,0.12070601233248864,0.017087154835885434,390
height,internal,seg128_105,128,105,0.12266243691054561,0.015360209329748797,390
height,internal,seg128_106,128,106,0.1247455336945758,0.013691538560773856,390
height,internal,seg128_107,128,107,0.12589779515752159,0.012838811513803915,390
height,internal,seg128_108,128,108,0.1264636274152112,0.012437473758301575,390
height,internal,seg128_109,128,109,0.12821551058154107,0.01126418717806878,390
height,internal,seg128_110,128,110,0.12887520362447807,0.010848420676368242,390
height,internal,seg128_111,128,111,0.12879790954636366,0.010896421559017608,390
height,internal,seg128_112,128,112,0.1278212143257334,0.011519364411729672,390
height,internal,seg128_113,128,113,0.12765443777997146,0.011628826376125162,390
height,internal,seg128_114,128,114,0.12702290861220417,0.01205170018743717,390
height,internal,seg128_115,128,115,0.12590276983347415,0.012835233877961576,390
height,internal,seg128_116,128,116,0.12662069839613094,0.012328046252955626,390
height,internal,seg128_117,128,117,0.1251848704096055,0.01336070292577787,390
height,internal,seg128_118,128,118,0.12090233182672563,0.016906518635470193,390
height,internal,seg128_119,128,119,0.1191654798453024,0.018564117706609998,390
height,internal,seg128_120,128,120,0.11919126521787954,0.01853850860623014,390
height,internal,seg128_121,128,121,0.11651407937458594,0.021367534805706256,390
height,internal,seg128_122,128,122,0.11871481641373646,0.019016705403611667,390
height,internal,seg128_123,128,123,0.12014022362099888,0.017617212763185536,390
height,internal,seg128_124,128,124,0.12005591470563656,0.017697414071910188,390
height,internal,seg128_125,128,125,0.12220000346314219,0.015753965032962076,390
height,internal,seg128_126,128,126,0.12101296061726213,0.016805464868614766,390
height,internal,seg128_127,128,127,0.12033292836903438,0.017435087449147284,390
height,internal,seg128_128,128,128,0.11792393486944514,0.0198342218659744,390
weight,internal,seg128_1,128,1,0.38168916781441653,5.662008607901194e-15,390
weight,internal,seg128_2,128,2,0.37997575979438936,7.646563811628409e-15,390
weight,internal,seg128_3,128,3,0.37981488478836956,7.864650955932617e-15,390
weight,internal,seg128_4,128,4,0.37927413841253066,8.643344816150773e-15,390
weight,internal,seg128_5,128,5,0.3789014666663703,9.223496319522132e-15,390
weight,internal,seg128_6,128,6,0.3803332168135882,7.182987751640723e-15,390
weight,internal,seg128_7,128,7,0.382082087150025,5.283685566332975e-15,390
weight,internal,seg128_8,128,8,0.3831779714156,4.3546873642371504e-15,390
weight,internal,seg128_9,128,9,0.3830782973922367,4.43208674381445e-15,390
weight,internal,seg128_10,128,10,0.3833675703246018,4.211100490926458e-15,390
weight,internal,seg128_11,128,11,0.38329171018721864,4.26798485603116e-15,390
weight,internal,seg128_12,128,12,0.3838093405312547,3.894310351670552e-15,390
weight,internal,seg128_13,128,13,0.3846695039438061,3.343107508328037e-15,390
weight,internal,seg128_14,128,14,0.3856134727400689,2.8261019484628102e-15,390
weight,internal,seg128_15,128,15,0.3869156180351542,2.2395141826217437e-15,390
weight,internal,seg128_16,128,16,0.38774930393787044,1.9285533307112795e-15,390
weight,internal,seg128_17,128,17,0.38730154646748316,2.0898884665890207e-15,390
weight,internal,seg128_18,128,18,0.38660424874402344,2.367848770769628e-15,390
weight,internal,seg128_19,128,19,0.3856149971490301,2.8253340753588333e-15,390
weight,internal,seg128_20,128,20,0.3859368812850678,2.6676959352724275e-15,390
weight,internal,seg128_21,128,21,0.3870890254827325,2.171026619424794e-15,390
weight,internal,seg128_22,128,22,0.3881913043829888,1.781297791722063e-15,390
weight,internal,seg128_23,128,23,0.38821272097019666,1.7744500976624563e-15,390
weight,internal,seg128_24,128,24,0.3885991199925065,1.65524839133044e-15,390
weight,internal,seg128_25,128,25,0.389588438037193,1.3847057521870614e-15,390
weight,internal,seg128_26,128,26,0.3900596057584691,1.2716076986052931e-15,390
weight,internal,seg128_27,128,27,0.3917997832548672,9.27189927504042e-16,390
weight,internal,seg128_28,128,28,0.39288600571234245,7.605463269109154e-16,390
weight,internal,seg128_29,128,29,0.3939653242858191,6.241868727681104e-16,390
weight,internal,seg128_30,128,30,0.3956088779103618,4.613592819164908e-16,390
weight,internal,seg128_31,128,31,0.39793899124249643,2.996879564911942e-16,390
weight,internal,seg128_32,128,32,0.40067562786054467,1.7976954240362044e-16,390
weight,internal,seg128_33,128,33,0.40296771686686067,1.167436395685848e-16,390
weight,internal,seg128_34,128,34,0.4059129000517488,6.671056394719972e-17,390
weight,internal,seg128_35,128,35,0.40724749909936786,5.167340788419902e-17,390
weight,internal,seg128_36,128,36,0.4094161408335466,3.403709634810432e-17,390
weight,internal,seg128_37,128,37,0.41142875141591306,2.3040854713481834e-17,390
weight,internal,seg128_38,128,38,0.41375482160142574,1.4629294710617918e-17,390
weight,internal,seg128_39,128,39,0.4168634777907192,7.928073643328765e-18,390
weight,internal,seg128_40,128,40,0.41994187161474517,4.295015414307048e-18,390
weight,internal,seg128_41,128,41,0.42063233263651567,3.7400807788287365e-18,390
weight,internal,seg128_42,128,42,0.422339124484967,2.653148357983869e-18,390
weight,internal,seg128_43,128,43,0.42612337730054717,1.2305500460193478e-18,390
weight,internal,seg128_44,128,44,0.42869345450332585,7.262496296350761e-19,390
weight,internal,seg128_45,128,45,0.42864440534561016,7.3362632420174e-19,390
weight,internal,seg128_46,128,46,0.42945383205626414,6.208044482172258e-19,390
weight,internal,seg128_47,128,47,0.43024547694237986,5.2703457785176135e-19,390
weight,internal,seg128_48,128,48,0.43019598926069963,5.324639467247543e-19,390
weight,internal,seg128_49,128,49,0.43150116243702574,4.0611905534871737e-19,390
weight,internal,seg128_50,128,50,0.4319416221341762,3.705434151412855e-19,390
weight,internal,seg128_51,128,51,0.432998205020217,2.9723124948306e-19,390
weight,internal,seg128_52,128,52,0.433889312033927,2.4665145093338955e-19,390
weight,internal,seg128_53,128,53,0.4356578763130916,1.7005629953218907e-19,390
weight,internal,seg128_54,128,54,0.43670297720310514,1.3636940837989395e-19,390
weight,internal,seg128_55,128,55,0.4370659405648494,1.262820508410086e-19,390
weight,internal,seg128_56,128,56,0.44059225381201894,5.956537141174697e-20,390
weight,internal,seg128_57,128,57,0.4442670166760362,2.6967144627468446e-20,390
weight,internal,seg128_58,128,58,0.4463703763086603,1.7059156445885046e-20,390
weight,internal,seg128_59,128,59,0.4492164131222144,9.133794845963908e-21,390
weight,internal,seg128_60,128,60,0.45354756218968345,3.490245189736786e-21,390
weight,internal,seg128_61,128,61,0.4588895483353095,1.0453796329598469e-21,390
weight,internal,seg128_62,128,62,0.4642191771815365,3.0736117656505404e-22,390
weight,internal,seg128_63,128,63,0.4695801360045251,8.778399865352341e-23,390
weight,internal,seg128_64,128,64,0.47607320572780876,1.8675850939933856e-23,390
weight,internal,seg128_65,128,65,0.4822948002841011,4.108203809119938e-24,390
weight,internal,seg128_66,128,66,0.4890350503136733,7.688838876626434e-25,390
weight,internal,seg128_67,128,67,0.49671195811122304,1.0890369058581533e-25,390
weight,internal,seg128_68,128,68,0.5013795549467751,3.2387291638382045e-26,390
weight,internal,seg128_69,128,69,0.5057027869638164,1.035821495286011e-26,390
weight,internal,seg128_70,128,70,0.5091930291881767,4.077613012470736e-27,390
weight,internal,seg128_71,128,71,0.5127785274153871,1.5473572935841648e-27,390
weight,internal,seg128_72,128,72,0.5160328888915967,6.357677227461403e-28,390
weight,internal,seg128_73,128,73,0.5184035818855379,3.3057337015299076e-28,390
weight,internal,seg128_74,128,74,0.5194679216264781,2.460500035576419e-28,390
weight,internal,seg128_75,128,75,0.5201565969039725,2.0314317067403352e-28,390
weight,internal,seg128_76,128,76,0.5202462933406881,1.9812948652107125e-28,390
weight,internal,seg128_77,128,77,0.5190717981600793,2.7466665097362293e-28,390
weight,internal,seg128_78,128,78,0.5186260955593545,3.1080936436552874e-28,390
weight,internal,seg128_79,128,79,0.5181326454523093,3.5632101876873123e-28,390
weight,internal,seg128_80,128,80,0.517920572585808,3.7784850893816678e-28,390
weight,internal,seg128_81,128,81,0.5166805197564865,5.320194490778344e-28,390
weight,internal,seg128_82,128,82,0.515935846056552,6.529466281858701e-28,390
weight,internal,seg128_83,128,83,0.5141613062263257,1.0616044670999538e-27,390
weight,internal,seg128_84,128,84,0.5124731432624616,1.6812287689592442e-27,390
weight,internal,seg128_85,128,85,0.5119303457641576,1.947999243521401e-27,390
weight,internal,seg128_86,128,86,0.5112874525844218,2.318449047032694e-27,390
weight,internal,seg128_87,128,87,0.510031106158414,3.2545436348261614e-27,390
weight,internal,seg128_88,128,88,0.507696763694965,6.089036917174988e-27,390
weight,internal,seg128_89,128,89,0.5061013195355788,9.317284187642604e-27,390
weight,internal,seg128_90,128,90,0.5032001198312209,2.0079183584559382e-26,390
weight,internal,seg128_91,128,91,0.5012123501539203,3.383618047204794e-26,390
weight,internal,seg128_92,128,92,0.49955114815662105,5.219727543091654e-26,390
weight,internal,seg128_93,128,93,0.4973318088932587,9.280406556702041e-26,390
weight,internal,seg128_94,128,94,0.4959099696605358,1.3388221309281023e-25,390
weight,internal,seg128_95,128,95,0.4930729359465563,2.7674128671638626e-25,390
weight,internal,seg128_96,128,96,0.49078607986249073,4.944655938459968e-25,390
weight,internal,seg128_97,128,97,0.4892323966321366,7.316577338006475e-25,390
weight,internal,seg128_98,128,98,0.4880909533843467,9.744850753159612e-25,390
weight,internal,seg128_99,128,99,0.4861633281042914,1.5772954495583706e-24,390
weight,internal,seg128_100,128,100,0.4828245727006577,3.606042576306753e-24,390
weight,internal,seg128_101,128,101,0.48011345615554735,7.010585871348902e-24,390
weight,internal,seg128_102,128,102,0.4800952056611213,7.041889679906758e-24,390
weight,internal,seg128_103,128,103,0.4790557232341925,9.072000230385986e-24,390
weight,internal,seg128_104,128,104,0.47685103597909667,1.548091125421877e-23,390
weight,internal,seg128_105,128,105,0.472462056641869,4.4346637180760205e-23,390
weight,internal,seg128_106,128,106,0.46594814692112807,2.0567162774488542e-22,390
weight,internal,seg128_107,128,107,0.4602885730638733,7.596679330992787e-22,390
weight,internal,seg128_108,128,108,0.4578051901423287,1.3375221416569248e-21,390
weight,internal,seg128_109,128,109,0.4556022928394621,2.20067373552417e-21,390
weight,internal,seg128_110,128,110,0.45182084364462394,5.13021415915351e-21,390
weight,internal,seg128_111,128,111,0.44431680971660653,2.667736079078717e-20,390
weight,internal,seg128_112,128,112,0.43759696803910164,1.128340308733429e-19,390
weight,internal,seg128_113,128,113,0.43377588760017094,2.525855008057879e-19,390
weight,internal,seg128_114,128,114,0.4310130640896385,4.494753832251076e-19,390
weight,internal,seg128_115,128,115,0.4250627291803738,1.5277143076648398e-18,390
weight,internal,seg128_116,128,116,0.4192718581649834,4.910627460167134e-18,390
weight,internal,seg128_117,128,117,0.4106005603289746,2.7062476864621792e-17,390
weight,internal,seg128_118,128,118,0.40325735520060024,1.1051947095561123e-16,390
weight,internal,seg128_119,128,119,0.3977811799384364,3.086071425971107e-16,390
weight,internal,seg128_120,128,120,0.3925861289750098,8.033625178415751e-16,390
weight,internal,seg128_121,128,121,0.38503736696089846,3.1314462335368243e-15,390
weight,internal,seg128_122,128,122,0.3785636104944543,9.782330721630559e-15,390
weight,internal,seg128_123,128,123,0.37679659142891975,1.329143226774074e-14,390
weight,internal,seg128_124,128,124,0.3727435050064049,2.6661949170752382e-14,390
weight,internal,seg128_125,128,125,0.36879276001946426,5.206309726374729e-14,390
weight,internal,seg128_126,128,126,0.3686394063532024,5.342339501284769e-14,390
weight,internal,seg128_127,128,127,0.37071534040523474,3.763495041856646e-14,390
weight,internal,seg128_128,128,128,0.3769948169952755,1.2843325690926854e-14,390
age,external,seg128_1,128,1,-0.12240095634792225,0.01126460749046817,428
age,external,seg128_2,128,2,-0.12093669496196731,0.012285458953670503,428
age,external,seg128_3,128,3,-0.11904084891650885,0.013728027828176703,428
age,external,seg128_4,128,4,-0.1163379477235411,0.01604189019575884,428
age,external,seg128_5,128,5,-0.11294848708877672,0.019421158762659582,428
age,external,seg128_6,128,6,-0.11016973117028865,0.022638171374938575,428
age,external,seg128_7,128,7,-0.10667976613810755,0.027324204998699052,428
age,external,seg128_8,128,8,-0.10420987016040405,0.0311244982931366,428
age,external,seg128_9,128,9,-0.10093289992278029,0.03685718663113429,428
age,external,seg128_10,128,10,-0.09670453443843993,0.045556821975771315,428
age,external,seg128_11,128,11,-0.09462318539649017,0.05043618956924678,428
age,external,seg128_12,128,12,-0.09317356817954081,0.05408635056549379,428
