clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
height,internal,seg128_16,128,16,0.137378381811942,5.314801203921842e-06,1090
height,internal,seg128_17,128,17,0.13815439396325152,4.696152078176995e-06,1090
height,internal,seg128_18,128,18,0.13881960291239773,4.221239477599327e-06,1090
height,internal,seg128_19,128,19,0.13951657894950512,3.7730922856967754e-06,1090
height,internal,seg128_20,128,20,0.14022124879846715,3.3664960169190746e-06,1090
height,internal,seg128_21,128,21,0.1407546617219194,3.0869798826219326e-06,1090
height,internal,seg128_22,128,22,0.14206519026910883,2.4915025192808835e-06,1090
height,internal,seg128_23,128,23,0.14280045224369725,2.2073901895857797e-06,1090
height,internal,seg128_24,128,24,0.14330462028287314,2.0308222522623896e-06,1090
height,internal,seg128_25,128,25,0.14322615834494665,2.0573814720250863e-06,1090
height,internal,seg128_26,128,26,0.1429430794258043,2.155999975573765e-06,1090
height,internal,seg128_27,128,27,0.14281379751034268,2.202532361200923e-06,1090
height,internal,seg128_28,128,28,0.14250148082378356,2.318951561228227e-06,1090
height,internal,seg128_29,128,29,0.14254663995060285,2.301760462765709e-06,1090
height,internal,seg128_30,128,30,0.1425849596223618,2.2872688984854093e-06,1090
height,internal,seg128_31,128,31,0.14148553109981132,2.739875336866281e-06,1090
height,internal,seg128_32,128,32,0.14029544368144037,3.326214307230273e-06,1090
height,internal,seg128_33,128,33,0.13910094307545642,4.034529514225533e-06,1090
height,internal,seg128_34,128,34,0.13690587009957794,5.728882804908603e-06,1090
height,internal,seg128_35,128,35,0.1350127319122606,7.718568586083608e-06,1090
height,internal,seg128_36,128,36,0.13383902462220448,9.266985322408087e-06,1090
height,internal,seg128_37,128,37,0.13300049410917622,1.0550195909040242e-05,1090
height,internal,seg128_38,128,38,0.1315270914510893,1.3225416023889108e-05,1090
height,internal,seg128_39,128,39,0.12979191960546446,1.720537704467189e-05,1090
height,internal,seg128_40,128,40,0.1277313827098037,2.341408256375579e-05,1090
height,internal,seg128_41,128,41,0.12473427812538171,3.6350119575126184e-05,1090
height,internal,seg128_42,128,42,0.12173703235620831,5.58836905125345e-05,1090
height,internal,seg128_43,128,43,0.11881495462566379,8.419702151903724e-05,1090
height,internal,seg128_44,128,44,0.11605889898773884,0.00012288941515349922,1090
height,internal,seg128_45,128,45,0.11279783343474661,0.00019020750905695305,1090
height,internal,seg128_46,128,46,0.10892858938359193,0.00031469550980931253,1090
height,internal,seg128_47,128,47,0.10432944442064032,0.0005607560658476815,1090
height,internal,seg128_48,128,48,0.0978881862889109,0.0012127737267800403,1090
height,internal,seg128_49,128,49,0.09316835112960828,0.0020760115110598767,1090
height,internal,seg128_50,128,50,0.0894342695204417,0.0031244476780471035,1090
height,internal,seg128_51,128,51,0.08613390586168816,0.004430684733516425,1090
height,internal,seg128_52,128,52,0.08293020802639924,0.006152678971776775,1090
height,internal,seg128_53,128,53,0.0778842106631,0.010102049508421878,1090
height,internal,seg128_54,128,54,0.0726026802858158,0.016511782526860957,1090
height,internal,seg128_55,128,55,0.06882337269831408,0.02306831089065324,1090
height,internal,seg128_56,128,56,0.06803988350913469,0.02468012924533066,1090
height,internal,seg128_57,128,57,0.0695673638832054,0.021623064880633952,1090
height,internal,seg128_58,128,58,0.0694504506828065,0.02184482699214013,1090
height,internal,seg128_59,128,59,0.06956522214088809,0.021627109695449353,1090
height,internal,seg128_60,128,60,0.07069812135073184,0.019577288029231185,1090
height,internal,seg128_61,128,61,0.07170146585195285,0.017905519291695596,1090
height,internal,seg128_62,128,62,0.07365643610301359,0.015003590375115646,1090
height,internal,seg128_63,128,63,0.0766866901310233,0.011320468210199303,1090
height,internal,seg128_64,128,64,0.08122357972371487,0.007297249759040411,1090
height,internal,seg128_65,128,65,0.0857912261952169,0.00459136710536753,1090
height,internal,seg128_66,128,66,0.09086773152071957,0.002675228170682425,1090
height,internal,seg128_67,128,67,0.09591685994212298,0.001522354994670535,1090
height,internal,seg128_68,128,68,0.10144191074272843,0.0007967193394866717,1090
height,internal,seg128_69,128,69,0.10831689831441119,0.0003402690828001073,1090
height,internal,seg128_70,128,70,0.11514486654877595,0.00013905610039592888,1090
height,internal,seg128_71,128,71,0.12194411317099532,5.426465263932893e-05,1090
height,internal,seg128_72,128,72,0.1290609971510798,1.9202709542655466e-05,1090
height,internal,seg128_73,128,73,0.13509500272641667,7.619847927988105e-06,1090
height,internal,seg128_74,128,74,0.14182923481794824,2.589882706014916e-06,1090
height,internal,seg128_75,128,75,0.14858025842410713,8.34406434082638e-07,1090
height,internal,seg128_76,128,76,0.1543511858792243,3.042468911821671e-07,1090
height,internal,seg128_77,128,77,0.1593062978399963,1.2414416766166998e-07,1090
height,internal,seg128_78,128,78,0.16433462988590236,4.857665845799486e-08,1090
height,internal,seg128_79,128,79,0.16895112455713662,2.0007609692070146e-08,1090
height,internal,seg128_80,128,80,0.17438754280474555,6.820511979108898e-09,1090
height,internal,seg128_81,128,81,0.1797498283126226,2.2812376117397417e-09,1090
height,internal,seg128_82,128,82,0.1849790243183284,7.589716095567644e-10,1090
height,internal,seg128_83,128,83,0.18915000495983803,3.0828344016109814e-10,1090
height,internal,seg128_84,128,84,0.193134063148096,1.2788830931444414e-10,1090
height,internal,seg128_85,128,85,0.19754759931966925,4.719608312526681e-11,1090
height,internal,seg128_86,128,86,0.20224555312715736,1.5918870250193632e-11,1090
height,internal,seg128_87,128,87,0.20651461844704824,5.793698124447084e-12,1090
height,internal,seg128_88,128,88,0.21079490852280153,2.0567224698367374e-12,1090
height,internal,seg128_89,128,89,0.21486638558646956,7.521390108242597e-13,1090
height,internal,seg128_90,128,90,0.21833222137314645,3.1435647979901335e-13,1090
height,internal,seg128_91,128,91,0.22205857442417123,1.2102140161600363e-13,1090
height,internal,seg128_92,128,92,0.2265757871546052,3.717474726164515e-14,1090
height,internal,seg128_93,128,93,0.23114259780475716,1.0982833458759218e-14,1090
height,internal,seg128_94,128,94,0.2364153656653737,2.600749519112774e-15,1090
height,internal,seg128_95,128,95,0.24104548681327256,7.129630125456811e-16,1090
height,internal,seg128_96,128,96,0.2447840208502276,2.457858586414929e-16,1090
height,internal,seg128_97,128,97,0.24828793583188535,8.911835865744003e-17,1090
height,internal,seg128_98,128,98,0.252315628447209,2.722520359479138e-17,1090
height,internal,seg128_99,128,99,0.2573851630560175,5.938538432013934e-18,1090
height,internal,seg128_100,128,100,0.262773877274841,1.1340652711408837e-18,1090
height,internal,seg128_101,128,101,0.267656605070903,2.4470740207465984e-19,1090
height,internal,seg128_102,128,102,0.272708783964726,4.8410370063065134e-20,1090
height,internal,seg128_103,128,103,0.2774114149557484,1.038615811871999e-20,1090
height,internal,seg128_104,128,104,0.28050515764675105,3.711451725108309e-21,1090
height,internal,seg128_105,128,105,0.2839463379512606,1.1634510398293905e-21,1090
height,internal,seg128_106,128,106,0.2879702178143073,2.9352394171579023e-22,1090
height,internal,seg128_107,128,107,0.2903774923894427,1.2739788447288054e-22,1090
height,internal,seg128_108,128,108,0.2920718696570821,7.045658294824806e-23,1090
height,internal,seg128_109,128,109,0.2943226498692188,3.1879149460564416e-23,1090
height,internal,seg128_110,128,110,0.2961834810290662,1.6459860659806336e-23,1090
height,internal,seg128_111,128,111,0.2965908213035857,1.4233138510154668e-23,1090
height,internal,seg128_112,128,112,0.29722574540195196,1.134236382369394e-23,1090
height,internal,seg128_113,128,113,0.2982165879276406,7.94952716525812e-24,1090
height,internal,seg128_114,128,114,0.29808151090771834,8.344884604184186e-24,1090
height,internal,seg128_115,128,115,0.2967038233827849,1.367006960350643e-23,1090
height,internal,seg128_116,128,116,0.2937602304203528,3.8891770917761534e-23,1090
height,internal,seg128_117,128,117,0.29247177167701893,6.122854344050539e-23,1090
height,internal,seg128_118,128,118,0.2889087677121608,2.1219535970492316e-22,1090
height,internal,seg128_119,128,119,0.2817968185385568,2.4058627810087935e-21,1090
height,internal,seg128_120,128,120,0.27319123367022313,4.1395886413933814e-20,1090
height,internal,seg128_121,128,121,0.26374679281976343,8.375989657276483e-19,1090
height,internal,seg128_122,128,122,0.25191311243071396,3.067969341494586e-17,1090
height,internal,seg128_123,128,123,0.2392812661986474,1.171173354863243e-15,1090
height,internal,seg128_124,128,124,0.22618111081815068,4.125510543043703e-14,1090
height,internal,seg128_125,128,125,0.21157556263372584,1.6986135373269486e-12,1090
height,internal,seg128_126,128,126,0.19475857696628565,8.885054614375644e-11,1090
height,internal,seg128_127,128,127,0.17837497287449755,3.030505984113286e-09,1090
height,internal,seg128_128,128,128,0.16391262358930206,5.261519712777762e-08,1090
weight,internal,seg128_1,128,1,0.3382296985621973,1.4083811075057066e-30,1090
weight,internal,seg128_2,128,2,0.3378007472816744,1.6850416852800535e-30,1090
weight,internal,seg128_3,128,3,0.3373173336931212,2.061785329288401e-30,1090
weight,internal,seg128_4,128,4,0.3369046521876392,2.4486728006595825e-30,1090
weight,internal,seg128_5,128,5,0.3370994412711549,2.2578332521041525e-30,1090
weight,internal,seg128_6,128,6,0.3387025021012835,1.155379159967766e-30,1090
weight,internal,seg128_7,128,7,0.34046677561760474,5.501866447049513e-31,1090
weight,internal,seg128_8,128,8,0.3421614866521193,2.685549962642002e-31,1090
weight,internal,seg128_9,128,9,0.34318048051395744,1.7410771908376173e-31,1090
weight,internal,seg128_10,128,10,0.34483397131488347,8.5884465534222e-32,1090
weight,internal,seg128_11,128,11,0.34635031188491777,4.475477982475587e-32,1090
weight,internal,seg128_12,128,12,0.347577144395539,2.6343094279693165e-32,1090
weight,internal,seg128_13,128,13,0.34890219171016046,1.482227670039311e-32,1090
weight,internal,seg128_14,128,14,0.35109233753841296,5.694702919409095e-33,1090
weight,internal,seg128_15,128,15,0.3531034629421955,2.350080596160097e-33,1090
weight,internal,seg128_16,128,16,0.3554409855972478,8.332985714398867e-34,1090
weight,internal,seg128_17,128,17,0.356918313146961,4.307899349005677e-34,1090
weight,internal,seg128_18,128,18,0.35851967914818805,2.0987268709534395e-34,1090
weight,internal,seg128_19,128,19,0.3601521588840032,1.0039992640101643e-34,1090
weight,internal,seg128_20,128,20,0.36230577842257056,3.7707192959363717e-35,1090
weight,internal,seg128_21,128,21,0.3648662141529753,1.1655151776664102e-35,1090
weight,internal,seg128_22,128,22,0.3680724962320694,2.6389500478140427e-36,1090
weight,internal,seg128_23,128,23,0.37050972861034015,8.436461382884076e-37,1090
weight,internal,seg128_24,128,24,0.3732835763439508,2.276607388911899e-37,1090
weight,internal,seg128_25,128,25,0.37591507769506094,6.49324645886362e-38,1090
weight,internal,seg128_26,128,26,0.37821626275668413,2.1472926084779596e-38,1090
weight,internal,seg128_27,128,27,0.38089744044913926,5.848842553074092e-39,1090
weight,internal,seg128_28,128,28,0.38373393425381774,1.4580022312152169e-39,1090
weight,internal,seg128_29,128,29,0.38636176756674934,3.976461955852805e-40,1090
weight,internal,seg128_30,128,30,0.38905089036372914,1.0392754418150614e-40,1090
weight,internal,seg128_31,128,31,0.39196899296880505,2.3888178356056856e-41,1090
weight,internal,seg128_32,128,32,0.3947712269667313,5.740019689081402e-42,1090
weight,internal,seg128_33,128,33,0.39706735104527074,1.7661244675078512e-42,1090
weight,internal,seg128_34,128,34,0.39891157771921126,6.806784847020772e-43,1090
weight,internal,seg128_35,128,35,0.4003823188919404,3.1683938803594376e-43,1090
weight,internal,seg128_36,128,36,0.4026743027448385,9.548833772452292e-44,1090
weight,internal,seg128_37,128,37,0.40541632443616227,2.245951624775829e-44,1090
weight,internal,seg128_38,128,38,0.4076238305456965,6.935670209629613e-45,1090
weight,internal,seg128_39,128,39,0.4099300916398146,2.0129592424396358e-45,1090
weight,internal,seg128_40,128,40,0.4123045879512288,5.575299312353068e-46,1090
weight,internal,seg128_41,128,41,0.4129248580511657,3.9799512453778936e-46,1090
weight,internal,seg128_42,128,42,0.41366004739083617,2.6666487234118523e-46,1090
weight,internal,seg128_43,128,43,0.41616639699427516,6.75790116468905e-47,1090
weight,internal,seg128_44,128,44,0.41832285731249585,2.055030079195126e-47,1090
weight,internal,seg128_45,128,45,0.41938455805895636,1.1399771036637627e-47,1090
weight,internal,seg128_46,128,46,0.42024259323177615,7.069615696114034e-48,1090
weight,internal,seg128_47,128,47,0.4197314118780562,9.399141456460165e-48,1090
weight,internal,seg128_48,128,48,0.4186448909972428,1.7190528405816375e-47,1090
weight,internal,seg128_49,128,49,0.4189569987370435,1.4456706544084447e-47,1090
weight,internal,seg128_50,128,50,0.41952240075230873,1.0558491784626594e-47,1090
weight,internal,seg128_51,128,51,0.42057247060536035,5.881130179972816e-48,1090
weight,internal,seg128_52,128,52,0.4221741546889266,2.3992610261630672e-48,1090
weight,internal,seg128_53,128,53,0.42295725516158317,1.5450123932771884e-48,1090
weight,internal,seg128_54,128,54,0.42459189295020616,6.141960318573421e-49,1090
weight,internal,seg128_55,128,55,0.4260044427573524,2.7563325333823145e-49,1090
weight,internal,seg128_56,128,56,0.4296248808901032,3.4742922790942334e-50,1090
weight,internal,seg128_57,128,57,0.43588114986924437,9.131646037176512e-52,1090
weight,internal,seg128_58,128,58,0.44143839618616554,3.3787998039111057e-53,1090
weight,internal,seg128_59,128,59,0.4470521472055218,1.1354644550728619e-54,1090
weight,internal,seg128_60,128,60,0.45325404864641017,2.482037627421653e-56,1090
weight,internal,seg128_61,128,61,0.4601132635005615,3.296985404143317e-58,1090
weight,internal,seg128_62,128,62,0.4678589507036882,2.2224493282325113e-60,1090
weight,internal,seg128_63,128,63,0.4759998529036953,1.0088132199329311e-62,1090
weight,internal,seg128_64,128,64,0.4844568319036274,3.1762909917507093e-65,1090
weight,internal,seg128_65,128,65,0.4930660194836096,7.61964669584539e-68,1090
weight,internal,seg128_66,128,66,0.5022772157755894,9.877910737106326e-71,1090
weight,internal,seg128_67,128,67,0.5112587439506762,1.238980325840581e-73,1090
weight,internal,seg128_68,128,68,0.5192524263425697,2.7331542829926444e-76,1090
weight,internal,seg128_69,128,69,0.5281865102157168,2.413948636948785e-79,1090
weight,internal,seg128_70,128,70,0.535684982922193,5.599120038092532e-82,1090
weight,internal,seg128_71,128,71,0.542473638007204,2.0184765878114572e-84,1090
weight,internal,seg128_72,128,72,0.5487736397358323,9.710564904277716e-87,1090
weight,internal,seg128_73,128,73,0.5548825830530857,4.921566426652819e-89,1090
weight,internal,seg128_74,128,74,0.5613060393509783,1.6861586332839234e-91,1090
weight,internal,seg128_75,128,75,0.5668216474948109,1.1657180579537061e-93,1090
weight,internal,seg128_76,128,76,0.5710502892738223,2.412734874943315e-95,1090
weight,internal,seg128_77,128,77,0.5744359681270774,1.038470164174613e-96,1090
weight,internal,seg128_78,128,78,0.5780194674330015,3.572638741432394e-98,1090
weight,internal,seg128_79,128,79,0.5813131194562449,1.5554994265871786e-99,1090
weight,internal,seg128_80,128,80,0.5849860539866776,4.524429754217265e-101,1090
weight,internal,seg128_81,128,81,0.5879334644638159,2.561267434902902e-102,1090
weight,internal,seg128_82,128,82,0.5906866736760541,1.7055918074861265e-103,1090
weight,internal,seg128_83,128,83,0.5924297016321162,3.027726835743576e-104,1090
weight,internal,seg128_84,128,84,0.5941532979106434,5.422558733511023e-105,1090
weight,internal,seg128_85,128,85,0.5964216606943693,5.550145239402024e-106,1090
weight,internal,seg128_86,128,86,0.5988754981421707,4.618783045367492e-107,1090
weight,internal,seg128_87,128,87,0.6007420613488013,6.868941267528402e-108,1090
weight,internal,seg128_88,128,88,0.6022582267407594,1.4473954469899287e-108,1090
weight,internal,seg128_89,128,89,0.6035155718913794,3.9534204357076e-109,1090
weight,internal,seg128_90,128,90,0.604226614423154,1.8929044746505586e-109,1090
weight,internal,seg128_91,128,91,0.6051911118093443,6.949950405871938e-110,1090
weight,internal,seg128_92,128,92,0.6069848983494094,1.0683414827197186e-110,1090
weight,internal,seg128_93,128,93,0.6085000630729344,2.1762149853948187e-111,1090
weight,internal,seg128_94,128,94,0.6102329680439286,3.4897731376099556e-112,1090
weight,internal,seg128_95,128,95,0.6113563055319857,1.058941473328165e-112,1090
weight,internal,seg128_96,128,96,0.6121027391133418,4.781545205691066e-113,1090
weight,internal,seg128_97,128,97,0.6132425090719286,1.4142294413357604e-113,1090
weight,internal,seg128_98,128,98,0.6142405741547194,4.8469276482452255e-114,1090
weight,internal,seg128_99,128,99,0.6153880496566391,1.4084116910590142e-114,1090
weight,internal,seg128_100,128,100,0.6164162370808928,4.633447377959615e-115,1090
weight,internal,seg128_101,128,101,0.6175690990150892,1.3255669334626505e-115,1090
weight,internal,seg128_102,128,102,0.6192247321796445,2.1772461745304565e-116,1090
weight,internal,seg128_103,128,103,0.6206361697716996,4.628105762276779e-117,1090
weight,internal,seg128_104,128,104,0.6209329632198992,3.338512114871858e-117,1090
weight,internal,seg128_105,128,105,0.6207712285311724,3.9890714419005545e-117,1090
weight,internal,seg128_106,128,106,0.6203723907585068,6.185098681028989e-117,1090
weight,internal,seg128_107,128,107,0.6195472959682158,1.5293926388979835e-116,1090
weight,internal,seg128_108,128,108,0.6192224836139253,2.1826101334449414e-116,1090
weight,internal,seg128_109,128,109,0.6188426204620949,3.3065989638052597e-116,1090
weight,internal,seg128_110,128,110,0.6173701857576687,1.6456528895877265e-115,1090
weight,internal,seg128_111,128,111,0.6137007332691014,8.653961905870626e-114,1090
weight,internal,seg128_112,128,112,0.6105500293282733,2.4935833676542307e-112,1090
weight,internal,seg128_113,128,113,0.6077204444812079,4.939942943604144e-111,1090
weight,internal,seg128_114,128,114,0.6042680434314368,1.8132931500786963e-109,1090
weight,internal,seg128_115,128,115,0.5986668360424591,5.710974456969933e-107,1090
weight,internal,seg128_116,128,116,0.5921166324151823,4.1333292707639816e-104,1090
weight,internal,seg128_117,128,117,0.5859718066800508,1.7373855389513867e-101,1090
weight,internal,seg128_118,128,118,0.5792560146426092,1.1061087406347935e-98,1090
weight,internal,seg128_119,128,119,0.571555116584747,1.5129360352750708e-95,1090
weight,internal,seg128_120,128,120,0.5637212254712493,1.931738784118595e-92,1090
weight,internal,seg128_121,128,121,0.555521354977283,2.814222806563476e-89,1090
weight,internal,seg128_122,128,122,0.5470442101069808,4.250315917553881e-86,1090
weight,internal,seg128_123,128,123,0.5392921924346434,2.8635649552282355e-83,1090
weight,internal,seg128_124,128,124,0.5314506171290619,1.75391414786904e-80,1090
weight,internal,seg128_125,128,125,0.5226868442876722,1.8769241582604056e-77,1090
weight,internal,seg128_126,128,126,0.5134096618772834,2.4278769672669523e-74,1090
weight,internal,seg128_127,128,127,0.504262476648174,2.2947439064108084e-71,1090
weight,internal,seg128_128,128,128,0.4982698387658132,1.826572758156774e-69,1090
sex_M,external,seg128_1,128,1,-0.01250026799604917,0.7040290757818095,926
sex_M,external,seg128_2,128,2,-0.014327868857899776,0.663247410127334,926
sex_M,external,seg128_3,128,3,-0.015774511705844187,0.6316514248588726,926
sex_M,external,seg128_4,128,4,-0.01732838913457204,0.5984474492498886,926
sex_M,external,seg128_5,128,5,-0.017775331700732366,0.5890454504733444,926
sex_M,external,seg128_6,128,6,-0.017503946672510096,0.5947462689896431,926
sex_M,external,seg128_7,128,7,-0.01731457463567275,0.5987391348455974,926
sex_M,external,seg128_8,128,8,-0.017423266170835568,0.5964459141482004,926
sex_M,external,seg128_9,128,9,-0.018419591280423846,0.5756137336551932,926
sex_M,external,seg128_10,128,10,-0.01952163766010666,0.5529787825843676,926
sex_M,external,seg128_11,128,11,-0.02037880395491941,0.5356800514696195,926
sex_M,external,seg128_12,128,12,-0.02114214893065326,0.520507275499833,926
sex_M,external,seg128_13,128,13,-0.021624984504366618,0.5110255513721567,926
sex_M,external,seg128_14,128,14,-0.02120555536271486,0.5192569840855368,926
sex_M,external,seg128_15,128,15,-0.019482653849545922,0.553771980958453,926
sex_M,external,seg128_16,128,16,-0.017932008533500434,0.5857657415887861,926
sex_M,external,seg128_17,128,17,-0.017345371135356093,0.5980889718156376,926
sex_M,external,seg128_18,128,18,-0.016541337562130606,0.6151671235990788,926
sex_M,external,seg128_19,128,19,-0.015451525083961602,0.6386503504675947,926
sex_M,external,seg128_20,128,20,-0.013984853915264082,0.6708304512510493,926
sex_M,external,seg128_21,128,21,-0.01247142986830539,0.7046798212831578,926
sex_M,external,seg128_22,128,22,-0.011148118893533477,0.7347661801180713,926
sex_M,external,seg128_23,128,23,-0.010864921497009706,0.7412598623621607,926
sex_M,external,seg128_24,128,24,-0.010835183181126334,0.7419428362387422,926
sex_M,external,seg128_25,128,25,-0.010313492502209122,0.7539566118552716,926
sex_M,external,seg128_26,128,26,-0.010132500405601978,0.7581386954905035,926
sex_M,external,seg128_27,128,27,-0.010779010658358082,0.7432334547582764,926
sex_M,external,seg128_28,128,28,-0.011090140483503944,0.7360940952575373,926
sex_M,external,seg128_29,128,29,-0.011961545006300237,0.7162208592991894,926
sex_M,external,seg128_30,128,30,-0.011418186435725172,0.7285911422190078,926
sex_M,external,seg128_31,128,31,-0.009767255391427237,0.7665996440598128,926
sex_M,external,seg128_32,128,32,-0.007836739406020393,0.8117605154099918,926
sex_M,external,seg128_33,128,33,-0.006034373759661911,0.8544989817588777,926
sex_M,external,seg128_34,128,34,-0.004621850461072613,0.8883006358362833,926
sex_M,external,seg128_35,128,35,-0.003975642863342427,0.9038360916305497,926
sex_M,external,seg128_36,128,36,-0.003798943395593002,0.9080907811038258,926
sex_M,external,seg128_37,128,37,-0.0037517477337078893,0.9092276409586196,926
sex_M,external,seg128_38,128,38,-0.0035097636382384213,0.9150594747891673,926
sex_M,external,seg128_39,128,39,-0.0033778953826014277,0.9182394521158438,926
sex_M,external,seg128_40,128,40,-0.0040365267594823905,0.9023707199861225,926
sex_M,external,seg128_41,128,41,-0.005847558277467872,0.8589555883835488,926
sex_M,external,seg128_42,128,42,-0.006673649602173939,0.8392845076148634,926
sex_M,external,seg128_43,128,43,-0.007340579065527596,0.8234756353459451,926
sex_M,external,seg128_44,128,44,-0.006979190030451422,0.8320335437325175,926
sex_M,external,seg128_45,128,45,-0.008144472469292386,0.8045153641266776,926
sex_M,external,seg128_46,128,46,-0.012139192259194796,0.7121923744363057,926
sex_M,external,seg128_47,128,47,-0.01555219117101825,0.6364654890762333,926
sex_M,external,seg128_48,128,48,-0.018642352600850915,0.5710033768333602,926
sex_M,external,seg128_49,128,49,-0.02077698586076877,0.5277378349716828,926
sex_M,external,seg128_50,128,50,-0.022748550384819557,0.48931516695464916,926
sex_M,external,seg128_51,128,51,-0.025402403415153398,0.44006591650404914,926
sex_M,external,seg128_52,128,52,-0.028376319748797143,0.38840925470989685,926
sex_M,external,seg128_53,128,53,-0.029348941478054863,0.37234930077021083,926
sex_M,external,seg128_54,128,54,-0.0295376793074533,0.3692811368461182,926
sex_M,external,seg128_55,128,55,-0.02941045578226594,0.3713475824266552,926
sex_M,external,seg128_56,128,56,-0.02941775221476835,0.3712288758573992,926
sex_M,external,seg128_57,128,57,-0.02800716201213499,0.3946134445977051,926
sex_M,external,seg128_58,128,58,-0.025027027174629943,0.4468547340054073,926
sex_M,external,seg128_59,128,59,-0.020039905605996604,0.5424868175328915,926
sex_M,external,seg128_60,128,60,-0.013885831934917561,0.6730258163262282,926
sex_M,external,seg128_61,128,61,-0.008269831952994616,0.8015687081160683,926
sex_M,external,seg128_62,128,62,-0.0003842696708289276,0.9906828133208425,926
sex_M,external,seg128_63,128,63,0.008971962185163785,0.7851178544975635,926
sex_M,external,seg128_64,128,64,0.019778229288307848,0.547771868390013,926
sex_M,external,seg128_65,128,65,0.031013767380883954,0.34582994987044313,926
sex_M,external,seg128_66,128,66,0.04160421460481446,0.20592002012012886,926
sex_M,external,seg128_67,128,67,0.05258544086942239,0.10979103720369901,926
sex_M,external,seg128_68,128,68,0.06418196356465977,0.0508850041392798,926
sex_M,external,seg128_69,128,69,0.07490720331447691,0.022633256207741925,926
sex_M,external,seg128_70,128,70,0.08585701473338536,0.008950233274086528,926
sex_M,external,seg128_71,128,71,0.0959324536718161,0.003477391550314243,926
sex_M,external,seg128_72,128,72,0.10591614105142333,0.001247530947493562,926
sex_M,external,seg128_73,128,73,0.11570787802715557,0.000418522545235214,926
sex_M,external,seg128_74,128,74,0.12416846357238419,0.00015183930793732724,926
sex_M,external,seg128_75,128,75,0.13151931922964516,5.964562855447138e-05,926
sex_M,external,seg128_76,128,76,0.1377450986273599,2.5990714358879308e-05,926
sex_M,external,seg128_77,128,77,0.14376430584199534,1.1246425917435112e-05,926
sex_M,external,seg128_78,128,78,0.14907020654524786,5.223800893505534e-06,926
sex_M,external,seg128_79,128,79,0.15252053819081307,3.127381590926911e-06,926
sex_M,external,seg128_80,128,80,0.1556185756372951,1.9539337325857233e-06,926
sex_M,external,seg128_81,128,81,0.15869129073441868,1.2143735340382839e-06,926
sex_M,external,seg128_82,128,82,0.16217658963391443,7.002773758635545e-07,926
sex_M,external,seg128_83,128,83,0.16588918760339827,3.8456563137321594e-07,926
sex_M,external,seg128_84,128,84,0.16865916241588252,2.437607166794185e-07,926
sex_M,external,seg128_85,128,85,0.1710438199501639,1.6364067863282342e-07,926
sex_M,external,seg128_86,128,86,0.17424255599828836,9.50450324831078e-08,926
sex_M,external,seg128_87,128,87,0.17815163817232982,4.8263784607185654e-08,926
sex_M,external,seg128_88,128,88,0.18185182908761405,2.5060256751634558e-08,926
sex_M,external,seg128_89,128,89,0.18494249157755513,1.4345042625936242e-08,926
sex_M,external,seg128_90,128,90,0.1883066101815425,7.731555764339255e-09,926
sex_M,external,seg128_91,128,91,0.19194311642609121,3.9133094491972595e-09,926
sex_M,external,seg128_92,128,92,0.1957266847425104,1.899799624774057e-09,926
sex_M,external,seg128_93,128,93,0.1988446360908966,1.0359570115322958e-09,926
sex_M,external,seg128_94,128,94,0.20090372522174316,6.903301420946793e-10,926
sex_M,external,seg128_95,128,95,0.2030101390422283,4.53703720326329e-10,926
sex_M,external,seg128_96,128,96,0.20556434841308788,2.7107233757843383e-10,926
sex_M,external,seg128_97,128,97,0.2072367388328774,1.9277245500763684e-10,926
sex_M,external,seg128_98,128,98,0.20848809632228377,1.4909226419941622e-10,926
sex_M,external,seg128_99,128,99,0.20943184651720897,1.2269623066025428e-10,926
sex_M,external,seg128_100,128,100,0.20965346255524203,1.171929259214858e-10,926
sex_M,external,seg128_101,128,101,0.2107901453851555,9.254069636851019e-11,926
sex_M,external,seg128_102,128,102,0.21115137235076956,8.582535654184241e-11,926
sex_M,external,seg128_103,128,103,0.2104862559061184,9.858508202173002e-11,926
sex_M,external,seg128_104,128,104,0.20996110990884517,1.0995075294444578e-10,926
sex_M,external,seg128_105,128,105,0.20978720386114724,1.139891252318394e-10,926
sex_M,external,seg128_106,128,106,0.21020177505046514,1.045916430740689e-10,926
sex_M,external,seg128_107,128,107,0.21129613351534032,8.326984676439562e-11,926
sex_M,external,seg128_108,128,108,0.2118943115926069,7.347524453582798e-11,926
sex_M,external,seg128_109,128,109,0.21129441681206695,8.329971244938729e-11,926
sex_M,external,seg128_110,128,110,0.2116765544177316,7.690308760918653e-11,926
sex_M,external,seg128_111,128,111,0.21123154722457907,8.440069494054068e-11,926
sex_M,external,seg128_112,128,112,0.21127639452048239,8.361388013954126e-11,926
sex_M,external,seg128_113,128,113,0.2120570930245002,7.101070086161194e-11,926
sex_M,external,seg128_114,128,114,0.2121507653899965,6.962926593323032e-11,926
sex_M,external,seg128_115,128,115,0.2101261921427983,1.062466495807266e-10,926
sex_M,external,seg128_116,128,116,0.20691292417901708,2.0597136057832836e-10,926
sex_M,external,seg128_117,128,117,0.20447925075558293,3.376519415665146e-10,926
sex_M,external,seg128_118,128,118,0.20245070897971412,5.074306246175682e-10,926
sex_M,external,seg128_119,128,119,0.1986644676855105,1.0731912348067023e-09,926
sex_M,external,seg128_120,128,120,0.19497232777529977,2.1967574390349254e-09,926
