feature,model,section,n,n_pos,prevalence,auc,threshold,tn,fp,fn,tp,sensitivity,specificity,accuracy
DM,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,336,0.1073482428115016,0.645434945631796,0.11452326566160016,1782,1012,142,194,0.5773809523809523,0.6377952755905512,0.6313099041533546
DM,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,336,0.1073482428115016,0.6452847513379009,0.11452326566160016,1782,1012,143,193,0.5744047619047619,0.6377952755905512,0.6309904153354633
DM,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,336,0.1073482428115016,0.6609507618365885,0.11452326566160016,1877,917,147,189,0.5625,0.6717967072297781,0.6600638977635783
DM,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,336,0.1073482428115016,0.6485006135596685,0.11452326566160016,1784,1010,142,194,0.5773809523809523,0.6385110952040086,0.6319488817891373
DM,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,336,0.1073482428115016,0.662230076354092,0.11452326566160016,1839,955,150,186,0.5535714285714286,0.6581961345740873,0.646964856230032
DM,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,336,0.1073482428115016,0.6531545062549,0.11452326566160016,1801,993,143,193,0.5744047619047619,0.6445955619183965,0.6370607028753994
DM,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,336,0.1073482428115016,0.6520381685243889,0.11452326566160016,1811,983,147,189,0.5625,0.6481746599856836,0.6389776357827476
DM,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,336,0.1073482428115016,0.6481565514537956,0.11452326566160016,1791,1003,141,195,0.5803571428571429,0.6410164638511096,0.6345047923322684
DM,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,336,0.1073482428115016,0.6548449909670382,0.11452326566160016,1819,975,146,190,0.5654761904761905,0.6510379384395133,0.64185303514377
DM,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,336,0.1073482428115016,0.6519657343968367,0.11452326566160016,1809,985,141,195,0.5803571428571429,0.6474588403722262,0.6402555910543131
DM,clinic4_aec_slope,curve_slope,3130,336,0.1073482428115016,0.6494806046971402,0.11452326566160016,1791,1003,138,198,0.5892857142857143,0.6410164638511096,0.6354632587859425
DM,clinic4_vat_slope,curve_slope,3130,336,0.1073482428115016,0.6626614854961312,0.11452326566160016,1860,934,147,189,0.5625,0.6657122405153901,0.6546325878594249
DM,clinic4_sat_slope,curve_slope,3130,336,0.1073482428115016,0.6516184766676891,0.11452326566160016,1768,1026,132,204,0.6071428571428571,0.6327845382963493,0.6300319488817892
DM,clinic4_imata_slope,curve_slope,3130,336,0.1073482428115016,0.654842860551522,0.11452326566160016,1825,969,144,192,0.5714285714285714,0.6531853972798854,0.644408945686901
DM,clinic4_nama_slope,curve_slope,3130,336,0.1073482428115016,0.6663236697685517,0.11452326566160016,1863,931,136,200,0.5952380952380952,0.6667859699355763,0.6591054313099042
DM,clinic4_lama_slope,curve_slope,3130,336,0.1073482428115016,0.6512254150049426,0.11452326566160016,1797,997,149,187,0.5565476190476191,0.6431639226914817,0.6338658146964856
DM,clinic4_tama_slope,curve_slope,3130,336,0.1073482428115016,0.6581087875379213,0.11452326566160016,1828,966,137,199,0.5922619047619048,0.6542591267000716,0.6476038338658147
