feature,model,section,n,auc_baseline,auc_extended,auc_diff,z,p_value,q_value_bh
Stroke,clinic4_imata_tama_ratio,inter_var_ratio,3130,0.5845119090311398,0.5956009802163649,0.011089071185225063,1.8236514223561557,0.06820478721275415,0.31629537479625636
Stroke,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5668556870479947,-0.017656221983145093,-1.3699012758262745,0.17071772140601504,0.4779968037797568
Stroke,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.5743268483653099,-0.010185060665829915,-1.667636742056776,0.0953878598643527,0.3455560206406739
Stroke,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5840430936584783,-0.00046881537266152407,-0.035185334204052295,0.9719319566005326,0.9932918551178367
Stroke,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.5832474149781842,-0.0012644940529555893,-0.1687358999310924,0.8660043795782171,0.9804631936714132
Stroke,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5585552268244576,-0.025956682206682236,-2.1195803338650094,0.034041452416883534,0.1980593595164133
Stroke,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.5521300280915665,-0.03238188093957328,-2.4665492088342305,0.013642198217449384,0.11905918444319462
Stroke,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5888283724822186,0.0043164634510788336,0.299890586587305,0.7642606148765547,0.9518053628538443
Stroke,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.5811405474867013,-0.0033713615444385114,-0.8839322348338342,0.3767327949301639,0.6913487844216171
Stroke,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5786302372840835,-0.0058816717470563384,-0.5200899324629438,0.6030008949796626,0.8576012728599646
Stroke,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.5777897316358855,-0.00672217739525427,-1.3665063110917002,0.1717801013583501,0.4779968037797568
Stroke,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5790075309306079,-0.005504378100531948,-0.46198869722241787,0.6440894259073884,0.8833226412444184
Stroke,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.584569810531349,5.7901500209234236e-05,0.02118269705636122,0.9830999169353047,0.9932918551178367
Stroke,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,0.5845119090311398,0.5714392445161676,-0.013072664514972243,-2.5739026743823223,0.01005585557249441,0.10161706683783826
Stroke,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.5845119090311398,0.5793885601577909,-0.005123348873348865,-1.0154079282026522,0.30991141537469835,0.6407117220687569
Stroke,clinic4_aec_slope,curve_slope,3130,0.5845119090311398,0.5741176558484251,-0.010394253182714697,-2.1450558965353106,0.031948378106093966,0.1980593595164133
Stroke,clinic4_vat_slope,curve_slope,3130,0.5845119090311398,0.5777336979260056,-0.006778211105134213,-0.63451097417168,0.5257474072086863,0.7940557852863649
Stroke,clinic4_sat_slope,curve_slope,3130,0.5845119090311398,0.5756044169505709,-0.008907492080568957,-0.8814369487744355,0.3780813664805719,0.6913487844216171
Stroke,clinic4_imata_slope,curve_slope,3130,0.5845119090311398,0.59569810531349,0.01118619628235018,1.060097768390607,0.2891001229528185,0.6307639046243313
Stroke,clinic4_nama_slope,curve_slope,3130,0.5845119090311398,0.5854962345346961,0.0009843255035563159,0.10863040988664587,0.9134956398766735,0.9844766692601569
Stroke,clinic4_lama_slope,curve_slope,3130,0.5845119090311398,0.5815103699719084,-0.003001539059231395,-0.2877768091443634,0.7735175903859502,0.9518053628538443
Stroke,clinic4_tama_slope,curve_slope,3130,0.5845119090311398,0.5813833602295141,-0.003128548801625719,-0.8401480182681629,0.40082539966966746,0.7068088208681693
