dataset,rule,features,operating_point,clinical_sensitivity,post_sensitivity,sensitivity_loss,clinical_specificity,post_specificity,specificity_gain,clinical_accuracy,post_accuracy,accuracy_delta,clinical_balanced_accuracy,post_balanced_accuracy,balanced_accuracy_delta,clinical_positive_n,clinical_positive_events,clinical_positive_event_rate,deesc_n,deesc_events,deesc_event_rate,fp_removed,tp_lost,sensitivity_loss_p_exact,specificity_gain_p_exact,accuracy_delta_p_mcnemar,deesc_event_fisher_p,subset_indices,lock_selection_score
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_norm__norm_slope_091_102_sd + smooth_visual__visual_norm_abs_slope_094_103_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5816857440166493,0.054110301768990565,0.5724770642201835,0.618348623853211,0.04587155963302747,0.7172760932168526,0.7365793061168517,0.019303212899999145,571,117,0.20490367775831875,54,2,0.037037037037037035,52,2,0.5,4.440892098500626e-16,1.6497914145929826e-13,0.0005618851925121575,0|8|9|15,0.1915999591039094
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.7325702393340271,0.03642039542143605,0.7091743119266055,0.7394495412844037,0.03027522935779814,0.751175697150094,0.7616339568763159,0.01045825972622183,396,104,0.26262626262626265,37,2,0.05405405405405406,35,2,0.5,5.820766091346741e-11,1.0244548320770264e-08,0.0013657121405590367,0|8|10|11,0.18780309086203748
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7159209157127991,0.04058272632674298,0.6935779816513762,0.728440366972477,0.034862385321100864,0.7523977768635708,0.7688131710346942,0.016415394171123365,419,107,0.2553699284009546,40,1,0.025,39,1,1.0,3.637978807091713e-12,7.457856554538012e-11,8.973723484360619e-05,0|8|10|11,0.18780309086203748
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124,S85,0.8527131782945736,0.8449612403100775,0.007751937984496138,0.6399583766909469,0.6774193548387096,0.037460978147762725,0.6651376146788991,0.6972477064220184,0.032110091743119296,0.7463357774927603,0.7611902975743936,0.014854520081633349,456,110,0.2412280701754386,37,1,0.02702702702702703,36,1,1.0,2.9103830456733704e-11,5.529727786779404e-10,0.0004796776211509233,0|8|10|11,0.18780309086203748
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.619146722164412,0.04162330905306966,0.6128440366972477,0.6486238532110091,0.03577981651376139,0.7267462026797022,0.743681888213989,0.016935685534286704,519,113,0.21772639691714837,41,1,0.024390243902439025,40,1,1.0,1.8189894035458565e-12,3.8198777474462986e-11,0.0005870032856612791,0|8|10|11,0.18780309086203748
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5744016649323621,0.04682622268470338,0.5724770642201835,0.6119266055045871,0.03944954128440359,0.7172760932168526,0.7329372665747083,0.015661173357855662,571,117,0.20490367775831875,47,2,0.0425531914893617,45,2,0.5,5.684341886080802e-14,1.6044054973463062e-11,0.0021428544469429983,0|8|10|11,0.18780309086203748
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.736732570239334,0.04058272632674298,0.7091743119266055,0.7440366972477064,0.034862385321100864,0.751175697150094,0.7675910913212174,0.016415394171123365,396,104,0.26262626262626265,40,1,0.025,39,1,1.0,3.637978807091713e-12,7.457856554538012e-11,8.358783417143894e-05,0|8|10|12,0.20523017762739307
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7200832466181062,0.04474505723205002,0.6935779816513762,0.7321100917431193,0.038532110091743066,0.7523977768635708,0.7708943364873477,0.018496559623776943,419,107,0.2553699284009546,44,1,0.022727272727272728,43,1,1.0,2.2737367544323206e-13,5.115907697472721e-12,3.1004641318010385e-05,0|8|10|12,0.20523017762739307
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6857440166493236,0.0457856399583767,0.6651376146788991,0.7036697247706422,0.038532110091743066,0.7463357774927603,0.7614766594874525,0.015140881994692212,456,110,0.2412280701754386,46,2,0.043478260869565216,44,2,0.5,1.1368683772161603e-13,3.0752289603697136e-11,0.00039775549918257664,0|8|10|12,0.20523017762739307
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.619146722164412,0.04162330905306966,0.6128440366972477,0.6477064220183486,0.034862385321100864,0.7267462026797022,0.7398059192217409,0.013059716542038635,519,113,0.21772639691714837,42,2,0.047619047619047616,40,2,0.5,1.8189894035458565e-12,4.1109160520136356e-10,0.0030502405421406914,0|8|10|12,0.20523017762739307
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_097_102_sd,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5744016649323621,0.04682622268470338,0.5724770642201835,0.6119266055045871,0.03944954128440359,0.7172760932168526,0.7329372665747083,0.015661173357855662,571,117,0.20490367775831875,47,2,0.0425531914893617,45,2,0.5,5.684341886080802e-14,1.6044054973463062e-11,0.0021428544469429983,0|8|10|12,0.20523017762739307
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7315296566077003,0.03537981269510926,0.7091743119266055,0.7394495412844037,0.03027522935779814,0.751175697150094,0.7649896345054006,0.01381393735530656,396,104,0.26262626262626265,35,1,0.02857142857142857,34,1,1.0,1.1641532182693481e-10,2.0954757928848267e-09,0.000401367218248669,0|8|10|15,0.18534940693395602
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7148803329864725,0.0395421436004163,0.6935779816513762,0.7275229357798165,0.03394495412844034,0.7523977768635708,0.7682928796715308,0.015895102807960027,419,107,0.2553699284009546,39,1,0.02564102564102564,38,1,1.0,7.275957614183426e-12,1.4551915228366852e-10,0.00015119702592015805,0|8|10|15,0.18534940693395602
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6826222684703434,0.042663891779396446,0.6651376146788991,0.7009174311926606,0.0357798165137615,0.7463357774927603,0.7599157853979623,0.013580007905202085,456,110,0.2412280701754386,43,2,0.046511627906976744,41,2,0.5,9.094947017729282e-13,2.1532287064474076e-10,0.0006528163933042962,0|8|10|15,0.18534940693395602
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6170655567117586,0.03954214360041619,0.6128440366972477,0.6467889908256881,0.03394495412844034,0.7267462026797022,0.7426413054876622,0.015895102807959915,519,113,0.21772639691714837,39,1,0.02564102564102564,38,1,1.0,7.275957614183426e-12,1.4551915228366852e-10,0.0009505781608548467,0|8|10|15,0.18534940693395602
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_091_100_mean + smooth_visual__visual_norm_abs_slope_094_103_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5712799167533819,0.04370447450572312,0.5724770642201835,0.6091743119266055,0.03669724770642202,0.7172760932168526,0.7313763924852181,0.014100299268365535,571,117,0.20490367775831875,44,2,0.045454545454545456,42,2,0.5,4.547473508864641e-13,1.1266365618212149e-10,0.0033861340856676326,0|8|10|15,0.18534940693395602
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.736732570239334,0.04058272632674298,0.7091743119266055,0.7431192660550459,0.03394495412844034,0.751175697150094,0.7637151223289693,0.012539425178875296,396,104,0.26262626262626265,41,2,0.04878048780487805,39,2,0.5,3.637978807091713e-12,7.839844329282641e-10,0.000528986660044156,0|8|11|12,0.20334632068801684
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7169614984391259,0.04162330905306977,0.6935779816513762,0.7293577981651376,0.03577981651376139,0.7523977768635708,0.7693334623978576,0.016935685534286815,419,107,0.2553699284009546,41,1,0.024390243902439025,40,1,1.0,1.8189894035458565e-12,3.8198777474462986e-11,9.180805045923838e-05,0|8|11|12,0.20334632068801684
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6805411030176899,0.04058272632674298,0.6651376146788991,0.6990825688073394,0.03394495412844034,0.7463357774927603,0.7588752026716357,0.012539425178875407,456,110,0.2412280701754386,41,2,0.04878048780487805,39,2,0.5,3.637978807091713e-12,7.839844329282641e-10,0.0017074188172048622,0|8|11|12,0.20334632068801684
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.619146722164412,0.04162330905306966,0.6128440366972477,0.6477064220183486,0.034862385321100864,0.7267462026797022,0.7398059192217409,0.013059716542038635,519,113,0.21772639691714837,42,2,0.047619047619047616,40,2,0.5,1.8189894035458565e-12,4.1109160520136356e-10,0.0030502405421406914,0|8|11|12,0.20334632068801684
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_097_102_sd,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5764828303850156,0.048907388137356844,0.5724770642201835,0.6137614678899083,0.041284403669724745,0.7172760932168526,0.7339778493010349,0.01670175608418234,571,117,0.20490367775831875,49,2,0.04081632653061224,47,2,0.5,1.4210854715202004e-14,4.355626970209414e-12,0.0013700586525126363,0|8|11|12,0.20334632068801684
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.7315296566077003,0.03537981269510926,0.7091743119266055,0.7385321100917431,0.029357798165137616,0.751175697150094,0.7611136655131525,0.009937968363058491,396,104,0.26262626262626265,36,2,0.05555555555555555,34,2,0.5,1.1641532182693481e-10,1.941225491464138e-08,0.0022786094932931485,0|8|11|13,0.15285955515638666
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S82.5,0.8294573643410853,0.8062015503875969,0.023255813953488413,0.6753381893860562,0.7117585848074922,0.03642039542143605,0.6935779816513762,0.7229357798165138,0.029357798165137616,0.7523977768635708,0.7589800675975445,0.006582290733973761,419,107,0.2553699284009546,38,3,0.07894736842105263,35,3,0.25,5.820766091346741e-11,6.677873898297548e-08,0.006272433567095618,0|8|11|13,0.15285955515638666
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.676378772112383,0.03642039542143605,0.6651376146788991,0.6944954128440367,0.029357798165137616,0.7463357774927603,0.7529180682267341,0.006582290733973872,456,110,0.2412280701754386,38,3,0.07894736842105263,35,3,0.25,5.820766091346741e-11,6.677873898297548e-08,0.015916025323737024,0|8|11|13,0.15285955515638666
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.6066597294484911,0.02913631633714875,0.6128440366972477,0.636697247706422,0.023853211009174258,0.7267462026797022,0.7335624228637805,0.006816220184078237,519,113,0.21772639691714837,30,2,0.06666666666666667,28,2,0.5,7.450580596923828e-09,8.67992639541626e-07,0.0397068890064783,0|8|11|13,0.15285955515638666
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5712799167533819,0.04370447450572312,0.5724770642201835,0.6091743119266055,0.03669724770642202,0.7172760932168526,0.7313763924852181,0.014100299268365535,571,117,0.20490367775831875,44,2,0.045454545454545456,42,2,0.5,4.547473508864641e-13,1.1266365618212149e-10,0.0033861340856676326,0|8|11|13,0.15285955515638666
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_094_103_max,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.7336108220603538,0.037460978147762725,0.7091743119266055,0.7403669724770642,0.031192660550458662,0.751175697150094,0.7621542482394792,0.010978551089385169,396,104,0.26262626262626265,38,2,0.05263157894736842,36,2,0.5,2.9103830456733704e-11,5.398760549724102e-09,0.0008605953472912174,0|8|11|15,0.19074962907886683
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_094_103_max,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7169614984391259,0.04162330905306977,0.6935779816513762,0.7293577981651376,0.03577981651376139,0.7523977768635708,0.7693334623978576,0.016935685534286815,419,107,0.2553699284009546,41,1,0.024390243902439025,40,1,1.0,1.8189894035458565e-12,3.8198777474462986e-11,9.180805045923838e-05,0|8|11|15,0.19074962907886683
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_094_103_max,S85,0.8527131782945736,0.8372093023255814,0.015503875968992165,0.6399583766909469,0.6784599375650364,0.03850156087408951,0.6651376146788991,0.6972477064220184,0.032110091743119296,0.7463357774927603,0.757834619945309,0.01149884245254873,456,110,0.2412280701754386,39,2,0.05128205128205128,37,2,0.5,1.4551915228366852e-11,2.841261448338628e-09,0.002674914942038941,0|8|11|15,0.19074962907886683
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_094_103_max,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6181061394380853,0.04058272632674298,0.6128440366972477,0.6477064220183486,0.034862385321100864,0.7267462026797022,0.7431615968508256,0.016415394171123365,519,113,0.21772639691714837,40,1,0.025,39,1,1.0,3.637978807091713e-12,7.457856554538012e-11,0.0009977766579373337,0|8|11|15,0.19074962907886683
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_mid_flatness__early_025_056__mid_061_076__tail_113_124 + smooth_visual__visual_norm_abs_slope_094_103_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5744016649323621,0.04682622268470338,0.5724770642201835,0.6119266055045871,0.03944954128440359,0.7172760932168526,0.7329372665747083,0.015661173357855662,571,117,0.20490367775831875,47,2,0.0425531914893617,45,2,0.5,5.684341886080802e-14,1.6044054973463062e-11,0.0021428544469429983,0|8|11|15,0.19074962907886683
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.7325702393340271,0.03642039542143605,0.7091743119266055,0.7394495412844037,0.03027522935779814,0.751175697150094,0.7616339568763159,0.01045825972622183,396,104,0.26262626262626265,37,2,0.05405405405405406,35,2,0.5,5.820766091346741e-11,1.0244548320770264e-08,0.0013657121405590367,0|8|12|13,0.161628832308049
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7148803329864725,0.0395421436004163,0.6935779816513762,0.726605504587156,0.03302752293577982,0.7523977768635708,0.7644169106792827,0.012019133815711958,419,107,0.2553699284009546,40,2,0.05,38,2,0.5,7.275957614183426e-12,1.4933903003111482e-09,0.0009105752302572682,0|8|12|13,0.161628832308049
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6795005202913632,0.0395421436004163,0.6651376146788991,0.6972477064220184,0.032110091743119296,0.7463357774927603,0.7544789423162243,0.008143164823464,456,110,0.2412280701754386,41,3,0.07317073170731707,38,3,0.25,7.275957614183426e-12,1.0479197953827679e-08,0.006720342413746928,0|8|12|13,0.161628832308049
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S87.5,0.875968992248062,0.8604651162790697,0.015503875968992276,0.5775234131113424,0.6087408949011447,0.031217481789802326,0.6128440366972477,0.6385321100917432,0.025688073394495414,0.7267462026797022,0.7346030055901072,0.007856802910404914,519,113,0.21772639691714837,32,2,0.0625,30,2,0.5,1.862645149230957e-09,2.4633482098579407e-07,0.026331486674325458,0|8|12|13,0.161628832308049
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_norm__logcontrast_log_tail_114_128_minus_log_trough_060_095,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5733610822060354,0.0457856399583767,0.5724770642201835,0.6110091743119266,0.038532110091743066,0.7172760932168526,0.7324169752115448,0.015140881994692212,571,117,0.20490367775831875,46,2,0.043478260869565216,44,2,0.5,1.1368683772161603e-13,3.0752289603697136e-11,0.0034837667946365242,0|8|12|13,0.161628832308049
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_slope_112_125_max,S80,0.8062015503875969,0.7906976744186046,0.015503875968992276,0.696149843912591,0.736732570239334,0.04058272632674298,0.7091743119266055,0.7431192660550459,0.03394495412844034,0.751175697150094,0.7637151223289693,0.012539425178875296,396,104,0.26262626262626265,41,2,0.04878048780487805,39,2,0.5,3.637978807091713e-12,7.839844329282641e-10,0.000528986660044156,0|8|12|14,0.19240537032877
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_slope_112_125_max,S82.5,0.8294573643410853,0.8217054263565892,0.007751937984496138,0.6753381893860562,0.7190426638917794,0.043704474505723234,0.6935779816513762,0.7311926605504587,0.03761467889908254,0.7523977768635708,0.7703740451241843,0.017976268260613493,419,107,0.2553699284009546,43,1,0.023255813953488372,42,1,1.0,4.547473508864641e-13,1.000444171950221e-11,3.237241977575237e-05,0|8|12|14,0.19240537032877
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_slope_112_125_max,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6836628511966701,0.043704474505723234,0.6651376146788991,0.7009174311926606,0.0357798165137615,0.7463357774927603,0.7565601077688777,0.010224330276117466,456,110,0.2412280701754386,45,3,0.06666666666666667,42,3,0.25,4.547473508864641e-13,8.654978955746628e-10,0.0028282412042470403,0|8|12|14,0.19240537032877
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_slope_112_125_max,S87.5,0.875968992248062,0.8682170542635659,0.007751937984496138,0.5775234131113424,0.6170655567117586,0.03954214360041619,0.6128440366972477,0.6467889908256881,0.03394495412844034,0.7267462026797022,0.7426413054876622,0.015895102807959915,519,113,0.21772639691714837,39,1,0.02564102564102564,38,1,1.0,7.275957614183426e-12,1.4551915228366852e-10,0.0009505781608548467,0|8|12|14,0.19240537032877
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_slope_112_125_max,S90,0.9069767441860465,0.8914728682170543,0.015503875968992165,0.5275754422476587,0.5796045785639958,0.0520291363163371,0.5724770642201835,0.6165137614678899,0.044036697247706424,0.7172760932168526,0.7355387233905251,0.018262630173672467,571,117,0.20490367775831875,52,2,0.038461538461538464,50,2,0.5,1.7763568394002505e-15,6.123990203832363e-13,0.0008930221036404868,0|8|12|14,0.19240537032877
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_abs_slope_094_103_max,S80,0.8062015503875969,0.7984496124031008,0.007751937984496138,0.696149843912591,0.7356919875130072,0.03954214360041619,0.7091743119266055,0.7431192660550459,0.03394495412844034,0.751175697150094,0.7670707999580539,0.015895102807959915,396,104,0.26262626262626265,39,1,0.02564102564102564,38,1,1.0,7.275957614183426e-12,1.4551915228366852e-10,8.116038900774278e-05,0|8|12|15,0.1916006363404758
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_abs_slope_094_103_max,S82.5,0.8294573643410853,0.813953488372093,0.015503875968992276,0.6753381893860562,0.7169614984391259,0.04162330905306977,0.6935779816513762,0.728440366972477,0.034862385321100864,0.7523977768635708,0.7654574934056095,0.013059716542038746,419,107,0.2553699284009546,42,2,0.047619047619047616,40,2,0.5,1.8189894035458565e-12,4.1109160520136356e-10,0.0005686274004503657,0|8|12|15,0.1916006363404758
gangnam_internal,3-of-4,smooth_norm__norm_slope_082_085_sd + smooth_visual__visual_norm_abs_slope_082_087_sd + smooth_visual__visual_norm_abs_slope_097_102_sd + smooth_visual__visual_norm_abs_slope_094_103_max,S85,0.8527131782945736,0.8294573643410853,0.023255813953488302,0.6399583766909469,0.6815816857440167,0.04162330905306977,0.6651376146788991,0.6990825688073394,0.03394495412844034,0.7463357774927603,0.755519525042551,0.009183747549790788,456,110,0.2412280701754386,43,3,0.06976744186046512,40,3,0.25,1.8189894035458565e-12,3.0213413992896676e-09,0.00437124311357658,0|8|12|15,0.1916006363404758
