rank,model_type,curve_feat_kind,curve_feat_param,use_stage1_score,model_kwargs,feat_k,sens_delta,spec_delta,ppv,ni_ci_upper,pass
419,hgb,pca,0.9,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
420,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 500}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
421,hgb,pca,0.95,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 500}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
422,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 100}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
423,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 150}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
424,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 300}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
425,hgb,pca,0.95,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
426,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 150}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
427,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
428,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 100}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
429,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 150}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
430,hgb,pca,0.95,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",6,0.0,0.0,0.20781527531083482,0.023537597639319504,False
431,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
432,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.03, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
433,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
434,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 150}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
435,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
436,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.06, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
437,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
438,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 150}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
439,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
440,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
441,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
442,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 150}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
443,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
444,hgb,band,4,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
445,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.03, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
446,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
447,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
448,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
449,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 100}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
450,hgb,band,4,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 150}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
451,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
452,hgb,band,4,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",4,0.0,0.0,0.20781527531083482,0.023537597639319504,False
453,hgb,band,8,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 150}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
454,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 100}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
455,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 150}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
456,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 150}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
457,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 300}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
458,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 500}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
459,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 100}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
460,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
461,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 300}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
462,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 500}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
463,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 300}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
464,hgb,band,8,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",8,0.0,0.0,0.20781527531083482,0.023537597639319504,False
465,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.06, 'max_iter': 150}",16,0.0,0.0,0.20781527531083482,0.023537597639319504,False
466,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 100}",16,0.0,0.0,0.20781527531083482,0.023537597639319504,False
467,hgb,band,16,True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 150}",16,0.0,0.0,0.20781527531083482,0.023537597639319504,False
468,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.1, 'max_iter': 300}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
469,hgb,band,32,True,"{'max_depth': 2, 'learning_rate': 0.15, 'max_iter': 300}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
470,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.06, 'max_iter': 500}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
471,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 300}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
472,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.1, 'max_iter': 500}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
473,hgb,band,32,True,"{'max_depth': 3, 'learning_rate': 0.15, 'max_iter': 500}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
474,hgb,band,32,True,"{'max_depth': 4, 'learning_rate': 0.15, 'max_iter': 500}",32,0.0,0.0,0.20781527531083482,0.023537597639319504,False
475,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.03, 'max_iter': 500}",12,0.0,0.0,0.20781527531083482,0.023537597639319504,False
476,hgb,combo,"(8, 0.9)",True,"{'max_depth': 4, 'learning_rate': 0.1, 'max_iter': 500}",12,0.0,0.0,0.20781527531083482,0.023537597639319504,False
