feature,model,section,n,auc_baseline,auc_extended,auc_diff,z,p_value,q_value_bh
Stroke,clinic4_vat_sat_ratio,inter_var_ratio,3130,0.5865702139740602,0.58993783993784,0.003367625963779819,0.3358594989412829,0.7369768198618587,0.9402907983143467
Stroke,clinic4_lama_tama_ratio,inter_var_ratio,3130,0.5865702139740602,0.5796313729006037,-0.0069388410734564365,-0.5070054088861633,0.6121510234126755,0.848996806242427
Stroke,clinic4_imata_tama_ratio,inter_var_ratio,3130,0.5865702139740602,0.5999417249417249,0.013371510967664757,1.1675001638143903,0.24300844219885231,0.5726865062752199
Stroke,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5669266630805092,-0.019643550893550965,-1.69025746125532,0.09097870952029122,0.32958324958294183
Stroke,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.579104656027733,-0.007465557946327195,-1.482152580568828,0.13829970071694464,0.4500600430110741
Stroke,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5862508218277449,-0.00031939214631526713,-0.028476615125720747,0.9772820188905711,0.9923977189894205
Stroke,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.5883726316418624,0.001802417667802203,0.1942410504667755,0.8459871413055079,0.9668424472062948
Stroke,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5625298846452693,-0.024040329328790855,-2.016093449206564,0.04379020493011972,0.2272356580157564
Stroke,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.558375918952842,-0.028194295021218174,-2.8085578008374985,0.0049763948292665715,0.09426658867038129
Stroke,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5898668639053255,0.0032966499312653275,0.2123549080943749,0.8318301616115197,0.9668424472062948
Stroke,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.5857241049548743,-0.0008461090191859144,-0.2557498191772895,0.7981440239238129,0.9598043320216206
Stroke,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5725487119717889,-0.014021502002271258,-1.2770402668499334,0.20158803156138272,0.5318491679165829
Stroke,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.5809687107764031,-0.005601503197657065,-1.275270583975688,0.20221348571828412,0.5318491679165829
Stroke,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5731053134899289,-0.013464900484131292,-1.13135725350911,0.2579047555886599,0.5825613302708552
Stroke,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.5866094375709761,3.922359691588273e-05,0.013762428341019125,0.9890195175339833,0.9923977189894205
Stroke,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,0.5865702139740602,0.5656939214631522,-0.020876292510907946,-3.2364618400635656,0.0012102140618992518,0.03872684998077606
Stroke,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,0.5865702139740602,0.5813833602295141,-0.005186853744546083,-1.0010001002469018,0.3168267599194452,0.6471355096226966
Stroke,clinic4_aec_slope,curve_slope,3130,0.5865702139740602,0.5785106987030064,-0.008059515271053752,-2.1316379707851856,0.033036619722991024,0.19821971833794616
Stroke,clinic4_vat_slope,curve_slope,3130,0.5865702139740602,0.5795678680294065,-0.007002345944653654,-1.08880975285235,0.27623778988998804,0.5917972152010367
Stroke,clinic4_sat_slope,curve_slope,3130,0.5865702139740602,0.5796761998685076,-0.0068940141055525705,-0.784311252597392,0.4328574983558179,0.7420414257528307
Stroke,clinic4_imata_slope,curve_slope,3130,0.5865702139740602,0.595795230410615,0.009225016436554823,0.72442900093284,0.4688024007492415,0.7587522433237494
Stroke,clinic4_nama_slope,curve_slope,3130,0.5865702139740602,0.58473417608033,-0.0018360378937302135,-0.23419462705381838,0.8148338860391884,0.9598043320216206
Stroke,clinic4_lama_slope,curve_slope,3130,0.5865702139740602,0.5795603968680892,-0.007009817105970928,-0.7369820843150923,0.4611332444023798,0.7587522433237494
Stroke,clinic4_tama_slope,curve_slope,3130,0.5865702139740602,0.5814431295200526,-0.005127084454007558,-1.3184995313783154,0.187336481825098,0.5318491679165829
