feature,model,cohort,scanner,n,r2,r2_ci_lower,r2_ci_upper,rmse,mae,pearson_r,p_value
VAT_TAMA_ratio,clinic4_aec_shape_all,external,LightSpeed VCT,50,0.530039211219477,0.3665458626720869,0.6493245285566918,0.14808199515052461,0.12213884471061345,0.7503463927365626,3.5348609851457256e-10
VAT_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Definition Flash,228,0.33374662016800827,0.22937098499806585,0.42469274673250146,0.17529816068894413,0.13812537319607773,0.6368008271098214,2.486280159473181e-27
VAT_TAMA_ratio,clinic4_aec_shape_all,external,Sensation 64,48,0.20130413102360833,-0.09909454152285196,0.40568909143001564,0.20658317627028763,0.16644464336497353,0.4940505019737608,0.00035864949215975246
TotalFat_TAMA_ratio,clinic4,internal,SOMATOM Definition AS+,182,0.10742124805765851,-0.07808725616184486,0.5910861382228536,0.8845434487798023,0.37237488116049705,0.34333068358833646,2.0860690748109287e-06
TotalFat_TAMA_ratio,clinic4,internal,Ingenuity Core 128,202,0.5189279925426897,0.4098776287016562,0.5978688962163412,0.3060803755638984,0.2458034296842085,0.7206866816389184,1.1762847025175622e-33
TotalFat_TAMA_ratio,clinic4,internal,Revolution CT,317,0.5028089689334284,0.432100728532888,0.5639127478629785,0.3843205816031704,0.30789784597128284,0.7151744790235303,6.258412772088355e-51
TotalFat_TAMA_ratio,clinic4,internal,Sensation 64,380,0.42035573096916024,0.3248973069589345,0.5036080593054562,0.403857113909834,0.3173380131904002,0.6541683205793185,8.968259007213187e-48
TotalFat_TAMA_ratio,clinic4,external,iCT 256,135,0.47028321021110686,0.3274575982308017,0.5843743280279431,0.4870214609944286,0.3713217573421793,0.695663929614604,7.718460599960092e-21
TotalFat_TAMA_ratio,clinic4,external,Revolution EVO,149,0.25091012347936015,0.017405955789069595,0.4280408413464077,0.5035862635595856,0.38506201195152684,0.5680298969168265,4.1844847299522736e-14
TotalFat_TAMA_ratio,clinic4,external,SOMATOM Definition AS+,166,0.6143809337767735,0.5418038708886368,0.6745193420865447,0.404582932637083,0.30876860234157166,0.8004286034969043,2.7413387156579317e-38
TotalFat_TAMA_ratio,clinic4,external,SOMATOM Force,123,0.6047686948080955,0.5032330524122154,0.6816615377720309,0.3970762946114077,0.30617396676343334,0.7977535100141523,2.35917686767945e-28
TotalFat_TAMA_ratio,clinic4,external,LightSpeed VCT,50,0.48618929885668905,0.20744443825469663,0.6703210292819883,0.3751016972185062,0.2940992320485093,0.7148370622122298,5.501371125571334e-09
TotalFat_TAMA_ratio,clinic4,external,SOMATOM Definition Flash,228,0.6031919023704077,0.5296382474001334,0.6626636603981464,0.3899350920443349,0.30493983430038,0.7952353601611665,5.132602274400489e-51
TotalFat_TAMA_ratio,clinic4,external,Sensation 64,48,0.4887514743291125,0.19538670778485254,0.659941150103096,0.46091707286838823,0.3584120770902,0.7175358417899391,9.532114957918853e-09
TotalFat_TAMA_ratio,clinic4_aec_shape_all,internal,SOMATOM Definition AS+,182,0.1599354601318448,-0.03727429297184434,0.6699150994614299,0.8581283001025621,0.3467271701289024,0.4085197507995789,1.0341378515834253e-08
TotalFat_TAMA_ratio,clinic4_aec_shape_all,internal,Ingenuity Core 128,202,0.5630733807427448,0.4536634411770912,0.6457818903367843,0.2916988347746628,0.23434753540586528,0.7528557883590402,3.4850200104954856e-38
TotalFat_TAMA_ratio,clinic4_aec_shape_all,internal,Revolution CT,317,0.5794016257269337,0.509043945155309,0.6386960728513796,0.35348077209970813,0.2730349984301082,0.7702185380274031,1.7228073213064483e-63
TotalFat_TAMA_ratio,clinic4_aec_shape_all,internal,Sensation 64,380,0.5470869601566801,0.4653422616448008,0.6206766476770893,0.3569886237109438,0.2774351148039989,0.7482465041252435,2.3672497665388106e-69
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,iCT 256,135,0.48421905057282344,0.36421269876553014,0.579104593411451,0.48057245928943104,0.37643780137395055,0.7816913409432771,4.7066966407448275e-29
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,Revolution EVO,149,0.3705517119029095,0.20607280916400547,0.5018193690242571,0.4616224691768967,0.3588390523078655,0.6559001124010957,1.102167580610525e-19
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Definition AS+,166,0.6038408355524221,0.45628560414513913,0.711529344652232,0.4100748760145849,0.29582740403083924,0.8012794313356268,2.0053312552663348e-38
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Force,123,0.578408249436795,0.45777949074427476,0.6669152652936926,0.41010432025347515,0.3249482629335428,0.8294291096374968,2.185867551419925e-32
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,LightSpeed VCT,50,0.5355247464636634,0.3546523856407992,0.6594518474595947,0.35663892896511673,0.2811734966316362,0.7430140784208005,6.461199172207906e-10
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Definition Flash,228,0.4700321568027742,0.372858247113352,0.5481416274527331,0.4506369692350821,0.3471602542901987,0.7714802991871125,2.8587190227932122e-46
TotalFat_TAMA_ratio,clinic4_aec_shape_all,external,Sensation 64,48,0.4404621092470773,0.13227238939653055,0.604933336776916,0.4821936774121957,0.39682139907588043,0.671686036693981,1.7291783106913328e-07
SAT_TotalFat_ratio,clinic4,internal,SOMATOM Definition AS+,182,0.5441994599742428,0.40155493654383184,0.6470256264107562,0.07270361281993688,0.05622160652869696,0.7491734992110247,4.964094310497422e-34
SAT_TotalFat_ratio,clinic4,internal,Ingenuity Core 128,202,0.6541341060883912,0.570150235636237,0.7170361707999195,0.06666572373155011,0.05283777764322377,0.8171082146099354,9.886396452637163e-50
SAT_TotalFat_ratio,clinic4,internal,Revolution CT,317,0.6170170376368367,0.5430601071593844,0.6736018265079592,0.06570260769230944,0.05234667866191236,0.7904427413103614,5.014137135297741e-69
SAT_TotalFat_ratio,clinic4,internal,Sensation 64,380,0.6404131151652127,0.5836071600518038,0.6892090582514037,0.07079253461820682,0.055510151654893654,0.8012598006917231,2.445858550536467e-86
SAT_TotalFat_ratio,clinic4,external,iCT 256,135,0.6300102732732971,0.5120951051341951,0.7204611181915013,0.06903555123016714,0.05463605335834057,0.798017630907529,4.814067066206355e-31
SAT_TotalFat_ratio,clinic4,external,Revolution EVO,149,0.36707478206863264,0.13613404989072894,0.5410024438522923,0.08878284443981646,0.06621992091049567,0.7011828220121192,2.3510076105076052e-23
SAT_TotalFat_ratio,clinic4,external,SOMATOM Definition AS+,166,0.5437835902497599,0.4172555006647893,0.6391414936654156,0.08383867173750252,0.06457795087451555,0.7377466385485628,8.66565744904905e-30
SAT_TotalFat_ratio,clinic4,external,SOMATOM Force,123,0.49838552438827044,0.314885139508273,0.6326618539105746,0.07560950403237701,0.05883710266182457,0.7255721667421721,2.2657198092246828e-21
SAT_TotalFat_ratio,clinic4,external,LightSpeed VCT,50,0.5940918205758852,0.3769876769403498,0.7273806581150161,0.07558858969634581,0.05718903651792696,0.8242425319520987,1.9182478025630877e-13
SAT_TotalFat_ratio,clinic4,external,SOMATOM Definition Flash,228,0.564326836611124,0.468065306707228,0.6384825930843447,0.07653419475399573,0.060061664094929496,0.7552083699974188,2.4438128801137926e-43
SAT_TotalFat_ratio,clinic4,external,Sensation 64,48,0.15992532821550853,-0.4850007149284741,0.6079631209886657,0.10967393314340397,0.07393146152332415,0.5142358204122881,0.0001848857355555271
SAT_TotalFat_ratio,clinic4_aec_shape_all,internal,SOMATOM Definition AS+,182,0.6063963623090173,0.48650592107080975,0.6935028412924057,0.06756132007410809,0.0536070626718848,0.7993122874006979,1.1379029640563265e-41
SAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Ingenuity Core 128,202,0.7215986364509084,0.6585022159196103,0.769801266522031,0.05981146062506823,0.04836820156321296,0.8644772963567272,1.1757643896557335e-61
SAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Revolution CT,317,0.6787508206807782,0.6052045025550131,0.7299044123811786,0.06017469436987908,0.04721711209329872,0.8246522780473721,6.104711065186219e-80
SAT_TotalFat_ratio,clinic4_aec_shape_all,internal,Sensation 64,380,0.7041627926954352,0.6512294093635168,0.7448467691434995,0.06421137017552628,0.050102859008812284,0.8400753230412286,1.914556427992667e-102
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,iCT 256,135,0.6612414855998634,0.5539074468266761,0.7437781480193031,0.06605764306491195,0.05205410405185394,0.8132251122763826,4.5401867205194365e-33
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,Revolution EVO,149,0.5573599689779398,0.4134626278141446,0.6667543014424017,0.07424687835243024,0.05705059406483316,0.7659761827975342,5.312488533044989e-30
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,SOMATOM Definition AS+,166,0.5532182873860927,0.4605653900178589,0.6254593260818088,0.08296723792637682,0.06636707524151844,0.7593206632923895,2.0314325962266684e-32
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,SOMATOM Force,123,0.5996494142526014,0.4428421631471107,0.7132889614797955,0.06754785974634242,0.05210652070808735,0.7918687044525421,1.1049875081257422e-27
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,LightSpeed VCT,50,0.7301731175565683,0.6096457506241353,0.8080706791106463,0.0616289755948726,0.048333839657896484,0.8691388378773641,2.754572818669616e-16
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,SOMATOM Definition Flash,228,0.6234143408918233,0.5433520490370873,0.6887944762401084,0.07115525860474284,0.05425938381922073,0.7909199115463614,4.1502952250486313e-50
SAT_TotalFat_ratio,clinic4_aec_shape_all,external,Sensation 64,48,0.30487264167094297,-0.241493142042736,0.707730612126493,0.09976464551717859,0.06450520681910075,0.5858196947760823,1.2182042379086652e-05
SAT_TAMA_ratio,clinic4,internal,SOMATOM Definition AS+,182,0.12265082443706987,-0.045098302202333344,0.6487092008398556,0.7034685518691915,0.26270884014737256,0.3660361539454322,3.743851025644207e-07
SAT_TAMA_ratio,clinic4,internal,Ingenuity Core 128,202,0.6538376146332445,0.5720082759038154,0.7179426716280757,0.21608218502880827,0.16938062455519973,0.811736075357129,1.3383367203375408e-48
SAT_TAMA_ratio,clinic4,internal,Revolution CT,317,0.5429222361923755,0.4780210804189301,0.601235002135486,0.28915711846226794,0.22668638076247066,0.7414439838990864,1.5916641969303747e-56
SAT_TAMA_ratio,clinic4,internal,Sensation 64,380,0.5472802505357474,0.4730978958331858,0.6132147927664355,0.2834021081449541,0.22391123899990198,0.7445426507824311,2.518268283605117e-68
SAT_TAMA_ratio,clinic4,external,iCT 256,135,0.5725851061860252,0.46025821861049837,0.6610546236666782,0.3477400763576957,0.27284855516511697,0.7655092573800033,3.0424074420314465e-27
SAT_TAMA_ratio,clinic4,external,Revolution EVO,149,0.4334152402974991,0.27034221335186837,0.5632767622623898,0.3360724374217429,0.24965070484999233,0.6753537791708435,3.5082652004258404e-21
SAT_TAMA_ratio,clinic4,external,SOMATOM Definition AS+,166,0.6795543376855331,0.6077849098093833,0.7420249277016567,0.2967636845828433,0.21262863068186721,0.8386708168902133,3.899018726698858e-45
SAT_TAMA_ratio,clinic4,external,SOMATOM Force,123,0.6539353578928733,0.5482279213733436,0.7334049688607679,0.2715500206573383,0.20851959304434683,0.8124212327000311,3.984363731209523e-30
SAT_TAMA_ratio,clinic4,external,LightSpeed VCT,50,0.5816398360024073,0.3546629180393255,0.7395090154782478,0.26996377141791106,0.20230148783063007,0.764002427299183,1.0857439407729869e-10
SAT_TAMA_ratio,clinic4,external,SOMATOM Definition Flash,228,0.6773818144353453,0.6201595060839675,0.7265707543423967,0.2845296999312077,0.20976563942211743,0.8371284465072646,3.8643968838655625e-61
SAT_TAMA_ratio,clinic4,external,Sensation 64,48,0.6222075075986756,0.41417966731589806,0.7474560304153925,0.3103127511452726,0.23656952420183078,0.796601780509143,1.2772242063230546e-11
SAT_TAMA_ratio,clinic4_aec_shape_all,internal,SOMATOM Definition AS+,182,0.14894399551639848,-0.023798831099027706,0.6941608265363964,0.6928472878398212,0.2547488656187809,0.3967634493517523,2.938729950842238e-08
SAT_TAMA_ratio,clinic4_aec_shape_all,internal,Ingenuity Core 128,202,0.648377382551127,0.564832931946124,0.713045286659818,0.21777971573367608,0.17398356908129456,0.8076459633552169,9.204294908559252e-48
SAT_TAMA_ratio,clinic4_aec_shape_all,internal,Revolution CT,317,0.5962283885184012,0.5292496773692664,0.6525242683290814,0.2717732649466544,0.20699371441085485,0.7825084455892086,8.764797567109247e-67
SAT_TAMA_ratio,clinic4_aec_shape_all,internal,Sensation 64,380,0.6052961671962946,0.533941332437612,0.6668065917463731,0.26462083046040114,0.20676174836557343,0.786042098581779,5.706122024987214e-81
SAT_TAMA_ratio,clinic4_aec_shape_all,external,iCT 256,135,0.5458252862021749,0.4410196207045708,0.630540020289706,0.3584605732073465,0.2738308554133495,0.8072945498976505,2.939939788567518e-32
SAT_TAMA_ratio,clinic4_aec_shape_all,external,Revolution EVO,149,0.4687041061840067,0.33863309023122806,0.578837134871774,0.32543831398164635,0.24171601076098423,0.7075808474669439,6.256872006141544e-24
SAT_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Definition AS+,166,0.6817130331618844,0.5543717127899698,0.7734436951865958,0.29576241503362455,0.21115907333994707,0.8419705502106541,8.263988081231926e-46
SAT_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Force,123,0.609263275382222,0.49367355139510255,0.6982917960767794,0.2885448593691812,0.22282781665400592,0.8386574527741602,1.013205588939107e-33
SAT_TAMA_ratio,clinic4_aec_shape_all,external,LightSpeed VCT,50,0.5764991066432922,0.3873774309721782,0.7140315486013157,0.2716173387394113,0.20813306553548727,0.765794613997996,9.244928380890194e-11
SAT_TAMA_ratio,clinic4_aec_shape_all,external,SOMATOM Definition Flash,228,0.5651539230909477,0.4956750473844366,0.6282938926758375,0.33033223961605757,0.24555268491529453,0.8167055491110091,7.021344066810578e-56
SAT_TAMA_ratio,clinic4_aec_shape_all,external,Sensation 64,48,0.5635270076767398,0.34791526114130966,0.6874533160519047,0.333542859763631,0.25546084271442604,0.7531310398071291,6.593725069883038e-10
