feature,cohort,group,n,slice,mean,std
DM,external,neg,788,115,0.8701249742488185,0.839420901672217
DM,external,neg,788,116,0.8717833043591545,0.851705847892894
DM,external,neg,788,117,0.8753639430151628,0.8616954157314058
DM,external,neg,788,118,0.8755390444165182,0.8701822258209836
DM,external,neg,788,119,0.8754106759915476,0.8771245140612202
DM,external,neg,788,120,0.8720381035192898,0.8858276949624192
DM,external,neg,788,121,0.8658989022695152,0.8968642333460929
DM,external,neg,788,122,0.8549693673276699,0.9103381414394075
DM,external,neg,788,123,0.8370412727835068,0.9280878464651061
DM,external,neg,788,124,0.814135674920292,0.9491708576263265
DM,external,neg,788,125,0.793026546192731,0.970858898278217
DM,external,neg,788,126,0.7704991673409366,0.9912329107757784
DM,external,neg,788,127,0.7398919482337812,1.0105213635719223
DM,external,neg,788,128,0.7049122853076676,1.027325859733517
DM,external,pos,335,1,-0.8107715193979037,1.1586767069377726
DM,external,pos,335,2,-0.7274463763706442,1.1258459190041132
DM,external,pos,335,3,-0.6429505661301657,1.0921225433920063
DM,external,pos,335,4,-0.5635570477666264,1.0713796501101993
DM,external,pos,335,5,-0.49030897755943825,1.0707100082532672
DM,external,pos,335,6,-0.41874888600146826,1.0630226697965075
DM,external,pos,335,7,-0.36554351863537266,1.038599813245232
DM,external,pos,335,8,-0.31411072700198645,1.032893851834972
DM,external,pos,335,9,-0.2754509963845188,1.0193618709192618
DM,external,pos,335,10,-0.24232308894356058,1.0000106051694833
DM,external,pos,335,11,-0.20319814200044065,0.9915086098136299
DM,external,pos,335,12,-0.17347729259171188,0.9821279249841749
DM,external,pos,335,13,-0.1576004101655487,0.9598187995942999
DM,external,pos,335,14,-0.14614899042585358,0.9402728157298832
DM,external,pos,335,15,-0.1303429359558847,0.9330918598189931
DM,external,pos,335,16,-0.11871473894011214,0.9228685820454458
DM,external,pos,335,17,-0.11780338197585837,0.910943214222343
DM,external,pos,335,18,-0.11007738607909379,0.8990415631118778
DM,external,pos,335,19,-0.09507158737696357,0.8983493371144257
DM,external,pos,335,20,-0.08966581953889358,0.9027237921967596
DM,external,pos,335,21,-0.08966707935138787,0.9008752381692166
DM,external,pos,335,22,-0.08971483286842684,0.8936358635672502
DM,external,pos,335,23,-0.08241461923794788,0.8922301711182103
DM,external,pos,335,24,-0.07824704638653755,0.8967966285768019
DM,external,pos,335,25,-0.08232453947134971,0.9009391907709537
DM,external,pos,335,26,-0.09424149523292716,0.902081578102712
DM,external,pos,335,27,-0.09849666647744892,0.9024271460843896
DM,external,pos,335,28,-0.09996081044018876,0.9049463390611721
DM,external,pos,335,29,-0.09745975899547532,0.9050881523463328
DM,external,pos,335,30,-0.10998012879613457,0.9082157188370815
DM,external,pos,335,31,-0.12290145357275974,0.9109650981365638
DM,external,pos,335,32,-0.1314525189372178,0.9221597148075951
DM,external,pos,335,33,-0.14002307320512675,0.929055424923512
DM,external,pos,335,34,-0.15610066619312185,0.9290417143881731
DM,external,pos,335,35,-0.1663780240179454,0.9264890469177334
DM,external,pos,335,36,-0.18129446218688905,0.926180633851509
DM,external,pos,335,37,-0.2014374433322172,0.9191503576775999
DM,external,pos,335,38,-0.22169391063426966,0.9162078796994755
DM,external,pos,335,39,-0.2412979205263879,0.9126911927313137
DM,external,pos,335,40,-0.2559647422833215,0.9114518507972754
DM,external,pos,335,41,-0.27185275249735935,0.9083776611934471
DM,external,pos,335,42,-0.2897214690880245,0.9053008477538644
DM,external,pos,335,43,-0.30774803707810255,0.9033279624173193
DM,external,pos,335,44,-0.33479809509700026,0.9028908457115211
DM,external,pos,335,45,-0.3574709363519437,0.9018319134871928
DM,external,pos,335,46,-0.38315842107989484,0.8959297430380813
DM,external,pos,335,47,-0.41738941235502786,0.8861071180359896
DM,external,pos,335,48,-0.44531338626157807,0.8793392341514064
DM,external,pos,335,49,-0.46905219312214425,0.8753144669796175
DM,external,pos,335,50,-0.4955927326872012,0.8734728853836569
DM,external,pos,335,51,-0.5182005148537265,0.8670992588992932
DM,external,pos,335,52,-0.5431330641116617,0.8577259289960751
DM,external,pos,335,53,-0.5681864474469652,0.8475557937348199
DM,external,pos,335,54,-0.5929649749964725,0.837567311698102
DM,external,pos,335,55,-0.615661513445944,0.8313087545957786
DM,external,pos,335,56,-0.6373464537649324,0.8278554145887514
DM,external,pos,335,57,-0.6551167323395346,0.827096532361373
DM,external,pos,335,58,-0.6785821926442989,0.8273108370137643
DM,external,pos,335,59,-0.7008357858289216,0.8284829952405678
DM,external,pos,335,60,-0.7132072245494645,0.8235531714006555
DM,external,pos,335,61,-0.7189357753584316,0.8154827564243069
DM,external,pos,335,62,-0.720705385570681,0.8023724002763752
DM,external,pos,335,63,-0.7146834707655206,0.7897153353822762
DM,external,pos,335,64,-0.7002948343374866,0.7816818071100725
DM,external,pos,335,65,-0.6861325335541418,0.7852079942001382
DM,external,pos,335,66,-0.6586512402318072,0.7969224993558419
DM,external,pos,335,67,-0.6257310409346758,0.8023466476021902
DM,external,pos,335,68,-0.5843942282799505,0.8064496743061963
DM,external,pos,335,69,-0.529623271739125,0.8096004559240121
DM,external,pos,335,70,-0.47156753953664016,0.8142342497071361
DM,external,pos,335,71,-0.41300851344177547,0.810189156199854
DM,external,pos,335,72,-0.35137428053289227,0.8056001958724529
DM,external,pos,335,73,-0.2804040620695442,0.7975453434850185
DM,external,pos,335,74,-0.20654179282873997,0.7949996799627008
DM,external,pos,335,75,-0.13434220270309308,0.793756026283726
DM,external,pos,335,76,-0.06028118847969921,0.7927687870902207
DM,external,pos,335,77,0.015527017830496216,0.7848731363644956
DM,external,pos,335,78,0.08801905116602715,0.7784580495435555
DM,external,pos,335,79,0.1532247600171885,0.7766588224272286
DM,external,pos,335,80,0.2113234880831452,0.7745537030613038
DM,external,pos,335,81,0.26511246482247586,0.7668381786356703
DM,external,pos,335,82,0.3166669227415793,0.7626692802667593
DM,external,pos,335,83,0.35930712690512145,0.7571620078222042
DM,external,pos,335,84,0.3963057242150967,0.7483598615492365
DM,external,pos,335,85,0.4201790538728765,0.7427686655827216
DM,external,pos,335,86,0.4424300433128508,0.7343467830011868
DM,external,pos,335,87,0.46197801293528634,0.725720095935049
DM,external,pos,335,88,0.47729030260614524,0.7147819797591866
DM,external,pos,335,89,0.4817763122846485,0.7032548586145183
DM,external,pos,335,90,0.48282931625938114,0.6995885435358162
DM,external,pos,335,91,0.489377059782622,0.6990052033656141
DM,external,pos,335,92,0.5027124635600266,0.699820963279737
DM,external,pos,335,93,0.5120465614628784,0.70543644461928
DM,external,pos,335,94,0.5181908709365917,0.710973719103585
DM,external,pos,335,95,0.5255757042973093,0.7158923219793422
DM,external,pos,335,96,0.536511955372191,0.7258924048351806
DM,external,pos,335,97,0.5460930982031919,0.7385874524961412
DM,external,pos,335,98,0.5604103962836833,0.7461807265429256
DM,external,pos,335,99,0.5748296614451538,0.7538795959060908
DM,external,pos,335,100,0.5850808266832048,0.7582547826139462
DM,external,pos,335,101,0.6023082598418926,0.7636725036357561
DM,external,pos,335,102,0.6198347766253794,0.7728451300493082
DM,external,pos,335,103,0.637408392045656,0.7889339714093712
DM,external,pos,335,104,0.6513943551634461,0.8073212502567627
DM,external,pos,335,105,0.6617561981605123,0.8225920403486104
DM,external,pos,335,106,0.6725636267857158,0.8336934636837927
DM,external,pos,335,107,0.6795178150732915,0.8499196479015093
DM,external,pos,335,108,0.6819842993893769,0.8639800489557483
DM,external,pos,335,109,0.682972091318157,0.871211797490621
DM,external,pos,335,110,0.6805021328699069,0.8753704918220855
DM,external,pos,335,111,0.6806787626105436,0.873638344120816
DM,external,pos,335,112,0.6803604831352196,0.8807448583923374
DM,external,pos,335,113,0.6754911360137441,0.894120698032189
DM,external,pos,335,114,0.6664150556068571,0.9108506848642495
DM,external,pos,335,115,0.664109004170306,0.9297092911494962
DM,external,pos,335,116,0.6514284900538869,0.9426049934002781
DM,external,pos,335,117,0.6366823751867842,0.9543387717097647
DM,external,pos,335,118,0.6159816874310121,0.9684768772097265
DM,external,pos,335,119,0.6025621858754514,0.9836536019091764
DM,external,pos,335,120,0.5925387401582061,0.9935780082999761
DM,external,pos,335,121,0.584103631654488,1.0079025207380212
DM,external,pos,335,122,0.5679656538985337,1.0203308460426623
DM,external,pos,335,123,0.5421171896259069,1.0403345266076187
DM,external,pos,335,124,0.5100164082136786,1.0677351484009479
DM,external,pos,335,125,0.4675735924624706,1.0885539176660641
DM,external,pos,335,126,0.422864849163862,1.1076341158280576
DM,external,pos,335,127,0.38594061992035134,1.1266248297693213
DM,external,pos,335,128,0.3464972738197331,1.1410345234177621
CKD,internal,neg,1154,1,-1.7957661250874744,1.1621385622740883
CKD,internal,neg,1154,2,-1.6463440421400366,1.1019278820104859
CKD,internal,neg,1154,3,-1.4958922103767658,1.0476388851124878
CKD,internal,neg,1154,4,-1.351581251477162,0.9943026751712446
CKD,internal,neg,1154,5,-1.2136354964764895,0.9504110091565487
CKD,internal,neg,1154,6,-1.0903966334658535,0.9123917500097786
CKD,internal,neg,1154,7,-0.9800376638237505,0.8783512916325267
CKD,internal,neg,1154,8,-0.8795375073851669,0.8519548455118878
CKD,internal,neg,1154,9,-0.7917257842494371,0.8292376803749056
CKD,internal,neg,1154,10,-0.7185378311080899,0.8109267867546928
CKD,internal,neg,1154,11,-0.6577796599099842,0.8026442519308259
CKD,internal,neg,1154,12,-0.6047024912957565,0.792316614788195
CKD,internal,neg,1154,13,-0.5577856888950606,0.7831612740381155
CKD,internal,neg,1154,14,-0.5186887188039617,0.7754491091237593
CKD,internal,neg,1154,15,-0.48267403391034713,0.7663968848458977
CKD,internal,neg,1154,16,-0.450256866008593,0.7658254989011547
CKD,internal,neg,1154,17,-0.4247302969015171,0.7712451219469515
CKD,internal,neg,1154,18,-0.4066830182438506,0.7711410600530637
CKD,internal,neg,1154,19,-0.39581673483657426,0.7681601082044456
CKD,internal,neg,1154,20,-0.38359892649025756,0.7659489279099443
CKD,internal,neg,1154,21,-0.3716294119187763,0.7621796676809544
CKD,internal,neg,1154,22,-0.3612279020827132,0.7606973564884059
CKD,internal,neg,1154,23,-0.3529229146358268,0.761507360335176
CKD,internal,neg,1154,24,-0.34970912027812534,0.7564521050730406
CKD,internal,neg,1154,25,-0.34923851083618546,0.7517819925425967
CKD,internal,neg,1154,26,-0.34939940927832464,0.7489615544755498
CKD,internal,neg,1154,27,-0.3508759435228749,0.7466080942487013
CKD,internal,neg,1154,28,-0.3533405651995396,0.7437746471245886
CKD,internal,neg,1154,29,-0.35652303855059286,0.7396541569861109
CKD,internal,neg,1154,30,-0.36307847917674607,0.7357472952547337
CKD,internal,neg,1154,31,-0.3723152445840123,0.732366277747546
CKD,internal,neg,1154,32,-0.38340722677052075,0.7299768205094508
CKD,internal,neg,1154,33,-0.3949313696672762,0.7257929340258993
CKD,internal,neg,1154,34,-0.40524170973610274,0.7254411674926938
CKD,internal,neg,1154,35,-0.4176842416410207,0.7234594462828988
CKD,internal,neg,1154,36,-0.43235529890705166,0.7209409948012058
CKD,internal,neg,1154,37,-0.44629623178153166,0.7188530851639447
CKD,internal,neg,1154,38,-0.4623563860570861,0.7156019129512747
CKD,internal,neg,1154,39,-0.4796843307738947,0.7138711876731141
CKD,internal,neg,1154,40,-0.4947696060642421,0.7141237765780339
CKD,internal,neg,1154,41,-0.5088218540625843,0.7137317326234015
CKD,internal,neg,1154,42,-0.521978792097111,0.7130063273569509
CKD,internal,neg,1154,43,-0.5359009012817729,0.7123579060466547
CKD,internal,neg,1154,44,-0.5484488804268876,0.7126545581283279
CKD,internal,neg,1154,45,-0.5606946173296615,0.7154682478271119
CKD,internal,neg,1154,46,-0.5738999280951975,0.7159730755847994
CKD,internal,neg,1154,47,-0.5869808626571478,0.7119267774577933
CKD,internal,neg,1154,48,-0.5963995830516416,0.7102571201422146
CKD,internal,neg,1154,49,-0.6045364824713869,0.7101511125822185
CKD,internal,neg,1154,50,-0.6101404348929182,0.7114437813544903
CKD,internal,neg,1154,51,-0.6161388710524115,0.7086373100975416
CKD,internal,neg,1154,52,-0.6199596704097584,0.7040774779385556
CKD,internal,neg,1154,53,-0.6217654600695642,0.6982439697154339
CKD,internal,neg,1154,54,-0.6204395774707179,0.6927940723016948
CKD,internal,neg,1154,55,-0.6188995913879826,0.6868353073506136
CKD,internal,neg,1154,56,-0.6124186665507314,0.6804616358913239
CKD,internal,neg,1154,57,-0.606494657436726,0.6736173419735231
CKD,internal,neg,1154,58,-0.5982724715245664,0.665476543678129
CKD,internal,neg,1154,59,-0.5854981912455087,0.6581947091746876
CKD,internal,neg,1154,60,-0.5713139605583138,0.6529203370742183
CKD,internal,neg,1154,61,-0.5535598677973758,0.6527961979120647
CKD,internal,neg,1154,62,-0.5327810515969461,0.6542188740100263
CKD,internal,neg,1154,63,-0.5128360617021527,0.6599493801318705
CKD,internal,neg,1154,64,-0.48864054461222917,0.6677343410652681
CKD,internal,neg,1154,65,-0.4610437474332003,0.6763027494314574
CKD,internal,neg,1154,66,-0.4257139357667819,0.6826929198099687
CKD,internal,neg,1154,67,-0.38431962276668963,0.6916590315095414
CKD,internal,neg,1154,68,-0.34127097661005557,0.7006877125197065
CKD,internal,neg,1154,69,-0.29496758170274395,0.7086460685878827
CKD,internal,neg,1154,70,-0.24690334642314474,0.7147403168196405
CKD,internal,neg,1154,71,-0.1954398984781081,0.7159917645827353
CKD,internal,neg,1154,72,-0.13977961713881878,0.7150262470493156
CKD,internal,neg,1154,73,-0.08322530988525077,0.7117829883042665
CKD,internal,neg,1154,74,-0.023884555838163225,0.7033267617299002
CKD,internal,neg,1154,75,0.03644707831284932,0.6942040550596107
CKD,internal,neg,1154,76,0.09834139602787713,0.6823337404394568
CKD,internal,neg,1154,77,0.15525309150274547,0.667709079444861
CKD,internal,neg,1154,78,0.21292976118330678,0.6569589868438961
CKD,internal,neg,1154,79,0.26862887981179545,0.6457720877589296
CKD,internal,neg,1154,80,0.31991445005643937,0.6326977540600961
CKD,internal,neg,1154,81,0.36801158081971935,0.619276769139049
CKD,internal,neg,1154,82,0.4171566326089794,0.6056609640719774
CKD,internal,neg,1154,83,0.46213880578584604,0.5937443069180434
CKD,internal,neg,1154,84,0.5032258376073052,0.5815753032615557
CKD,internal,neg,1154,85,0.539259100874463,0.5703407320588766
CKD,internal,neg,1154,86,0.5722634158007996,0.5613441939132984
CKD,internal,neg,1154,87,0.6059839478142964,0.5558366038198457
CKD,internal,neg,1154,88,0.6386814217100191,0.5466225601653419
CKD,internal,neg,1154,89,0.6664196085258446,0.5402318743279025
CKD,internal,neg,1154,90,0.6900566063217897,0.5360864109104975
CKD,internal,neg,1154,91,0.710233685002276,0.533145724832694
CKD,internal,neg,1154,92,0.7289567211502751,0.5280837971928645
CKD,internal,neg,1154,93,0.7464791980400534,0.5270654794918791
CKD,internal,neg,1154,94,0.7617775036951298,0.5295058862938589
CKD,internal,neg,1154,95,0.7757349485237586,0.5305498912156654
CKD,internal,neg,1154,96,0.7905065744460595,0.5355834742657838
CKD,internal,neg,1154,97,0.8051304211341391,0.5372503488951315
CKD,internal,neg,1154,98,0.817255242287084,0.5380467169266238
CKD,internal,neg,1154,99,0.8288157532011193,0.5395055442325511
CKD,internal,neg,1154,100,0.8426300993232292,0.5410958756581677
CKD,internal,neg,1154,101,0.8562794618084046,0.5434815806949673
CKD,internal,neg,1154,102,0.871149267432994,0.5479869875230243
CKD,internal,neg,1154,103,0.8864774943180381,0.5507789520485221
CKD,internal,neg,1154,104,0.8984774306237115,0.5557479924046478
CKD,internal,neg,1154,105,0.9123135200888288,0.5615600086024606
CKD,internal,neg,1154,106,0.9252894637845231,0.5705184441255556
CKD,internal,neg,1154,107,0.9386927485410681,0.5776142064770672
CKD,internal,neg,1154,108,0.9512448719068091,0.5838527790646527
CKD,internal,neg,1154,109,0.9639230581885541,0.5899714118610399
CKD,internal,neg,1154,110,0.9750054090080906,0.5988834435670946
CKD,internal,neg,1154,111,0.9834523853328165,0.6068060978602325
CKD,internal,neg,1154,112,0.9921410959226613,0.613854299404808
CKD,internal,neg,1154,113,0.9993617623790428,0.6198152044456334
CKD,internal,neg,1154,114,1.0041810876455959,0.6268081842122404
CKD,internal,neg,1154,115,1.0071223909099682,0.6349659676985828
CKD,internal,neg,1154,116,1.009383085981138,0.6468784142410025
CKD,internal,neg,1154,117,1.0085488313051263,0.6559106141797473
CKD,internal,neg,1154,118,1.0039436731220133,0.6658885578151501
CKD,internal,neg,1154,119,1.000338999201291,0.6770112719001757
CKD,internal,neg,1154,120,0.9967120999318752,0.6870285807111961
CKD,internal,neg,1154,121,0.9922476053321552,0.6957795868406456
CKD,internal,neg,1154,122,0.9849467214041603,0.7062950345039021
CKD,internal,neg,1154,123,0.9747281817709675,0.7194642964430642
CKD,internal,neg,1154,124,0.9598579910379634,0.7342914443516162
CKD,internal,neg,1154,125,0.9426219446342234,0.7457162114734973
CKD,internal,neg,1154,126,0.9229122137668597,0.7582011761349382
CKD,internal,neg,1154,127,0.9006379198600521,0.7709502330543319
CKD,internal,neg,1154,128,0.8723050173666713,0.7852644713984186
CKD,internal,pos,105,1,-2.0497230657806376,1.5805247720286504
CKD,internal,pos,105,2,-1.8001952346008028,1.4985665369544308
CKD,internal,pos,105,3,-1.5801387708568249,1.4608152395174996
CKD,internal,pos,105,4,-1.355241958015486,1.3672488846974384
CKD,internal,pos,105,5,-1.1308914042144722,1.2580202799888482
CKD,internal,pos,105,6,-0.9391846662026093,1.1979523845530144
CKD,internal,pos,105,7,-0.7804460737053729,1.1552947633472452
CKD,internal,pos,105,8,-0.6260373585042698,1.0693115672098106
CKD,internal,pos,105,9,-0.4995166086656097,1.043334941258153
CKD,internal,pos,105,10,-0.37731121279026475,1.0169805237087706
CKD,internal,pos,105,11,-0.2933405012276704,0.9967144908388819
CKD,internal,pos,105,12,-0.211911262370522,0.9676687488195526
CKD,internal,pos,105,13,-0.15586754746498702,0.9625969252298372
CKD,internal,pos,105,14,-0.0886353773749514,0.9237860535813414
CKD,internal,pos,105,15,-0.052491653262308785,0.8963761845836142
CKD,internal,pos,105,16,-0.007286777871008296,0.8964009565437521
CKD,internal,pos,105,17,0.023561797827575465,0.8837090383820456
CKD,internal,pos,105,18,0.05957241340633718,0.8788153834750558
CKD,internal,pos,105,19,0.09230398938784931,0.8694479475020321
CKD,internal,pos,105,20,0.09793397665089931,0.877945480906947
CKD,internal,pos,105,21,0.10960715321687212,0.8821081904547755
CKD,internal,pos,105,22,0.15226287571876693,0.8697522212935679
CKD,internal,pos,105,23,0.1821961715846601,0.862552336683587
CKD,internal,pos,105,24,0.1847598807479445,0.8587442211059241
CKD,internal,pos,105,25,0.18755037542121034,0.8491325041883585
CKD,internal,pos,105,26,0.17445880706204261,0.8327746625775745
CKD,internal,pos,105,27,0.16547580795389324,0.8291683239367962
CKD,internal,pos,105,28,0.1584870617259448,0.8126618950634363
CKD,internal,pos,105,29,0.15744620630488454,0.7982749380309874
CKD,internal,pos,105,30,0.13937482300419704,0.7912224430071494
CKD,internal,pos,105,31,0.13002481791063492,0.7820572564162376
CKD,internal,pos,105,32,0.12434631163801275,0.7869862859878284
CKD,internal,pos,105,33,0.1044390679929764,0.7884009372930952
CKD,internal,pos,105,34,0.09228720760497762,0.7783650124119559
CKD,internal,pos,105,35,0.08719791570793146,0.7865602023201724
CKD,internal,pos,105,36,0.07902091926125572,0.7899465415206502
CKD,internal,pos,105,37,0.06554429427720414,0.801057419838226
CKD,internal,pos,105,38,0.051209656707188314,0.8066902107038193
CKD,internal,pos,105,39,0.027789962875148275,0.8121972374056319
CKD,internal,pos,105,40,0.010640153585176735,0.818070400408086
CKD,internal,pos,105,41,-0.011627710441779631,0.8318121069019786
CKD,internal,pos,105,42,-0.028381067400821084,0.8524642597245021
CKD,internal,pos,105,43,-0.04481297445266221,0.8685234776897099
CKD,internal,pos,105,44,-0.0735514646845844,0.8814625862452874
CKD,internal,pos,105,45,-0.10757188909422605,0.8895437363944341
CKD,internal,pos,105,46,-0.1334563271903314,0.8998475875535416
CKD,internal,pos,105,47,-0.15840280770182746,0.9106417523348673
CKD,internal,pos,105,48,-0.1765004004346766,0.9166713123120904
CKD,internal,pos,105,49,-0.19777527828763994,0.9173511263207819
CKD,internal,pos,105,50,-0.22340486810709714,0.9175426541640347
CKD,internal,pos,105,51,-0.2530318856646946,0.9178233348388147
CKD,internal,pos,105,52,-0.27639858886773455,0.9182041279801236
CKD,internal,pos,105,53,-0.2968100056373861,0.9221354646524687
CKD,internal,pos,105,54,-0.3199849970872172,0.9199155381462342
CKD,internal,pos,105,55,-0.34012494854937614,0.9144460675840835
CKD,internal,pos,105,56,-0.3624848199628188,0.9071158015662302
CKD,internal,pos,105,57,-0.3855005805876224,0.8999791259210855
CKD,internal,pos,105,58,-0.4036174208045768,0.8871568571906778
CKD,internal,pos,105,59,-0.42086755800370196,0.8770442490700399
CKD,internal,pos,105,60,-0.4425802465966448,0.8652992421631638
CKD,internal,pos,105,61,-0.4575584718163237,0.8490506176043924
CKD,internal,pos,105,62,-0.4672091064951701,0.8469105702707231
CKD,internal,pos,105,63,-0.4711790868346438,0.8446521452725031
CKD,internal,pos,105,64,-0.48018484377518916,0.8430482822955049
CKD,internal,pos,105,65,-0.48644825062277813,0.8427540409622243
CKD,internal,pos,105,66,-0.4971656958496562,0.848841086120179
CKD,internal,pos,105,67,-0.4924059591627072,0.8608913213493814
CKD,internal,pos,105,68,-0.48073554905573473,0.8726174415343022
CKD,internal,pos,105,69,-0.46668747984009185,0.8803184826327206
CKD,internal,pos,105,70,-0.4410710434930001,0.8672708779868211
CKD,internal,pos,105,71,-0.41444465782854595,0.8629358848816283
CKD,internal,pos,105,72,-0.389437822025766,0.8634987950463772
CKD,internal,pos,105,73,-0.3509908273427296,0.8616633268987959
CKD,internal,pos,105,74,-0.3143627525625727,0.8553685686382637
CKD,internal,pos,105,75,-0.28335804429282707,0.8475057483670208
CKD,internal,pos,105,76,-0.235836935897874,0.8310420699167052
CKD,internal,pos,105,77,-0.17927065747116425,0.8199573629888117
CKD,internal,pos,105,78,-0.12225529676934836,0.8119499316418444
CKD,internal,pos,105,79,-0.08016449506480228,0.7912510630100423
CKD,internal,pos,105,80,-0.02671568570483136,0.7778463608509547
CKD,internal,pos,105,81,0.03459823987908268,0.7739335894836236
CKD,internal,pos,105,82,0.0881682760157793,0.7660776869300838
CKD,internal,pos,105,83,0.13773027540036756,0.7464002049566013
CKD,internal,pos,105,84,0.1733625680840218,0.7354981282684653
CKD,internal,pos,105,85,0.20881042203091318,0.7303873448128491
CKD,internal,pos,105,86,0.24835883390739893,0.7161955089997859
CKD,internal,pos,105,87,0.27750224938749357,0.7100491195253515
CKD,internal,pos,105,88,0.3116759845444598,0.71268430394136
CKD,internal,pos,105,89,0.33408697187276576,0.7113025889329914
CKD,internal,pos,105,90,0.3555105518799354,0.7119169161742857
CKD,internal,pos,105,91,0.37460834167438495,0.7008336741902098
CKD,internal,pos,105,92,0.38675871452549293,0.6978856048907099
CKD,internal,pos,105,93,0.39370084908323827,0.7035049887993184
CKD,internal,pos,105,94,0.3904091001505357,0.7141181566479446
CKD,internal,pos,105,95,0.3950071995294753,0.7252310096118773
CKD,internal,pos,105,96,0.4103732355379294,0.7298728953190381
CKD,internal,pos,105,97,0.41820256376255915,0.7384047720404646
CKD,internal,pos,105,98,0.42758454170868226,0.7481190025034534
CKD,internal,pos,105,99,0.4311860376287765,0.7538438797303699
CKD,internal,pos,105,100,0.4338937141107771,0.7600950804670562
CKD,internal,pos,105,101,0.4414471560744407,0.7577656602940764
CKD,internal,pos,105,102,0.44221873935665174,0.7603742864393613
CKD,internal,pos,105,103,0.4527366245873252,0.7565512251997367
CKD,internal,pos,105,104,0.45141778639031294,0.7646207799514653
CKD,internal,pos,105,105,0.4526327892883236,0.7720547946289172
CKD,internal,pos,105,106,0.4570814699789718,0.7701840307789313
CKD,internal,pos,105,107,0.4733595714051303,0.767359840113484
CKD,internal,pos,105,108,0.4988112578745068,0.7715641173039522
CKD,internal,pos,105,109,0.5262648098982261,0.7835312630089638
CKD,internal,pos,105,110,0.5427545905869675,0.7908948827160952
CKD,internal,pos,105,111,0.5500945105612581,0.7922781034119813
CKD,internal,pos,105,112,0.5518048315180499,0.7927732270950217
CKD,internal,pos,105,113,0.5615083345087956,0.7913580061196722
CKD,internal,pos,105,114,0.5695312635621094,0.7856265315159784
CKD,internal,pos,105,115,0.5809077858377901,0.7960340752191666
CKD,internal,pos,105,116,0.5962510959064635,0.8129137718309981
CKD,internal,pos,105,117,0.6020366937549411,0.8295255424476738
CKD,internal,pos,105,118,0.6034347590782909,0.838049921661845
CKD,internal,pos,105,119,0.6067058610457903,0.8459538767264045
CKD,internal,pos,105,120,0.6030608308955621,0.8539394515106438
CKD,internal,pos,105,121,0.5916979878151053,0.8715799482497788
CKD,internal,pos,105,122,0.5757121614919254,0.8862434633060373
CKD,internal,pos,105,123,0.5643810513819514,0.9045182412499136
CKD,internal,pos,105,124,0.5526585735446188,0.9159666783942907
CKD,internal,pos,105,125,0.5319254818789672,0.9288184395840223
CKD,internal,pos,105,126,0.5126985287269257,0.9427215729563844
CKD,internal,pos,105,127,0.4903791604721574,0.9552493861913148
CKD,internal,pos,105,128,0.4700539486617457,0.9706023303000575
CKD,external,neg,935,1,-0.8008230813816957,1.1465675918957008
CKD,external,neg,935,2,-0.7315536764031766,1.1009492787358943
CKD,external,neg,935,3,-0.6631086542461387,1.0664613791408004
CKD,external,neg,935,4,-0.6012956261935649,1.0338647528833569
CKD,external,neg,935,5,-0.5479110756704467,1.012569009422369
CKD,external,neg,935,6,-0.49308354371176105,0.9931014024313244
CKD,external,neg,935,7,-0.44816066685964767,0.9670306578163395
CKD,external,neg,935,8,-0.4060194308446724,0.9500795380586403
CKD,external,neg,935,9,-0.37316489646520723,0.9333565580314047
CKD,external,neg,935,10,-0.345263096629877,0.9179054409246323
CKD,external,neg,935,11,-0.3155999705233244,0.9036118468873724
CKD,external,neg,935,12,-0.2913828846103106,0.8958839563964572
CKD,external,neg,935,13,-0.27703025319142277,0.8843867372136724
CKD,external,neg,935,14,-0.2615549320117416,0.8713456972301146
CKD,external,neg,935,15,-0.2553964899446617,0.8673067428869181
CKD,external,neg,935,16,-0.2550138973182294,0.8656762986863786
CKD,external,neg,935,17,-0.25261687435689706,0.8617074655883099
CKD,external,neg,935,18,-0.25497346597083514,0.8611403811258894
CKD,external,neg,935,19,-0.2571004757466327,0.8624430086045233
CKD,external,neg,935,20,-0.2606484355725572,0.8683564334178373
CKD,external,neg,935,21,-0.2667873490820656,0.8682572083285058
CKD,external,neg,935,22,-0.2722290589449239,0.8622823195335578
CKD,external,neg,935,23,-0.2778119913801792,0.858335313820866
CKD,external,neg,935,24,-0.28787052898454274,0.8553984030615556
CKD,external,neg,935,25,-0.2983082474038189,0.8512309478166994
CKD,external,neg,935,26,-0.3067828186958926,0.8472981696676579
CKD,external,neg,935,27,-0.3149135978607061,0.8447164176987298
CKD,external,neg,935,28,-0.32612919646644634,0.8416517029488763
CKD,external,neg,935,29,-0.33929354002722073,0.835706711684657
CKD,external,neg,935,30,-0.35673410191088417,0.8286075475335047
CKD,external,neg,935,31,-0.36822055818356514,0.824335962814998
CKD,external,neg,935,32,-0.3794646260329462,0.8222720631052614
CKD,external,neg,935,33,-0.39073142163599817,0.8181594050388228
CKD,external,neg,935,34,-0.4009219198671315,0.813312219417095
CKD,external,neg,935,35,-0.408684728962672,0.8097698511018213
CKD,external,neg,935,36,-0.4200453290403133,0.805974728678984
CKD,external,neg,935,37,-0.4315257145624914,0.8020144016969706
CKD,external,neg,935,38,-0.4467355810911263,0.7956501938749492
CKD,external,neg,935,39,-0.4630528430507349,0.7917067986471449
