config,threshold_R1,threshold_R2,threshold_R3,threshold_R4,pattern_mask,patterns,n_patterns,survives_internal_constraints,internal_selection_score,internal_min_p_loss,internal_max_sens_loss,internal_min_spec_gain,internal_mean_spec_gain,internal_max_fisher_p,internal_min_deesc_n,internal_mean_event_rate
direct_vote_guarded,0.65,0.75,0.55,0.75,1040,"--+-,-+-+",2,True,0.10283884934926522,0.0625,0.03875968992248058,0.03433922996878247,0.04391259105098855,0.02937664141014604,37,0.08717582065972744
direct_vote_guarded,0.55,0.55,0.65,0.65,5736,"++--,+-+-,-++-,+--+,-+-+,--++",6,True,0.10270312763435498,0.125,0.03100775193798455,0.03329864724245579,0.037460978147762766,0.0322971425875897,36,0.06935666435666436
direct_vote_guarded,0.65,0.65,0.55,0.65,1540,"-+--,+--+,-+-+",3,True,0.10265206854377008,0.125,0.03100775193798444,0.032258064516129004,0.03725286160249739,0.0430126792226518,35,0.055134459036898065
direct_vote_guarded,0.65,0.75,0.55,0.75,144,"--+-,+++-",2,True,0.10185481441366012,0.0625,0.03875968992248058,0.03537981269510926,0.041623309053069726,0.0388325781353466,38,0.09093821179087537
direct_vote_guarded,0.65,0.65,0.75,0.75,644,"-+--,+++-,+--+",3,True,0.10176296774926771,0.0625,0.03875968992248058,0.03329864724245579,0.040998959417273675,0.02616458089456945,35,0.06409843468972612
direct_vote_guarded,0.75,0.75,0.65,0.55,65256,"++--,+-+-,-++-,+++-,+--+,-+-+,++-+,--++,+-++,-+++,++++",11,True,0.10175708854731816,0.25,0.023255813953488413,0.031217481789802326,0.03392299687825182,0.027728983291215696,33,0.05804176215940922
direct_vote_guarded,0.65,0.65,0.65,0.75,644,"-+--,+++-,+--+",3,True,0.10161542505424437,0.0625,0.03875968992248058,0.03329864724245579,0.040374609781477624,0.037751004519118794,35,0.0605150734737161
direct_vote_guarded,0.65,0.65,0.55,0.55,5124,"-+--,-+-+,--++",3,True,0.10149628632720166,0.125,0.03100775193798444,0.031217481789802326,0.03850156087408949,0.04355127480161175,34,0.05372074375321374
direct_vote_guarded,0.5,0.5,0.5,0.5,1344,"-++-,---+,-+-+",3,True,0.10146297397625208,0.5,0.015503875968992165,0.02809573361082207,0.03142559833506762,0.010580215839236747,28,0.03804964801169735
direct_vote_guarded,0.55,0.75,0.65,0.65,304,"--+-,+-+-,---+",3,True,0.10138700377422981,0.25,0.023255813953488413,0.031217481789802326,0.03537981269510926,0.04024213668310421,32,0.06609649122807018
direct_vote_guarded,0.8,0.8,0.8,0.8,84,"-+--,--+-,-++-",3,True,0.10109993349656075,0.25,0.023255813953488413,0.030176899063475537,0.033506763787721126,0.04254416888194315,29,0.04483376272849957
direct_vote_guarded,0.65,0.65,0.65,0.75,580,"-+--,-++-,+--+",3,True,0.10106545429064312,0.0625,0.03875968992248058,0.03329864724245579,0.040790842872008334,0.037751004519118794,35,0.06487936859888079
direct_vote_guarded,0.65,0.65,0.75,0.75,580,"-+--,-++-,+--+",3,True,0.10106545429064312,0.0625,0.03875968992248058,0.03329864724245579,0.040790842872008334,0.037751004519118794,35,0.06487936859888079
direct_vote_guarded,0.55,0.65,0.55,0.75,1168,"--+-,+++-,-+-+",3,True,0.10091260143877026,0.25,0.023255813953488302,0.030176899063475537,0.035796045785639954,0.026885737018357697,30,0.05874003189792663
direct_vote_guarded,0.8,0.8,0.8,0.8,20,"-+--,--+-",2,True,0.100754767223712,0.25,0.023255813953488413,0.030176899063475537,0.03329864724245577,0.041540058597283776,29,0.04521255060728745
direct_vote_guarded,0.8,0.8,0.8,0.8,28,"-+--,++--,--+-",3,True,0.100754767223712,0.25,0.023255813953488413,0.030176899063475537,0.03329864724245577,0.041540058597283776,29,0.04521255060728745
direct_vote_guarded,0.65,0.75,0.55,0.65,4176,"--+-,-++-,--++",3,True,0.10069023432141994,0.0625,0.03875968992248058,0.03433922996878247,0.042663891779396466,0.02937664141014604,37,0.08927704455882972
direct_vote_guarded,0.65,0.65,0.55,0.55,33796,"-+--,-+-+,++++",3,True,0.10054197999492923,0.125,0.03100775193798444,0.031217481789802326,0.038085327783558796,0.04355127480161175,34,0.05537355701154391
direct_vote_guarded,0.55,0.65,0.55,0.65,1296,"--+-,---+,-+-+",3,True,0.10042635414179295,0.25,0.023255813953488413,0.030176899063475537,0.036212278876170644,0.023783245022832696,30,0.06309763251623716
direct_vote_guarded,0.65,0.55,0.65,0.55,33920,"+++-,-+-+,++++",3,True,0.10024954957003467,0.125,0.03100775193798444,0.032258064516129004,0.038085327783558796,0.0430126792226518,35,0.06907335907335908
direct_vote_guarded,0.65,0.65,0.75,0.65,148,"-+--,--+-,+++-",3,True,0.10019790473121461,0.125,0.03100775193798444,0.032258064516129004,0.03766909469302808,0.02937664141014604,34,0.06820640938287999
direct_vote_guarded,0.5,0.5,0.5,0.5,5376,"---+,-+-+,--++",3,True,0.09966843839614609,0.5,0.015503875968992165,0.02809573361082207,0.030385015608740896,0.015610186289501672,28,0.03941436251920123
direct_vote_guarded,0.65,0.65,0.75,0.65,84,"-+--,--+-,-++-",3,True,0.0994564941284463,0.125,0.03100775193798444,0.032258064516129004,0.037460978147762725,0.0430126792226518,34,0.06899896273357287
direct_vote_guarded,0.55,0.55,0.55,0.75,144,"--+-,+++-",2,True,0.09945256927240864,0.25,0.023255813953488302,0.030176899063475537,0.035171696149843876,0.03530584582392654,31,0.06065993375278804
direct_vote_guarded,0.55,0.55,0.55,0.75,400,"--+-,+++-,---+",3,True,0.09945256927240864,0.25,0.023255813953488302,0.030176899063475537,0.035171696149843876,0.03530584582392654,31,0.06065993375278804
direct_vote_guarded,0.55,0.55,0.55,0.65,656,"--+-,+++-,+--+",3,True,0.09936922549298917,0.25,0.023255813953488302,0.030176899063475537,0.03496357960457856,0.023517584295134876,31,0.06085416375738957
direct_vote_guarded,0.55,0.75,0.55,0.55,1044,"-+--,--+-,-+-+",3,True,0.09908812529409851,0.0625,0.03875968992248058,0.03433922996878247,0.03933402705515088,0.041697670146794506,36,0.07738450180310645
direct_vote_guarded,0.65,0.65,0.65,0.55,4116,"-+--,--+-,--++",3,True,0.09904799454691707,0.125,0.03100775193798455,0.03329864724245579,0.03662851196670136,0.03993508799787694,36,0.07903733693207378
direct_vote_guarded,0.55,0.75,0.55,0.65,1296,"--+-,---+,-+-+",3,True,0.09898354976027512,0.125,0.03100775193798444,0.032258064516129004,0.037460978147762745,0.0322971425875897,33,0.07174798313706277
direct_vote_guarded,0.55,0.75,0.65,0.75,1072,"--+-,+-+-,-+-+",3,True,0.0986491258804627,0.25,0.023255813953488413,0.031217481789802326,0.03371488033298649,0.03993508799787694,33,0.06841491841491841
direct_vote_guarded,0.65,0.55,0.55,0.65,80,"--+-,-++-",2,True,0.09851809358654867,0.0625,0.03875968992248058,0.03433922996878247,0.041415192507804365,0.02937664141014604,37,0.09147237128603589
direct_vote_guarded,0.65,0.75,0.55,0.65,80,"--+-,-++-",2,True,0.09851809358654867,0.0625,0.03875968992248058,0.03433922996878247,0.041415192507804365,0.02937664141014604,37,0.09147237128603589
direct_vote_guarded,0.65,0.75,0.55,0.65,4120,"++--,--+-,--++",3,True,0.09837828499622586,0.0625,0.03875968992248058,0.03433922996878247,0.041415192507804365,0.03674213912050332,37,0.09144236583049851
direct_vote_guarded,0.55,0.65,0.55,0.75,656,"--+-,+++-,+--+",3,True,0.09816046240157279,0.25,0.023255813953488302,0.030176899063475537,0.03433922996878249,0.03530584582392654,30,0.06149953709461233
direct_vote_guarded,0.55,0.65,0.65,0.75,1156,"-+--,+++-,-+-+",3,True,0.09804007786070743,0.25,0.023255813953488302,0.02809573361082207,0.0351716961498439,0.015597952034022956,29,0.04291254547094369
direct_vote_guarded,0.65,0.65,0.65,0.55,5736,"++--,+-+-,-++-,+--+,-+-+,--++",6,True,0.09785292919406112,0.125,0.03100775193798455,0.032258064516129004,0.03662851196670134,0.04478338997936065,35,0.07094274146905725
direct_vote_guarded,0.65,0.55,0.75,0.55,33792,"-+-+,++++",2,True,0.09718499277136937,0.125,0.03100775193798444,0.032258064516129004,0.036836628511966694,0.0430126792226518,35,0.07483835005574137
direct_vote_guarded,0.65,0.55,0.75,0.55,17408,"-+-+,-+++",2,True,0.09709099363325259,0.125,0.03100775193798444,0.032258064516129004,0.036836628511966694,0.0430126792226518,34,0.0752143466082085
direct_vote_guarded,0.65,0.75,0.65,0.55,1040,"--+-,-+-+",2,False,-9.878788206642,0.125,0.03100775193798444,0.03850156087408951,0.03995837669094695,0.07500579950012516,39,0.0673267449132452
direct_vote_guarded,0.65,0.75,0.65,0.55,1048,"++--,--+-,-+-+",3,False,-9.878788206642,0.125,0.03100775193798444,0.03850156087408951,0.03995837669094695,0.07500579950012516,39,0.0673267449132452
direct_vote_guarded,0.65,0.75,0.65,0.65,1168,"--+-,+++-,-+-+",3,False,-9.880096766135184,0.125,0.03100775193798444,0.037460978147762725,0.03954214360041623,0.07500579950012516,37,0.057909578099296574
direct_vote_guarded,0.65,0.75,0.65,0.65,1048,"++--,--+-,-+-+",3,False,-9.880206411691585,0.125,0.03100775193798444,0.037460978147762725,0.03954214360041623,0.07500579950012516,37,0.05834816032490451
direct_vote_guarded,0.65,0.65,0.65,0.65,1040,"--+-,-+-+",2,False,-9.880900441339497,0.125,0.03100775193798444,0.037460978147762725,0.04058272632674296,0.07500579950012516,37,0.06653530909344862
direct_vote_balanced,0.75,0.75,0.65,0.65,532,"-+--,--+-,+--+",3,False,-9.883277382214379,0.125,0.03100775193798455,0.036420395421435936,0.04224765868886575,0.05873291383367914,38,0.07351555901340745
direct_vote_guarded,0.55,0.65,0.55,0.55,32788,"-+--,--+-,++++",3,False,-9.883351756210772,0.125,0.03100775193798444,0.03642039542143605,0.040582726326743,0.05271591860245002,36,0.06563676633444075
direct_vote_balanced,0.55,0.55,0.55,0.65,32912,"--+-,+++-,++++",3,False,-9.884156346848588,0.0625,0.03875968992248058,0.03850156087408951,0.040790842872008334,0.12549659850630787,38,0.06118188921643741
direct_vote_guarded,0.75,0.75,0.75,0.55,1040,"--+-,-+-+",2,False,-9.884997454251227,0.25,0.023255813953488413,0.03537981269510926,0.036836628511966715,0.05797962543871844,35,0.06773873734079125
direct_vote_guarded,0.75,0.75,0.75,0.55,1048,"++--,--+-,-+-+",3,False,-9.884997454251227,0.25,0.023255813953488413,0.03537981269510926,0.036836628511966715,0.05797962543871844,35,0.06773873734079125
direct_vote_guarded,0.75,0.75,0.75,0.55,1168,"--+-,+++-,-+-+",3,False,-9.884997454251227,0.25,0.023255813953488413,0.03537981269510926,0.036836628511966715,0.05797962543871844,35,0.06773873734079125
direct_vote_guarded,0.5,0.5,0.5,0.5,33040,"--+-,---+,++++",3,False,-9.885023942366903,0.0625,0.03875968992248058,0.037460978147762725,0.04349635796045785,0.06525970404138026,40,0.0710529085909025
direct_vote_guarded,0.65,0.75,0.65,0.65,1040,"--+-,-+-+",2,False,-9.885337968451209,0.125,0.03100775193798444,0.03642039542143605,0.03829344432882416,0.07441377409214431,36,0.059941520467836254
direct_vote_guarded,0.65,0.75,0.75,0.55,276,"-+--,--+-,---+",3,False,-9.886649764790349,0.0625,0.03875968992248058,0.03850156087408951,0.04224765868886575,0.0733950682487522,41,0.08289912565173888
direct_vote_balanced,0.55,0.55,0.55,0.75,144,"--+-,+++-",2,False,-9.886761570388336,0.125,0.03100775193798444,0.03642039542143605,0.03787721123829342,0.10574289372517193,36,0.060965186574942674
direct_vote_balanced,0.65,0.65,0.65,0.65,20,"-+--,--+-",2,False,-9.887529133484618,0.0625,0.03875968992248058,0.03850156087408951,0.04183142559833506,0.05024852601713497,40,0.08610391173658544
direct_vote_balanced,0.55,0.55,0.55,0.65,1168,"--+-,+++-,-+-+",3,False,-9.887927344767947,0.0625,0.03875968992248058,0.037460978147762725,0.04120707596253903,0.12549659850630787,39,0.06594330024870852
direct_vote_guarded,0.45,0.45,0.45,0.45,1120,"+-+-,-++-,-+-+",3,False,-9.888999886784235,0.125,0.03100775193798455,0.03537981269510926,0.03891779396462018,0.07172981942499035,37,0.06556353556353557
direct_vote_guarded,0.55,0.75,0.65,0.55,3088,"--+-,-+-+,++-+",3,False,-9.891439339297596,0.125,0.03100775193798455,0.03537981269510926,0.03787721123829344,0.05797962543871844,37,0.07101033095898307
direct_vote_guarded,0.65,0.75,0.65,0.65,148,"-+--,--+-,+++-",3,False,-9.892137956153691,0.125,0.03100775193798444,0.03537981269510926,0.03600416233090533,0.05797962543871844,35,0.06406494406494408
direct_vote_guarded,0.65,0.65,0.55,0.65,656,"--+-,+++-,+--+",3,False,-9.892212221268695,0.125,0.03100775193798455,0.03537981269510926,0.03995837669094691,0.05257123780522309,37,0.0853565902078488
direct_vote_guarded,0.65,0.75,0.65,0.65,28,"-+--,++--,--+-",3,False,-9.892270763918079,0.125,0.03100775193798444,0.03537981269510926,0.03600416233090531,0.05797962543871844,36,0.06459617512249091
direct_vote_guarded,0.65,0.65,0.65,0.55,1028,"-+--,-+-+",2,False,-9.8929746960624,0.0625,0.03875968992248058,0.03537981269510926,0.040790842872008314,0.054125311783447566,37,0.06470401086174594
direct_vote_guarded,0.65,0.65,0.65,0.65,1028,"-+--,-+-+",2,False,-9.8929746960624,0.0625,0.03875968992248058,0.03537981269510926,0.040790842872008314,0.054125311783447566,37,0.06470401086174594
direct_vote_guarded,0.75,0.65,0.75,0.65,22,"+---,-+--,--+-",3,False,-9.894170138226931,0.0625,0.03875968992248058,0.03537981269510926,0.041415192507804365,0.054125311783447566,39,0.07273239762601463
direct_vote_guarded,0.55,0.75,0.55,0.65,2320,"--+-,---+,++-+",3,False,-9.895068933169789,0.0625,0.03875968992248058,0.036420395421435936,0.03933402705515088,0.05823402276298582,37,0.07766381288120419
direct_vote_guarded,0.4,0.4,0.4,0.4,9248,"+-+-,-+-+,+-++",3,False,-9.895325740253083,0.0625,0.03875968992248058,0.03642039542143605,0.040582726326743,0.07172981942499035,38,0.0841046136937027
direct_vote_guarded,0.75,0.75,0.75,0.65,1042,"+---,--+-,-+-+",3,False,-9.896053893904314,0.25,0.023255813953488413,0.032258064516129004,0.035171696149843924,0.12181455947631392,34,0.06073907479933305
direct_vote_guarded,0.75,0.65,0.75,0.65,20,"-+--,--+-",2,False,-9.896130804025534,0.0625,0.03875968992248058,0.03537981269510926,0.04016649323621228,0.054125311783447566,38,0.0740818246081404
direct_vote_guarded,0.65,0.75,0.65,0.65,20,"-+--,--+-",2,False,-9.898042534146601,0.125,0.03100775193798444,0.03433922996878247,0.03475546305931321,0.08498925751530229,35,0.06654225654225654
direct_vote_guarded,0.65,0.75,0.75,0.55,4368,"--+-,---+,--++",3,False,-9.898385697840306,0.125,0.03100775193798455,0.03433922996878247,0.03850156087408947,0.10140073187656104,37,0.08608170200500795
direct_vote_guarded,0.75,0.65,0.75,0.65,1042,"+---,--+-,-+-+",3,False,-9.898428024163513,0.125,0.03100775193798455,0.03329864724245579,0.03829344432882416,0.05873291383367914,36,0.07609523398997083
direct_vote_guarded,0.55,0.65,0.65,0.55,35840,"-+-+,++-+,++++",3,False,-9.898977016872214,0.0625,0.03875968992248058,0.03433922996878247,0.03829344432882416,0.054543992492950555,36,0.06320633450376412
direct_vote_guarded,0.55,0.65,0.75,0.55,35840,"-+-+,++-+,++++",3,False,-9.898999425100241,0.0625,0.03875968992248058,0.03433922996878258,0.03891779396462018,0.054125311783447566,36,0.06657607997877275
direct_vote_guarded,0.65,0.65,0.55,0.75,144,"--+-,+++-",2,False,-9.899702928393506,0.125,0.03100775193798455,0.03329864724245579,0.03933402705515086,0.056851631007836516,35,0.08675638371290545
direct_vote_guarded,0.65,0.55,0.65,0.65,1040,"--+-,-+-+",2,False,-9.900543833798556,0.125,0.03100775193798455,0.032258064516129004,0.03870967741935483,0.05271591860245002,34,0.07471725150347819
direct_vote_guarded,0.6,0.6,0.6,0.6,1028,"-+--,-+-+",2,False,-9.90066503948472,0.125,0.03100775193798455,0.030176899063475537,0.04245577523413111,0.06258201099943626,33,0.0689185100613672
direct_vote_guarded,0.75,0.65,0.75,0.55,5120,"-+-+,--++",2,False,-9.900684789448519,0.0625,0.03875968992248058,0.03433922996878247,0.03787721123829344,0.054543992492950555,36,0.06787301273822455
direct_vote_guarded,0.75,0.65,0.75,0.65,1040,"--+-,-+-+",2,False,-9.901084766764374,0.125,0.03100775193798455,0.03329864724245579,0.03704474505723203,0.08498925751530229,36,0.07812846068660022
direct_vote_guarded,0.65,0.75,0.75,0.55,65256,"++--,+-+-,-++-,+++-,+--+,-+-+,++-+,--++,+-++,-+++,++++",11,False,-9.901127306996587,0.0625,0.03875968992248069,0.03537981269510926,0.03704474505723203,0.056208977953577044,37,0.07766805266805267
direct_vote_guarded,0.65,0.75,0.75,0.65,1044,"-+--,--+-,-+-+",3,False,-9.901172057507655,0.125,0.03100775193798444,0.032258064516129004,0.036836628511966694,0.08498925751530229,35,0.06490842490842491
direct_vote_guarded,0.45,0.45,0.45,0.45,1056,"+-+-,-+-+",2,False,-9.901200681197244,0.125,0.03100775193798455,0.03329864724245579,0.035796045785639975,0.10172580302743306,35,0.0707599585648366
direct_vote_guarded,0.55,0.75,0.55,0.75,20,"-+--,--+-",2,False,-9.901435215705675,0.0625,0.03875968992248058,0.03433922996878247,0.03933402705515088,0.05913782042022051,36,0.07808265378032819
direct_vote_guarded,0.65,0.65,0.55,0.65,144,"--+-,+++-",2,False,-9.901552564603483,0.125,0.03100775193798455,0.03329864724245579,0.03850156087408949,0.07500579950012516,35,0.08837377093191046
direct_vote_guarded,0.55,0.55,0.75,0.75,4,-+--,1,False,-9.9018165475518,0.0625,0.03875968992248058,0.03329864724245579,0.04058272632674298,0.05823402276298582,36,0.07368652847376252
direct_vote_guarded,0.45,0.45,0.45,0.45,112,"--+-,+-+-,-++-",3,False,-9.90272699628377,0.125,0.03100775193798455,0.03329864724245579,0.03787721123829344,0.07441377409214431,35,0.08987224157955866
