feature,feature_index,width,lambda,company_eta2,screen_score,min_p_loss,max_sens_loss,min_spec_gain,mean_spec_gain,min_ba_delta,mean_ba_delta,max_fisher_p,min_deesc_n,mean_deesc_event_rate
smooth_norm__contrast_tail_114_128_minus_recover_081_113,396,0.35,0.7,0.0022566198170164945,-9.829067247014212,0.015625,0.054263565891472854,0.055150884495317354,0.05723204994797086,0.0004436593019221391,0.005360211020497063,0.01499424120212981,58,0.09828290161503066
smooth_norm__log_slope_100_107_sd,162,0.7,0.55,0.2605143750413179,-9.829076908968975,0.015625,0.054263565891472854,0.055150884495317354,0.06805411030176897,0.003045116117739055,0.008445659802047234,0.0029337573963628535,59,0.09298235068676908
smooth_visual__visual_norm_abs_slope_088_111_mean,4,0.5,0.55,0.15420420293320783,-9.829101848378798,0.0078125,0.06201550387596899,0.05723204994797093,0.06534859521331948,-0.00239172696399903,0.007868096056272122,0.011616820357928291,63,0.09361311575724916
smooth_visual__visual_mid_flatness__early_033_048__mid_053_084__tail_113_124,496,0.35,0.7,0.055340614319312455,-9.829153466034473,0.0078125,0.06201550387596899,0.055150884495317354,0.0647242455775234,-0.0013511442376723526,0.008331115036823666,0.008019418439864553,60,0.09236430236430238
smooth_norm__norm_curv_100_103_min,373,0.5,0.55,0.14556735639057902,-9.829156821303869,0.015625,0.054263565891472854,0.055150884495317354,0.06139438085327784,0.004085698844065844,0.008216570271600143,0.03509271931964296,58,0.08936330643940542
smooth_norm__norm_slope_109_116_sd,250,0.7,0.55,0.3096326211059754,-9.829169327172876,0.0009765625,0.0852713178294573,0.06139438085327786,0.07325702393340272,-0.0025732239511490063,0.005620760028716853,0.0035945861016899094,67,0.10273407686840523
smooth_visual__visual_norm_slope_082_113_sd,442,0.35,0.7,0.22565541866391564,-9.829169904006786,0.00390625,0.06976744186046513,0.060353798126951075,0.06555671175858482,-0.003666239140430183,0.006421766732005585,0.02134691529211625,65,0.0981665436013262
smooth_norm__norm_slope_082_113_sd,443,0.35,0.7,0.22565541866391564,-9.829169904006786,0.00390625,0.06976744186046513,0.060353798126951075,0.06555671175858482,-0.003666239140430183,0.006421766732005585,0.02134691529211625,65,0.0981665436013262
smooth_visual__visual_norm_abs_slope_094_111_max,29,0.5,0.55,0.24736637525807295,-9.829214869110167,0.00390625,0.06976744186046513,0.060353798126951075,0.06659729448491156,-0.003666239140430294,0.0046164766998200825,0.009738013100155712,65,0.10468228813076937
smooth_norm__norm_curv_079_086_sd,562,0.7,0.55,0.2036970104235081,-9.82922025453347,0.03125,0.046511627906976716,0.055150884495317354,0.059729448491155024,0.005360211020496997,0.010484879284337167,0.013471225294185186,57,0.08097011422847858
smooth_visual__visual_tail_minus_mid__tail_113_124__mid_069_100,558,0.5,0.55,0.024461351469481817,-9.82924095914314,0.015625,0.054263565891472854,0.054110301768990676,0.05827263267429759,0.003565407480902505,0.00975647137590847,0.034920746699019095,57,0.08168038226022169
smooth_visual__visual_norm_abs_slope_094_117_max,565,0.35,0.7,0.21609614859989174,-9.829245707977712,0.001953125,0.07751937984496116,0.060353798126951075,0.06826222684703434,-0.0033798772273713196,0.005448942880881491,0.00897768759702845,65,0.10192511516040928
smooth_visual__visual_norm_curv_100_109_sd,230,0.5,0.55,0.3272854177417012,-9.82929008298527,0.001953125,0.07751937984496116,0.06347554630593133,0.0688865764828304,-0.007021916769514913,0.008086699094128357,0.03423289595875839,69,0.09432934196275645
smooth_norm__norm_haar_b16_093_124,276,0.5,0.55,0.014763820635525499,-9.829297346949788,0.015625,0.054263565891472854,0.05306971904266389,0.06056191467221646,0.0032790455678435304,0.010901112374867905,0.02509310518377203,57,0.07937100558681029
smooth_visual__visual_norm_abs_slope_079_110_mean,77,0.35,0.7,0.11240936191436113,-9.829301388325776,0.0078125,0.06201550387596899,0.05723204994797082,0.0626430801248699,-0.0018714356008358024,0.007290532310496922,0.008074294952617512,62,0.09478389316228208
smooth_visual__visual_norm_abs_slope_100_105_max,67,0.35,0.7,0.20069639093844727,-9.829308186275702,0.001953125,0.07751937984496127,0.060353798126951075,0.0703433922996878,-0.007021916769515024,0.006489525607208235,0.016393053890497094,66,0.10066460491343121
smooth_visual__visual_norm_abs_slope_103_108_min,252,0.35,0.55,0.03366111832470177,-9.829318190506335,0.0078125,0.06201550387596899,0.055150884495317354,0.06514047866805409,-0.00343230969032593,0.007764037783639388,0.011007224636557731,61,0.09456558526519276
smooth_norm__norm_curv_055_062_mean,311,0.7,0.55,0.03703647115710871,-9.82934942376436,0.015625,0.054263565891472854,0.05306971904266389,0.06472424557752343,-0.0005969234244045385,0.009106308835273325,0.009071589520013173,58,0.08928953426468036
smooth_norm__log_slope_103_118_mean,585,0.5,0.55,0.046235599247390034,-9.82935967096738,0.03125,0.046511627906976716,0.0520291363163371,0.05785639958376687,0.007441376473150574,0.01109874242754232,0.01437367716613024,54,0.07609852169174203
smooth_norm__log_slope_103_114_mean,448,0.35,0.7,0.03332250249359033,-9.829371841876448,0.015625,0.054263565891472854,0.055150884495317354,0.058064516129032254,0.0009639506650856999,0.008877219304826166,0.02043203708307685,56,0.08473116705698672
smooth_visual__visual_mid_flatness__early_049_064__mid_065_088__tail_109_120,175,0.5,0.55,0.02294942738676972,-9.82937347948427,0.015625,0.054263565891472854,0.054110301768990676,0.059313215400624356,0.0020045333914123775,0.004075212351474944,0.027284962904582235,58,0.10376047913041228
smooth_visual__visual_norm_slope_109_126_max,130,0.35,0.55,0.35503522409405,-9.82943250397104,0.015625,0.054263565891472854,0.059313215400624286,0.062018730489073894,0.003045116117739055,0.00930393888794776,0.0487218999453576,60,0.08543456543456543
smooth_norm__contrast_tail_120_128_minus_troughcore_070_085,369,0.5,0.55,0.007788423001300251,-9.829447895446059,0.015625,0.054263565891472854,0.054110301768990676,0.059729448491155045,0.0004436593019222501,0.005058522695189915,0.014827627753378786,58,0.1010863446701307
smooth_visual__visual_mid_flatness__early_041_056__mid_065_088__tail_113_124,398,0.35,0.7,0.02739389750359674,-9.829525120828443,0.0078125,0.06201550387596899,0.05619146722164414,0.06077003121748181,-0.0018714356008358024,0.0040284264614540485,0.07369676291248728,61,0.10433218478589064
smooth_visual__visual_norm_abs_slope_097_114_max,86,0.35,0.7,0.24344135344877438,-9.829538909382867,0.00390625,0.06976744186046513,0.0593132154006244,0.06701352757544228,-0.0015850736877768279,0.008700562237333509,0.010644674440086275,62,0.09063267384118917
smooth_visual__visual_norm_abs_slope_082_113_max,60,0.7,0.55,0.23118027323914095,-9.82955020500818,0.00390625,0.06976744186046513,0.0593132154006244,0.06722164412070761,-0.0026256564141036165,0.0026030701223692665,0.028117268373257787,64,0.11096719887899165
smooth_visual__visual_norm_abs_slope_100_117_max,535,0.35,0.7,0.21000082219459182,-9.829565291293243,0.001953125,0.07751937984496116,0.060353798126951075,0.06805411030176903,-0.0039001685905346584,0.006120078406698459,0.012583821137882593,65,0.09986241209770622
smooth_visual__visual_norm_abs_slope_091_122_mean,317,0.7,0.55,0.19453745107869197,-9.829661694969216,0.0078125,0.06201550387596899,0.05723204994797082,0.06680541103017687,-0.002391726963999141,0.010146891561600046,0.007537922691113641,63,0.08750063021447427
smooth_norm__norm_haar_b24_079_126,584,0.7,0.55,0.013563686949963981,-9.829666076481821,0.0078125,0.06201550387596899,0.05619146722164414,0.06077003121748179,-0.00291201832716248,0.003253232663004435,0.017784322195411185,62,0.10734283547585322
smooth_norm__ratio_tail_120_128_over_recover_081_113,335,0.35,0.7,0.005321290630640283,-9.82970366586735,0.00390625,0.06976744186046513,0.05723204994797093,0.063891779396462,-0.006267695956247099,0.004038912954044927,0.04173467013847244,60,0.10383829345938644
smooth_norm__norm_curv_088_103_max,483,0.5,0.55,0.3025385796441379,-9.829717673442515,0.001953125,0.07751937984496116,0.06139438085327786,0.06867845993756502,-0.002339294501044642,0.008757834619945259,0.006252961468011586,66,0.09011944351692977
smooth_visual__visual_mid_flatness__early_045_060__mid_053_084__tail_109_120,172,0.5,0.55,0.03965536028263952,-9.829718330937121,0.0009765625,0.0852713178294574,0.060353798126951075,0.06888657648283039,-0.011418177124926432,0.003435536303430675,0.03636887566658868,67,0.10998060825337785
smooth_visual__visual_norm_slope_106_115_sd,198,0.35,0.7,0.3270160171688445,-9.829747295143305,0.0009765625,0.0852713178294573,0.06243496357960454,0.07159209157127991,-0.0033798772273714306,0.005563487646105036,0.005094580843770298,68,0.10116719543697231
smooth_visual__visual_mid_flatness__early_049_064__mid_057_080__tail_109_120,170,0.7,0.55,0.026544599781085622,-9.829754094769767,0.000244140625,0.10077519379844968,0.06243496357960454,0.07492195629552549,-0.017609241019932442,-0.003624293170066717,0.0802518793657612,71,0.13123143352881347
smooth_visual__visual_norm_slope_106_111_max,34,0.5,0.55,0.16523162752839732,-9.82975727788119,0.0078125,0.06201550387596899,0.05827263267429761,0.06181061394380851,-0.0013511442376723526,0.004548717824617387,0.10174183844118584,62,0.10263417460174362
smooth_visual__visual_norm_abs_slope_103_108_mean,31,0.5,0.55,0.18262366923773185,-9.82975730773489,0.001953125,0.07751937984496127,0.06139438085327786,0.0663891779396462,-0.007021916769515024,0.0029620308302881647,0.01269262046564058,67,0.10955711860693992
smooth_visual__visual_norm_curv_103_116_min,325,0.35,0.55,0.39520371293359075,-9.829775996050893,0.015625,0.054263565891472854,0.0593132154006244,0.06409989594172738,0.0025248247545758273,0.008018940218925708,0.007026315433141911,64,0.09207986899616634
smooth_visual__visual_mid_flatness__early_025_056__mid_053_084__tail_113_124,285,0.35,0.7,0.046993159716894016,-9.829847258192348,0.015625,0.054263565891472854,0.05306971904266389,0.0647242455775234,-0.0005969234244045385,0.008331115036823688,0.009071589520013173,58,0.09294466029895851
smooth_visual__visual_mid_flatness__early_049_064__mid_053_084__tail_101_120,279,0.7,0.55,0.01879918381963022,-9.829853639223893,0.00048828125,0.09302325581395354,0.060353798126951075,0.0751300728407908,-0.01633472884350118,-0.0011946535020852301,0.0716273533213338,70,0.12531547762582246
smooth_visual__visual_norm_abs_slope_109_114_mean,288,0.5,0.55,0.1176243523806849,-9.82987431266699,0.0078125,0.06201550387596899,0.05619146722164414,0.06576482830385015,-0.00291201832716248,0.00885140639998705,0.007694889551411642,62,0.09014552820463832
smooth_norm__log_slope_103_114_mean,448,0.5,0.55,0.03332250249359033,-9.82989213323961,0.015625,0.054263565891472854,0.054110301768990676,0.05889698231009366,0.0025248247545757163,0.008518258596907292,0.048250174673247256,56,0.08662430087833314
smooth_visual__visual_norm_slope_100_113_mean,543,0.5,0.7,0.016031296541211566,-9.82992699134498,0.00390625,0.06976744186046502,0.05619146722164414,0.06264308012486994,-0.001064782324613378,0.006515338512047375,0.06378146135853914,60,0.09549171975374435
smooth_visual__visual_norm_curv_109_114_max,412,0.35,0.55,0.35457250297978554,-9.82992965927849,0.015625,0.054263565891472854,0.05827263267429761,0.06493236212278879,0.0020045333914123775,0.01463672369705329,0.010410669287152913,61,0.07061266554364053
smooth_norm__norm_haar_b08_105_120,583,0.5,0.55,0.04923596646337937,-9.829946895403891,0.03125,0.046511627906976716,0.05202913631633721,0.058064516129032274,0.0066347231969282605,0.011202800700175009,0.006845250143460265,55,0.07620186830713147
smooth_visual__visual_mid_flatness__early_033_064__mid_057_080__tail_113_124,141,0.5,0.55,0.04229131976333441,-9.829991293234494,0.00390625,0.06976744186046513,0.05619146722164414,0.0684703433922997,-0.006787987319410549,0.007878582548863,0.018944128108700678,63,0.0968381107383665
smooth_norm__norm_curv_085_108_sd,258,0.5,0.55,0.34421912877337396,-9.82999923415326,0.00390625,0.06976744186046513,0.06139438085327786,0.0676378772112383,-0.0031459477772669553,0.008237543256781898,0.015260764647607299,66,0.09300890413933892
smooth_visual__visual_norm_curv_085_108_sd,257,0.5,0.55,0.34421912877337396,-9.82999923415326,0.00390625,0.06976744186046513,0.06139438085327786,0.0676378772112383,-0.0031459477772669553,0.008237543256781898,0.015260764647607299,66,0.09300890413933892
smooth_norm__log_slope_106_121_mean,541,0.7,0.4,0.04100212436109727,-9.830034521676758,0.03125,0.046511627906976716,0.05306971904266389,0.05556711758584807,0.005880502383660446,0.00995410142858293,0.029060548515154674,54,0.07875162302018046
smooth_visual__visual_mid_flatness__early_033_064__mid_053_084__tail_109_120,272,0.7,0.55,0.04850338633504042,-9.830093780017814,0.00390625,0.06976744186046513,0.05619146722164414,0.06867845993756502,-0.006787987319410549,0.005657059426146804,0.018944128108700678,63,0.10424834964654608
smooth_norm__norm_curv_103_114_sd,227,0.35,0.55,0.4196403322792393,-9.830094778675445,0.0078125,0.06201550387596899,0.06139438085327786,0.06555671175858484,-0.000310561511345675,0.007972154328904768,0.006043557610934502,65,0.09296445433407681
smooth_norm__log_slope_094_117_sd,221,0.7,0.55,0.2030829246244179,-9.830122444757466,0.00390625,0.06976744186046513,0.060353798126951075,0.06430801248699272,-0.004706821866757083,0.006572610894659103,0.0821943118177999,64,0.09628477227799695
smooth_visual__visual_norm_abs_slope_103_108_max,51,0.7,0.55,0.23099973129306164,-9.830128421495967,0.0009765625,0.0852713178294574,0.06243496357960454,0.07075962539021849,-0.008816720309109627,-0.0018294896304721585,0.038894446939833585,70,0.1250259795831041
smooth_visual__visual_norm_curv_088_101_max,594,0.35,0.7,0.27789897991965395,-9.830150625818414,0.001953125,0.07751937984496116,0.06139438085327786,0.06826222684703434,-0.0039001685905346584,0.009324911873129537,0.012583821137882593,65,0.08799586378533747
smooth_visual__visual_mid_flatness__early_045_060__mid_057_080__tail_113_124,97,0.35,0.7,0.037369956586211804,-9.830194934277133,0.001953125,0.07751937984496127,0.05723204994797082,0.06951092611862644,-0.007542208132678363,0.005298098718227906,0.016629182986935834,63,0.10472742462216145
smooth_visual__visual_norm_curv_100_117_max,197,0.7,0.4,0.48389617374365274,-9.830222928620392,0.03125,0.046511627906976716,0.05827263267429761,0.0628511966701353,0.007961667836314024,0.015146528567625772,0.0016171954522939094,59,0.06506828318246984
smooth_visual__visual_norm_abs_slope_082_099_mean,586,0.5,0.55,0.038747943072645764,-9.83023035749049,0.00390625,0.06976744186046513,0.05827263267429761,0.06201873048907387,-0.005747404593083871,0.004652776097250078,0.013236257239842954,64,0.10285108274078862
smooth_norm__norm_slope_091_122_mean,436,0.5,0.55,0.0029337335134609196,-9.830245743697994,0.015625,0.054263565891472854,0.054110301768990676,0.059105098855359015,-7.663206124108868e-05,0.005521541675741504,0.020456295944787768,59,0.09877157993273357
smooth_visual__visual_norm_slope_091_122_mean,435,0.5,0.55,0.0029337335134609196,-9.830245743697994,0.015625,0.054263565891472854,0.054110301768990676,0.059105098855359015,-7.663206124108868e-05,0.005521541675741504,0.020456295944787768,59,0.09877157993273357
smooth_visual__visual_norm_abs_slope_097_114_mean,2,0.5,0.55,0.1969399012513496,-9.830268632730048,0.015625,0.054263565891472854,0.055150884495317354,0.06326742976066597,0.003565407480902505,0.008377900926844584,0.00806298554049718,59,0.09152582437853385
smooth_visual__visual_norm_curv_079_084_sd,392,0.7,0.55,0.17294881337936446,-9.830284301497079,0.03125,0.046511627906976716,0.054110301768990676,0.060978147762747126,0.0037993369310069802,0.012659616517032447,0.003660751399029484,58,0.07438211018692062
smooth_visual__visual_norm_curv_079_084_sd,392,0.35,0.7,0.17294881337936446,-9.830284301497079,0.03125,0.046511627906976716,0.054110301768990676,0.059729448491155024,0.005360211020496997,0.012035266881236396,0.003660751399029484,56,0.07539322332873502
smooth_visual__visual_norm_slope_091_108_sd,290,0.5,0.55,0.2551537944354239,-9.830299171866502,0.0078125,0.06201550387596899,0.05827263267429761,0.06493236212278879,-0.000310561511345564,0.009210367107905992,0.01269262046564058,62,0.08901332212546129
smooth_visual__visual_norm_abs_slope_091_096_mean,341,0.35,0.55,0.04296742812042483,-9.830303797359283,0.0078125,0.06201550387596899,0.05619146722164414,0.06118626430801251,-0.00239172696399903,0.0065621244020682475,0.011616820357928291,58,0.09428949594466837
smooth_visual__visual_norm_curv_097_114_max,472,0.35,0.55,0.4342941728382091,-9.830307179340231,0.0078125,0.06201550387596899,0.060353798126951075,0.06742976066597295,0.0012503125781445634,0.012009453976397277,0.006043557610934502,64,0.07977539180229053
smooth_visual__visual_norm_slope_088_119_mean,589,0.35,0.7,0.013157849969073472,-9.83030724031928,0.03125,0.046511627906976716,0.05306971904266389,0.05598335067637876,0.0032790455678436414,0.00861183037694908,0.01437367716613024,56,0.0849575197941804
smooth_norm__norm_slope_088_119_mean,590,0.35,0.7,0.013157849969073472,-9.83030724031928,0.03125,0.046511627906976716,0.05306971904266389,0.05598335067637876,0.0032790455678436414,0.00861183037694908,0.01437367716613024,56,0.0849575197941804
smooth_visual__visual_norm_slope_112_121_max,104,0.35,0.55,0.29867533422590353,-9.830327131181445,0.03125,0.046511627906976716,0.05619146722164414,0.06118626430801248,0.004839919657333769,0.012763674789665114,0.005449237395062426,58,0.07245500499050196
smooth_norm__norm_curv_079_090_sd,521,0.7,0.55,0.24084541621768518,-9.830382743025712,0.015625,0.054263565891472854,0.05723204994797082,0.06139438085327782,0.0020045333914122665,0.008216570271600143,0.009923255746484146,60,0.0895676219205631
smooth_norm__log_slope_091_114_sd,122,0.5,0.7,0.21724354605568233,-9.830414242738497,0.00390625,0.06976744186046513,0.05827263267429761,0.06701352757544225,-0.001064782324613378,0.007925368438883895,0.007448360550882891,62,0.09387934989232327
smooth_norm__log_slope_109_116_sd,402,0.5,0.55,0.2895721746029927,-9.830422110734682,0.001953125,0.07751937984496116,0.060353798126951075,0.06867845993756502,-0.0007784204115545146,0.007982640821495645,0.004269577838039286,62,0.09246814281715175
smooth_visual__visual_norm_slope_088_111_sd,366,0.5,0.55,0.240977524057481,-9.830422824528664,0.0078125,0.06201550387596899,0.05827263267429761,0.06368366285119667,0.00020972985181777482,0.005485242278311464,0.011625704617286788,63,0.10091328393118675
smooth_norm__norm_slope_088_111_sd,367,0.5,0.55,0.240977524057481,-9.830422824528664,0.0078125,0.06201550387596899,0.05827263267429761,0.06368366285119667,0.00020972985181777482,0.005485242278311464,0.011625704617286788,63,0.10091328393118675
smooth_visual__visual_mid_flatness__early_041_056__mid_053_084__tail_113_124,138,0.5,0.55,0.04339059402797227,-9.830462490038258,0.00390625,0.06976744186046513,0.05619146722164414,0.068054110301769,-0.006787987319410549,0.006895272205148006,0.018944128108700678,63,0.09916801764540648
smooth_visual__visual_norm_slope_103_108_sd,293,0.5,0.7,0.25451513617510496,-9.830471725559008,0.0009765625,0.0852713178294574,0.06243496357960454,0.07367325702393339,-0.011418177124926432,-0.0011478676120642906,0.02826088253868858,71,0.12438362451475134
smooth_norm__logcontrast_log_tail_114_128_minus_log_troughcore_070_085,527,0.35,0.7,0.021481753189962056,-9.830548795046022,0.015625,0.054263565891472854,0.054110301768990676,0.05889698231009366,0.0009639506650856999,0.006192677201558449,0.01499424120212981,57,0.09593935719240242
smooth_norm__norm_curv_097_112_min,201,0.5,0.55,0.3441589336201078,-9.830549991869722,0.001953125,0.07751937984496127,0.06347554630593133,0.0684703433922997,-0.007021916769515024,0.0016770321612661122,0.024750864504269755,69,0.11375272167536174
smooth_visual__visual_norm_abs_slope_106_115_sd,420,0.5,0.55,0.2356952584237543,-9.830571314397767,0.0009765625,0.0852713178294573,0.06243496357960454,0.06930280957336107,-0.0072558462196193885,0.0028684590502463967,0.020430636188106546,68,0.11012432177733741
smooth_visual__visual_norm_abs_slope_097_110_max,17,0.5,0.55,0.25206868177005143,-9.830594625434726,0.00390625,0.06976744186046513,0.0593132154006244,0.0693028095733611,-0.0052271132299203105,0.00674442804249451,0.030133963502555004,66,0.10006597055164287
smooth_visual__visual_norm_abs_slope_097_102_mean,71,0.5,0.4,0.09829621542927959,-9.830609944232249,0.03125,0.04651162790697683,0.05306971904266389,0.05785639958376689,0.005880502383660335,0.01187393622599191,0.007544960740157527,54,0.07210650955345352
smooth_norm__norm_haar_b16_097_128,581,0.35,0.7,0.012665228800869873,-9.830661736300694,0.0078125,0.06201550387596899,0.05619146722164414,0.059729448491155045,-0.002912018327162369,0.006608910292089121,0.025606123357203553,58,0.09416220816085875
smooth_visual__visual_norm_abs_slope_082_099_max,363,0.7,0.55,0.11826052435825343,-9.83066800528526,0.00390625,0.06976744186046513,0.05827263267429761,0.06555671175858477,-0.00574740459308376,0.004871379135106335,0.041277249386652635,65,0.10366532847956995
smooth_visual__visual_norm_abs_slope_094_125_min,217,0.35,0.55,0.011930673091838583,-9.830729066787875,0.0078125,0.06201550387596899,0.055150884495317354,0.06139438085327782,-0.0018714356008358024,0.008991764070049712,0.008074294952617512,59,0.08856343456377463
smooth_visual__visual_norm_abs_slope_106_111_mean,68,0.5,0.55,0.17911255851766877,-9.83075986930881,0.0009765625,0.0852713178294574,0.06139438085327786,0.07055150884495318,-0.009337011672272966,0.004268002484492039,0.01890822712763901,68,0.10720914555812114
smooth_visual__visual_norm_curv_088_101_min,354,0.35,0.55,0.29319226725566655,-9.830781385741362,0.03125,0.04651162790697683,0.055150884495317354,0.06014568158168574,0.00848195919947714,0.013018577224951366,0.0014203949821838368,57,0.07063867030265934
smooth_norm__log_slope_106_113_sd,352,0.5,0.55,0.30417013138823507,-9.830806357645084,0.00390625,0.06976744186046513,0.060353798126951075,0.06742976066597292,-0.0031459477772669553,0.008908678782598822,0.006751633786640061,65,0.09072306688745044
smooth_visual__visual_norm_abs_slope_103_116_max,331,0.7,0.55,0.2156853895333261,-9.830807017099056,0.001953125,0.07751937984496116,0.0593132154006244,0.06951092611862644,-0.003666239140430294,0.0037477111213287005,0.009738013100155712,64,0.10806081348806598
smooth_norm__norm_haar_b12_101_124,447,0.35,0.7,0.03509228675137271,-9.830813088633562,0.015625,0.054263565891472854,0.054110301768990676,0.05889698231009368,0.0014842420282490387,0.009293452395356904,0.01025049351110636,54,0.0827660821164182
smooth_visual__visual_mid_flatness__early_037_060__mid_057_080__tail_113_124,177,0.5,0.55,0.04502839641604307,-9.830823078864595,0.0078125,0.06201550387596899,0.054110301768990676,0.06722164412070761,-0.003952601053489158,0.0072542329130669495,0.01608429526667512,60,0.09753419576204386
smooth_visual__visual_norm_abs_slope_094_107_max,15,0.5,0.55,0.22241300481814566,-9.830847356110922,0.0078125,0.06201550387596899,0.05723204994797082,0.06576482830385015,-0.0008308528745090138,0.009626600198436686,0.01266432892875309,60,0.08834782317369382
smooth_visual__visual_norm_slope_100_105_max,333,0.7,0.55,0.08302689845112293,-9.830870928044144,0.0078125,0.06201550387596899,0.05619146722164414,0.05993756503642038,0.0009639506650855889,0.002061805774024106,0.056513715657095065,61,0.11119906520690422
smooth_norm__log_haar_b16_091_122,514,0.5,0.55,0.02001232806507829,-9.830891556880308,0.015625,0.054263565891472854,0.054110301768990676,0.05764828303850158,0.0020045333914123775,0.007893908961111262,0.06706337452099814,56,0.0885099846390169
smooth_visual__visual_mid_flatness__early_045_060__mid_061_076__tail_109_120,445,0.7,0.55,0.04817832401387382,-9.830909993082818,0.00390625,0.06976744186046513,0.05619146722164414,0.06784599375650364,-0.006787987319410549,0.0013648573433680644,0.018944128108700678,63,0.11620600414078675
smooth_visual__visual_mid_flatness__early_049_064__mid_069_084__tail_097_124,430,0.5,0.55,0.015580909503297973,-9.830911578608449,0.0078125,0.06201550387596899,0.055150884495317354,0.06139438085327784,-0.0018714356008356914,0.0027902136824528244,0.046014873932766404,60,0.10905962458594039
smooth_visual__visual_mid_flatness__early_033_064__mid_057_080__tail_109_120,480,0.7,0.55,0.05246481115336532,-9.830916200894526,0.00390625,0.06976744186046513,0.05619146722164414,0.068054110301769,-0.006787987319410549,0.005344884608248801,0.018944128108700678,63,0.10505332020835896
smooth_norm__log_slope_100_115_sd,99,0.7,0.55,0.2658588035495115,-9.831005432816765,0.001953125,0.07751937984496116,0.06139438085327786,0.06763787721123829,-0.004940751316861447,0.0051367680629834656,0.017728792491526778,66,0.10328314609783976
smooth_visual__visual_norm_abs_slope_082_105_mean,210,0.5,0.55,0.07313886551991473,-9.831083961320829,0.0078125,0.06201550387596899,0.055150884495317354,0.06243496357960458,0.00020972985181777482,0.00796166783631389,0.006389671351021984,59,0.09178536573395545
smooth_visual__visual_norm_curv_106_115_min,321,0.35,0.55,0.3544562989358135,-9.831101966186214,0.0078125,0.06201550387596899,0.060353798126951075,0.06430801248699272,-0.0008308528745090138,0.006572610894659126,0.01266432892875309,64,0.09658237783237783
smooth_visual__visual_mid_flatness__early_017_032__mid_045_076__tail_113_124,548,0.7,0.55,0.025081162618363597,-9.831107892557267,0.00390625,0.06976744186046513,0.055150884495317354,0.06826222684703434,-0.005747404593083871,0.008549718074679902,0.019831019046867127,61,0.09573917574436354
smooth_visual__visual_norm_abs_slope_097_114_sd,153,0.35,0.7,0.21688367337257733,-9.83112465701277,0.00390625,0.06976744186046513,0.0593132154006244,0.06576482830385018,-0.003666239140430183,0.004200243609289412,0.02134691529211625,63,0.10534630244775171
smooth_norm__ratio_tail_114_128_over_recover_081_113,242,0.7,0.4,0.008727921463037393,-9.831159802731268,0.015625,0.054263565891472854,0.054110301768990676,0.05681581685744015,0.0020045333914122665,0.006702482072130911,0.01437367716613024,57,0.09264988288581755
smooth_norm__ratio_tail_114_128_over_late_091_113,316,0.7,0.4,0.014125901834911879,-9.831221585204597,0.015625,0.054263565891472854,0.054110301768990676,0.058688865764828325,-7.663206124108868e-05,0.0068638127273753955,0.01437367716613024,59,0.0929274970818849
smooth_visual__visual_norm_slope_085_116_max,106,0.7,0.55,0.2137313997407415,-9.831245742038114,0.0078125,0.06201550387596899,0.05723204994797093,0.06618106139438087,-0.00239172696399903,0.009059522945252408,0.011616820357928291,63,0.09160070236129675
smooth_visual__visual_norm_abs_slope_097_120_mean,178,0.7,0.55,0.17032762922657887,-9.831260777237693,0.0078125,0.06201550387596899,0.05619146722164414,0.06701352757544225,-0.00291201832716248,0.004049399446635826,0.007694889551411642,62,0.10698111103490496
smooth_visual__visual_norm_abs_slope_088_111_max,37,0.35,0.7,0.2293438473270324,-9.831260850458294,0.001953125,0.07751937984496116,0.06139438085327786,0.068054110301769,-0.008062499495841702,0.005344884608248801,0.04689515120809215,68,0.10348009443823805
smooth_norm__norm_curv_100_107_sd,222,0.5,0.55,0.29409210214590814,-9.831272456747625,0.001953125,0.07751937984496127,0.06243496357960454,0.06784599375650362,-0.007021916769514913,0.003690438738716928,0.03423289595875839,67,0.10769225516547824
smooth_norm__norm_slope_094_105_sd,477,0.5,0.55,0.2557529643482046,-9.83130276086654,0.03125,0.04651162790697683,0.054110301768990676,0.06409989594172735,0.0037993369310069802,0.0087941340173753,0.004266398778035834,58,0.08967035687888186
smooth_norm__norm_curv_097_108_min,499,0.7,0.55,0.2899417538420512,-9.83130653198866,0.0009765625,0.0852713178294574,0.06347554630593133,0.07117585848074921,-0.010377594398599754,0.0030297897054908374,0.026344382231013992,70,0.11162050278488636
smooth_visual__visual_mid_flatness__early_041_056__mid_053_084__tail_109_120,467,0.7,0.55,0.05477707983663626,-9.831310513035625,0.0078125,0.06201550387596899,0.054110301768990676,0.0672216441207076,-0.003952601053489158,0.005703845316167721,0.01608429526667512,60,0.10281929583134401
smooth_visual__visual_norm_abs_slope_109_114_sd,588,0.35,0.7,0.2660296167192227,-9.83134712127833,0.001953125,0.07751937984496127,0.060353798126951075,0.06971904266389177,-0.004706821866757083,0.007727738386209437,0.009176479383452108,67,0.09465848113030105
smooth_visual__visual_mid_flatness__early_045_060__mid_061_092__tail_109_120,529,0.35,0.7,0.030535820713877778,-9.83134714935108,0.0078125,0.06201550387596899,0.05619146722164414,0.05952133194588969,-0.002391726963999141,0.003404076825657976,0.0727855670464564,59,0.10589884532271081
