delta_auc,delta_sens,delta_spec,delta_ppv,delta_npv,delta_fp,delta_tp
0.016957352422654615,-0.05031446540880502,0.11212516297262054,0.049716445060174475,-0.005164234672431323,-86,-8
0.003785211996719995,-0.03821656050955413,0.09622886866059821,0.049832026875699875,-0.005957446808510625,-74,-6
0.009733529323081469,-0.00746268656716409,0.13762626262626265,0.07678958243596706,0.005614954408648343,-109,-1
0.015066670239084035,0.0,0.13282247765006383,0.06572482824699816,0.00867823765020026,-104,0
0.006716438622297538,-0.02919708029197088,0.11153358681875791,0.0557306785869055,-0.0018693522005109875,-88,-4
0.014007782101167376,-0.012903225806451646,0.13229571984435795,0.07599484156226971,0.004215811662166669,-102,-2
0.007051282051282026,-0.038461538461538436,0.1454545454545454,0.07618827134974837,-0.00399942276372478,-112,-6
0.00885132679025813,-0.021428571428571463,0.10432569974554706,0.054640633842671205,-0.0021175498398926518,-82,-3
0.017907610524190765,-0.045454545454545525,0.11658031088082899,0.051929657696403286,-0.006870624837956973,-90,-7
0.002995954507289511,-0.05303030303030298,0.1435768261964735,0.05815303430079155,-0.006565903648582561,-114,-7
0.010335440814892793,-0.0273972602739726,0.1384615384615384,0.07266879182102759,-1.5880010639568454e-05,-108,-4
0.011821616670483093,-0.037878787878787845,0.10705289672544072,0.05028196363320531,-0.003161292469468613,-85,-5
0.01718398163274315,-0.013793103448275779,0.12035851472471193,0.06315074309978769,0.0036457190722163357,-94,-2
0.010945332080200543,-0.03125,0.15664160401002503,0.06782539682539682,-4.730735156244226e-05,-125,-4
0.014783566003348958,0.007299270072992692,0.13434727503168564,0.07417971933506745,0.008194728139286012,-106,1
0.013296514790176128,-0.05161290322580647,0.11543450064850835,0.05309278350515462,-0.00996383683584956,-89,-8
0.00019452792934737673,-0.023255813953488413,0.11543287327478047,0.05599018527079408,0.00011520737327186392,-92,-3
0.010321972177831262,-0.05442176870748294,0.11681643132220798,0.05434514366296489,-0.008149984505732788,-91,-8
0.0021338250790304825,-0.03424657534246567,0.12307692307692308,0.063658802261982,-0.003415605907312047,-96,-5
0.006274813269631974,-0.01948051948051943,0.10233160621761661,0.05601912818676685,0.002321456029222624,-79,-3
0.01566703017084692,-0.021428571428571463,0.13358778625954204,0.07179487179487182,0.0009489715617140293,-105,-3
0.005051205906025369,0.0,0.12801013941698347,0.06949824090207873,0.00533844002081707,-101,0
0.010871413028695875,-0.013157894736842146,0.12919896640826867,0.08022988505747125,0.003954522985664788,-100,-2
0.008477195461168319,-0.006896551724137945,0.1152368758002561,0.06413139114282923,0.0019013445516786742,-90,-1
0.0011407732106927249,-0.007042253521126751,0.10841836734693877,0.06677360658877612,0.0004935909118521931,-85,-1
0.020425296287365224,-0.013986013986013957,0.13409961685823757,0.07901695160822947,0.0013694565539907888,-105,-2
0.005391629096292316,-0.025974025974025983,0.09974093264248696,0.05123895835723302,-0.0006394614400828669,-77,-4
0.006724827335514383,-0.014285714285714235,0.12849872773536886,0.07254412376686004,0.00268229460160041,-101,-2
0.006349460073884594,-0.03472222222222232,0.1048593350383632,0.050842092689918794,-0.002340022372896877,-82,-5
0.008797679427499538,0.0,0.12982005141388175,0.07289890654481801,0.008451478709924243,-101,0
0.016897864817081443,-0.046052631578947345,0.12661498708010344,0.05937765760265162,-0.005848436970062987,-98,-7
0.015693853884808595,-0.015384615384615441,0.11809045226130654,0.06428774920140384,8.302356737166505e-05,-94,-2
0.014425840758838793,0.007042253521126751,0.10204081632653061,0.05527661795407102,0.006605081617202968,-80,1
0.007381307313547469,-0.028368794326241065,0.13121019108280252,0.06644937915167648,-0.0016127734877735556,-103,-4
0.006667570131454137,-0.049645390070921946,0.12611464968152863,0.06614246362705245,-0.007058170571846989,-99,-7
0.006282288680888426,-0.0326797385620915,0.10737386804657179,0.06435746901500328,-0.0036714480874316946,-83,-5
0.009176704124890689,-0.006493506493506551,0.12564766839378239,0.0727114828274783,0.004157115344682216,-97,-1
0.004238212176089662,-0.03759398496240607,0.13114754098360648,0.06030671771032722,-0.0028697783206009797,-104,-5
0.004910615758110803,-0.04347826086956519,0.1091370558375635,0.04915679321975264,-0.005436722589856946,-86,-6
0.010183466949439168,-0.014388489208633115,0.12071156289707752,0.058323737743815246,0.006252439309967994,-95,-2
0.016146924688771103,-0.015037593984962405,0.15384615384615385,0.07401025097207492,0.005120327700972815,-122,-2
0.0017875739014210357,-0.037735849056603765,0.13037809647979148,0.06994016802207459,-0.004846454765747965,-100,-6
0.007424531150750258,-0.03361344537815125,0.11152416356877326,0.04832246039142593,-0.0031688934566632687,-90,-4
0.01032700654748775,-0.021739130434782594,0.10786802030456843,0.05777616498835769,-0.0007047216349541641,-85,-3
0.004001541577492995,-0.018867924528301883,0.11864406779661019,0.06865678208456155,-0.0012908496732025876,-91,-3
0.0217480107985224,0.006944444444444531,0.13043478260869568,0.09102239293886893,0.007296107587258627,-102,1
0.012202455293127246,-0.02919708029197088,0.13054499366286443,0.0663092823336231,-0.00011031733351585249,-103,-4
0.01978371501272269,0.0071428571428571175,0.12595419847328237,0.06543764603178676,0.008276683933316709,-99,1
0.00831293349653206,-0.03947368421052633,0.1253229974160206,0.06605600324656502,-0.00507642092709415,-97,-6
0.014146336838312679,-0.045112781954887216,0.12736443883984871,0.06135298947165074,-0.00566042042316206,-101,-6
0.009626314293833427,-0.03472222222222221,0.12787723785166238,0.060166666666666646,-0.0013835423567423177,-100,-5
0.009718670076726332,0.0,0.12287581699346406,0.07007843441795447,0.006886535917292602,-94,0
0.007489677056951138,-0.023622047244094446,0.09511889862327916,0.04113499533166634,-0.0017054224966389642,-76,-3
0.0029210182767623882,-0.05625000000000002,0.12271540469973885,0.06313386827305456,-0.010024887772428048,-94,-9
0.006211340206185523,-0.039999999999999925,0.12628865979381443,0.06516375245193096,-0.006242524073992062,-98,-6
0.007357402264473345,0.013245033112582738,0.12645161290322582,0.07601528905876731,0.013822491714141738,-98,2
0.007079076502292669,-0.024193548387096753,0.11596009975062349,0.052342252342252316,-0.0023551891005005876,-93,-3
0.014204185161699412,-0.03614457831325302,0.09736842105263155,0.05076469779645115,-0.002920815552394429,-74,-6
-0.0019946621716533386,-0.03703703703703709,0.1302149178255373,0.060798196274447824,-0.0009337068160597539,-103,-5
0.005665672065927829,-0.04166666666666663,0.11636828644501274,0.05550466131378995,-0.00785998567883961,-91,-6
0.0005691828160997447,-0.02127659574468077,0.09171974522292992,0.04415410713120638,-0.0013272487444391246,-72,-3
0.003330404585582203,-0.03870967741935483,0.1089494163424124,0.045234402958368114,-0.005048086979561273,-84,-6
0.010128230485232148,-0.05696202531645567,0.140625,0.06911271528448815,-0.0080575227634051,-108,-9
0.005466024990065765,-0.034482758620689724,0.12163892445582591,0.06165987655826888,-0.0009028530155291703,-95,-5
0.011289682539682544,-0.05555555555555558,0.10999999999999999,0.04324539660056659,-0.004932565152942381,-88,-7
0.02139888177738547,0.007246376811594235,0.1281725888324874,0.07512764405543398,0.009252007599461876,-101,1
0.01089743589743597,0.0,0.10512820512820509,0.07013942348815327,0.0046282740982449555,-82,0
0.011165531717796884,-0.023622047244094446,0.10262828535669577,0.04550084889643463,-9.137644712475801e-05,-82,-3
0.01879477454698697,-0.02962962962962956,0.10745891276864727,0.0509273421478989,-0.0026994577230730066,-85,-4
-0.0035031618281115007,-0.014084507042253502,0.125,0.07353602709639862,0.004358655043586457,-98,-2
0.007818030067721082,-0.03418803418803418,0.13349814585908526,0.054221336668291736,-0.0035403050108933076,-108,-4
0.005415770516441598,0.006711409395973145,0.13770913770913773,0.08205517886368952,0.010465442966847704,-107,1
0.008544081489286981,-0.013698630136986356,0.13076923076923086,0.07542422289729661,0.003907641652009852,-102,-2
0.006244022658721371,-0.036231884057971064,0.13959390862944154,0.06638127853881282,-0.0015587156183305417,-110,-5
0.002007530552394665,-0.014598540145985384,0.09632446134347272,0.046216169354203085,0.00016059301082305133,-76,-2
0.006920540271942888,-0.021276595744680882,0.09554140127388533,0.04602956438809569,5.988430352554808e-05,-75,-3
0.010269576379974277,0.0,0.11810012836970474,0.062355376933382056,0.00737537182759862,-92,0
0.008158939506089702,-0.012987012987012991,0.09844559585492219,0.05404681079149548,0.0019240019240018835,-76,-2
0.010333217229768987,-0.013986013986013957,0.11877394636015326,0.06369047619047619,-0.00015334499307884109,-93,-2
0.009861699525849477,0.0,0.13438735177865613,0.07795587870775839,0.008400957136912246,-102,0
0.007329139998528689,-0.007246376811594235,0.11548223350253817,0.05972247897865096,0.00445587319444718,-91,-1
0.006672446620426986,-0.02631578947368418,0.13436692506459946,0.07065681207027036,-0.0018978439317279827,-104,-4
0.00819462227912926,-0.01379310344827589,0.1306017925736236,0.06466278587555868,0.0026152709079538816,-102,-2
0.009573191223774535,-0.007633587786259555,0.11194968553459117,0.055930757883090515,0.004540749105966468,-89,-1
0.008184523809523836,-0.03968253968253965,0.11124999999999996,0.06353311755866375,-0.005242342198863881,-89,-5
0.007733903420523158,-0.014084507042253502,0.11989795918367341,0.06956155949444542,0.003144231642007833,-94,-2
0.018771945182029404,-0.015503875968992276,0.11292346298619826,0.05794790324031057,0.0013302471599222487,-90,-2
0.006731405870668783,-0.03623188405797095,0.11675126903553301,0.06200101185848789,-0.004814423162848858,-92,-5
-0.0015176450878559011,-0.015748031496062964,0.09887359198998746,0.04751203852327446,0.0027337767551289804,-79,-2
0.008144573286937407,0.0,0.12232030264817151,0.0669723471302624,0.005985806849737707,-97,0
0.007260923845193501,-0.008000000000000007,0.132334581772784,0.08024843024843026,0.0023976571662537305,-106,-1
0.008553611317944965,-0.007352941176470673,0.11898734177215187,0.0699539931579568,0.004692499111269122,-94,-1
0.0016233766233766378,-0.058441558441558406,0.09455958549222798,0.03987038929666448,-0.00999222999223004,-73,-9
0.0025316455696202667,-0.02941176470588236,0.1316455696202531,0.06681775355860559,0.0017825832846288803,-104,-4
0.007422738029743359,-0.020408163265306145,0.11168164313222073,0.05752800455667362,0.0028949545078578165,-87,-3
-0.0012079628913799212,-0.015384615384615441,0.10427135678391963,0.052754595070853394,0.0021486604445041246,-83,-2
0.010721584915611815,0.0,0.12760416666666663,0.07569356872635563,0.004591767191440055,-98,0
0.007931825630940637,-0.03703703703703698,0.11630847029077118,0.05131636205396001,-0.004001189207938016,-92,-5
0.011175184682647332,-0.01492537313432829,0.125,0.06997193880849856,0.003095529479519188,-99,-2
0.0033731591600925093,-0.03597122302158273,0.10419313850063527,0.048294078802553375,-0.005345786477969572,-82,-5
0.007635221226887645,-0.015503875968992165,0.11919698870765372,0.05434906787142335,0.0008391138957261068,-95,-2
0.00229279109660685,-0.01935483870967747,0.125810635538262,0.07212880227022211,0.001630434782608714,-97,-3
0.007662835249042099,0.0,0.11111111111111105,0.05993000388867287,0.006675874769797363,-87,0
0.009351145038167918,-0.042857142857142816,0.11068702290076338,0.04707966737608882,-0.0045794966236955,-87,-6
0.006418744942249699,0.0,0.11802030456852786,0.06574535171792495,0.008551252344698224,-93,0
0.01627582262297289,-0.01948051948051943,0.1334196891191709,0.07016460905349792,0.002447552447552459,-103,-3
0.019038368139873696,-0.01379310344827589,0.11651728553137009,0.06626249596904221,0.004884834368530044,-91,-2
0.022104838167014362,-0.00649350649350644,0.13471502590673567,0.07188470924669682,0.007834483451695018,-104,-1
0.0005383217818450969,-0.025974025974025983,0.14119170984455964,0.07673089428111846,0.000982742090124722,-109,-4
0.000863759253020957,-0.04026845637583887,0.11068211068211065,0.05058128349594615,-0.0042875868236331716,-86,-6
0.011720307743184222,-0.015503875968992276,0.13174404015056462,0.062186333442353026,0.0037121943371943855,-105,-2
0.003108535300316184,-0.0273972602739726,0.10384615384615392,0.05224582950989387,-0.0006773763980509884,-81,-4
0.005704446112411166,-0.027586206896551668,0.10883482714468629,0.05796571614265983,-0.0030710232587142228,-85,-4
0.0034015528418513963,-0.014925373134328401,0.10606060606060597,0.05408952749378282,0.0010815047021943691,-84,-2
0.005439102966403042,-0.04516129032258054,0.12710765239948119,0.060602466793168885,-0.008519886981091074,-98,-7
0.0010930197497361904,-0.03731343283582089,0.10227272727272729,0.0434400173693264,-0.0036630922301340574,-81,-5
0.008197019265721583,-0.014285714285714346,0.12849872773536897,0.05981000701678632,0.006198312658396765,-101,-2
0.007687824373456276,-0.03649635036496357,0.12927756653992395,0.05452742219132142,-0.0027936390986675885,-102,-5
0.008429276315789491,-0.03125,0.13032581453634084,0.06800889328063242,-0.0033347789026634267,-104,-4
0.011686659396583088,0.0,0.1145038167938931,0.06061090311387085,0.00782608695652165,-90,0
0.009097295398665217,-0.020547945205479534,0.0987179487179487,0.04424440807419533,0.003240377062058153,-77,-3
0.008477195461168208,-0.006896551724137945,0.12035851472471193,0.06899276926524883,0.004437573252729643,-94,-1
0.015162869010944324,-0.007299270072992692,0.13307984790874516,0.07393808538024882,0.004361154491295038,-105,-1
0.0042523734177215555,-0.01898734177215189,0.11197916666666674,0.06570361206122799,0.001692836667594566,-86,-3
0.009965216605682836,0.0,0.11082802547770698,0.0634894478513165,0.005694155694155656,-87,0
0.010446735395189033,-0.033333333333333326,0.11211340206185572,0.04952941176470588,-0.004232602824152165,-87,-5
0.012107991105023252,0.0,0.13454075032341528,0.07620880227328664,0.009252070393374834,-104,0
0.0034032114569026994,-0.033557046979865834,0.11711711711711714,0.0643561967719366,-0.0037734133478813936,-91,-5
0.014738067115959153,-0.006756756756756688,0.11953727506426737,0.06759412225023914,0.005178714506263393,-93,-1
0.013549350193185816,-0.013698630136986356,0.14230769230769225,0.0783280285658875,0.0036513263023330023,-111,-2
7.85274531966973e-06,-0.029761904761904767,0.12137203166226918,0.07088116080247969,-0.0032648510909381034,-92,-5
0.005865319678425074,-0.021897810218978075,0.12167300380228141,0.058608999383603866,0.0020470504225016395,-96,-3
0.013756672494981137,-0.007299270072992692,0.14575411913814962,0.08035561005518083,0.007019927536231818,-115,-1
0.006894875922607291,-0.024390243902439046,0.10585305105853049,0.04498349229640497,0.0007792207792207684,-85,-3
0.004255540887931675,-0.020270270270270285,0.1349614395886889,0.07578119284898349,-0.0010520587701795536,-105,-3
0.014082894435539228,0.007575757575757569,0.12216624685138544,0.06370070778564205,0.00708192162561716,-97,1
0.00845318872093126,-0.020408163265306034,0.13992297817715027,0.06996489870373951,0.0042194092827004814,-109,-3
0.014718457671477836,0.006711409395973145,0.12483912483912485,0.06608770633160876,0.010233892704982206,-97,1
0.010546500479386434,-0.02684563758389269,0.14157014157014158,0.07760341705743073,-0.00035460992907798694,-110,-4
0.004493464052287566,-0.03472222222222221,0.10613810741687979,0.04590615180866808,-0.0034163633947593697,-83,-5
0.004195804195804231,-0.019230769230769273,0.10000000000000009,0.050465600438971636,0.0013294733049215024,-77,-3
0.01013274875167458,-0.03105590062111796,0.12287581699346406,0.06622705815110397,-0.005101997612011133,-94,-5
0.0158846593836508,0.0,0.10526315789473684,0.05946370842743898,0.0053048681869641845,-82,0
0.012269273599873842,-0.03149606299212593,0.12140175219023774,0.06032073783467545,0.001235069081301221,-97,-4
0.007203937913193514,-0.021126760563380254,0.11862244897959184,0.06574675324675328,0.001771317772950587,-93,-3
0.008705124838298661,-0.007751937984496138,0.10414052697616061,0.055178936449339466,0.0032399466361731077,-83,-1
0.010883366588064547,-0.006711409395973145,0.1351351351351351,0.06858044422588311,0.006475550421785825,-105,-1
0.003783568225808054,-0.007751937984496138,0.10288582183186956,0.04924843776389126,0.004119082557100917,-82,-1
0.006492312219524732,-0.007246376811594124,0.12817258883248728,0.06818783068783069,0.003183201859186191,-101,-1
0.010404363232126679,-0.020270270270270285,0.10411311053984573,0.05370027752081402,0.0014280140460398716,-81,-3
0.01034982605334367,-0.023076923076922995,0.12939698492462315,0.066168484676772,-0.0008052277865526758,-103,-3
-0.00038160833953837514,-0.02941176470588236,0.11392405063291144,0.05265957446808511,-0.0009011164274322914,-90,-4
0.00309907206458937,-0.04195804195804198,0.1392081736909323,0.06296426108290842,-0.001003239375332421,-109,-6
0.00858778625954204,-0.04285714285714293,0.12213740458015265,0.06271276691216504,-0.006720311932567502,-96,-6
0.0033896764812795244,-0.021428571428571463,0.10814249363867678,0.052245004039707776,0.0011749570841946833,-85,-3
0.005372726531278071,-0.032786885245901565,0.12064676616915426,0.05963460192995659,-0.0014783459542244692,-97,-4
0.006297799615466726,-0.026490066225165476,0.13419354838709685,0.06794826218928596,0.0007434667856214272,-104,-4
0.01770132804615565,-0.04895104895104896,0.12515964240102173,0.06675460409224593,-0.00750521399406634,-98,-7
0.02026478546579058,-0.007692307692307665,0.11306532663316582,0.05701479365521728,0.0042260879057473,-90,-1
0.011297769918459655,-0.04195804195804198,0.11366538952745853,0.054413897907024944,-0.005599993707872231,-89,-6
0.017556479113384427,-0.02083333333333326,0.1240409207161125,0.06322117122377369,0.0010263650046045125,-97,-3
0.007734796817277623,-0.05555555555555558,0.12148337595907932,0.05049734748010609,-0.007000089849461322,-95,-8
0.01336490143022806,-0.0461538461538461,0.10175879396984921,0.042438937843751856,-0.005453206730990479,-81,-6
0.009461481876062217,-0.0326797385620915,0.10737386804657179,0.05773264683447754,-0.003256310531533635,-83,-5
0.0028264669163545753,-0.015999999999999903,0.11111111111111105,0.056114449213161666,-0.0011165469896630142,-89,-2
0.007330224545070485,-0.05095541401273884,0.12223667100130042,0.053937106918239,-0.004211819772917402,-94,-8
0.013956437156951274,-0.04054054054054046,0.12210796915167099,0.06905556982618377,-0.007131269433554133,-95,-6
0.008085629966787855,-0.021897810218978075,0.10899873257287707,0.05638803223239153,0.0012766302863931323,-86,-3
0.010732405927711297,-0.027210884353741527,0.12195121951219512,0.06118143459915609,-0.00010439586913579824,-95,-4
0.013096435757401603,0.007042253521126751,0.11224489795918369,0.06215425735849883,0.007897964189354845,-88,1
0.011485321830149497,-0.020979020979021046,0.12643678160919536,0.06441928721174006,0.0011519852545888165,-99,-3
0.012137287999356983,0.0,0.10472541507024258,0.05578679523235569,0.005457956677468956,-82,0
0.013622860968160344,-0.01935483870967747,0.1245136186770428,0.07712652610995513,0.0009609649413480081,-96,-3
0.002532154708253742,-0.03597122302158273,0.12960609911054644,0.05450690335305719,-0.003679773496556127,-102,-5
0.008940157239905377,-0.007575757575757569,0.11460957178841313,0.06008204068790701,0.004202211811394685,-91,-1
0.008551307847082468,-0.007042253521126751,0.125,0.0697516279605832,0.0040457786943310925,-98,-1
-0.0031524411661397744,-0.006849315068493178,0.13205128205128203,0.06724119699693348,0.006540944614339073,-103,-1
0.005493508849213513,-0.03355704697986572,0.120978120978121,0.06104002624671917,-0.004286830954046139,-94,-5
0.014362077067669121,-0.0078125,0.10150375939849621,0.05590811806281415,0.002148259321385515,-81,-1
0.022737529406116508,-0.03816793893129766,0.11949685534591192,0.05376089427813566,-0.0023493706767727662,-95,-5
0.0159814278985263,-0.00649350649350644,0.11658031088082899,0.061648310621616575,0.0051532213005544,-90,-1
0.005497269330267285,-0.014084507042253502,0.12117346938775508,0.06030927835051547,0.002415092431024446,-95,-2
0.008798316308197718,-0.016528925619834767,0.12422360248447206,0.06061517113783532,2.3580456517624526e-05,-100,-2
-0.0003929659102073213,-0.020979020979020935,0.12260536398467425,0.06265742371219046,0.0005464480874316502,-96,-3
0.01700737339396885,-0.03448275862068961,0.12804097311139562,0.059766684753119914,-0.001744287458573135,-100,-5
0.015013030528667204,0.0,0.11139240506329107,0.06090368551551478,0.006991525423728828,-88,0
0.012190721649484537,-0.00666666666666671,0.12628865979381443,0.06679063593071771,0.005293232315502161,-98,-1
0.00028318509817082393,-0.008474576271186418,0.13366336633663356,0.06634920634920638,0.00474735308113261,-108,-1
0.006552858314520238,-0.02614379084967322,0.11901681759379046,0.05725806451612908,-0.00166239278450786,-92,-4
0.009274374239805372,0.0060975609756097615,0.12598425196850394,0.08121453709689003,0.011190532436160194,-96,1
0.0061806433487848755,-0.014814814814814836,0.11378002528445008,0.056656673804425406,0.0025542784163474774,-90,-2
0.011627468717020917,-0.00746268656716409,0.13636363636363635,0.06635666022639206,0.006300712038416978,-108,-1
0.006401894664779362,-0.04379562043795615,0.10773130544993659,0.046230333814002544,-0.006990011892584191,-85,-6
0.007817869415807532,-0.020000000000000018,0.13788659793814428,0.06653491436100128,0.0017520215633423097,-107,-3
0.007885567577480268,-0.020408163265306145,0.12195121951219512,0.06670537274522864,-0.0003616636528028794,-95,-3
0.004220699779789561,-0.024590163934426146,0.13432835820895517,0.06198104913548891,0.002311824301353127,-108,-3
0.00805561686161993,-0.04347826086956519,0.13197969543147203,0.05873559338380674,-0.0004576659038901809,-104,-6
0.007655967150867582,-0.01379310344827589,0.09475032010243278,0.045693277310924374,0.001977186311787116,-74,-2
0.0053321939756462156,-0.0331125827814569,0.1225806451612903,0.05346772115518028,-0.0014402995823130649,-95,-5
0.011311799091554553,-0.007751937984496138,0.10539523212045177,0.052087437173931245,0.004994218421933483,-84,-1
0.003943302673181992,-0.035211267605633756,0.12627551020408156,0.0669565659648052,-0.001438103163826976,-99,-5
0.007756558092128607,-0.006711409395973145,0.1145431145431145,0.05538390045432301,0.005753398816982669,-89,-1
0.003415860014892025,-0.044117647058823595,0.11518987341772147,0.05285179990649835,-0.005473530349326294,-91,-6
0.0027944425523739325,-0.04081632653061229,0.1065468549422336,0.05331875328648594,-0.005313439652875562,-83,-6
0.006466355042713978,-0.03759398496240596,0.11601513240857497,0.05075776079649208,-0.0017836234485988367,-92,-5
0.006267520187439812,-0.019354838709677358,0.11932555123216604,0.06559010498424678,0.0006633123554060649,-92,-3
0.0066593226375555314,-0.019108280254777066,0.10793237971391412,0.05730541933861438,-0.0009093999660036989,-83,-3
0.005787316132143672,-0.006993006993006978,0.13409961685823757,0.06844074844074843,0.007695915495829819,-105,-1
0.007239278461354748,-0.036363636363636376,0.11826544021024965,0.06222910216718264,-0.003956043956043875,-90,-6
0.011329365079365106,-0.031746031746031744,0.135,0.05923551035073654,-0.0012629524383593882,-108,-4
0.007329692440356417,-0.028169014084507005,0.12755102040816324,0.062450941634152046,0.0006499657182715834,-100,-4
0.0052959791511542065,-0.022058823529411686,0.13417721518987336,0.06636245556467052,0.0015845646638088517,-106,-3
0.018381465690612275,-0.056451612903225756,0.1296758104738155,0.05361439481117272,-0.007635297631210847,-104,-7
0.005641517633842574,-0.037735849056603765,0.13037809647979148,0.0641734417344173,0.00019903903951723478,-100,-6
0.013730632946571175,-0.006756756756756688,0.1053984575835476,0.04937944252167764,0.003532409740512943,-82,-1
0.00443732281523479,-0.007518796992481147,0.12232030264817151,0.07327655991969695,0.002847406992484647,-97,-1
0.01107833497214028,-0.051851851851851816,0.10493046776232617,0.04427852260701276,-0.007381575123510675,-83,-7
0.005637513171759756,-0.03424657534246578,0.14102564102564108,0.06951443481376962,-0.0010357685402568872,-110,-5
0.008207070707070718,0.007462686567164201,0.11363636363636365,0.06410546094567598,0.007913581096055777,-90,1
0.010533390945316579,-0.01526717557251911,0.1132075471698113,0.06327084680025857,0.0014778466483011954,-90,-2
0.005751668422901202,-0.020547945205479423,0.10897435897435892,0.05265725388457426,0.002311132697873086,-85,-3
0.007284166610591503,-0.032467532467532534,0.11658031088082899,0.0604234581316474,-0.004135005895453903,-90,-5
-0.0004591814208132483,-0.013793103448275779,0.12035851472471193,0.060483252645183894,0.004201680672268893,-94,-2
0.010017050298380292,-0.00694444444444442,0.09974424552429673,0.05421373847552269,0.004844961240310086,-78,-1
0.007198420991524457,-0.034965034965035,0.12132822477650063,0.05756578947368424,-0.0034084002693868243,-95,-5
0.01404691670178393,-0.022222222222222143,0.09987357774968386,0.046889241836272466,-0.0012237297153497861,-79,-3
0.005420788724759484,-0.03546099290780136,0.12611464968152863,0.06715506715506714,-0.00255146312194221,-99,-5
0.013959931798806502,-0.02083333333333326,0.11764705882352944,0.06453949101007922,0.0004534127885268413,-92,-3
0.005932737926558351,-0.021582733812949617,0.09529860228716636,0.053613053613053574,-3.1493307672048054e-05,-75,-3
0.012413174566827001,0.0,0.1335012594458438,0.06900127310747675,0.00795333830910605,-106,0
0.006211340206185523,-0.040000000000000036,0.11597938144329889,0.0575536817147555,-0.0006753199600617599,-90,-6
0.007315521628498689,-0.0357142857142857,0.12849872773536897,0.07127407016618303,-0.002125995449374307,-101,-5
0.007604044302735313,0.0,0.12747524752475248,0.06899354872275112,0.005542044207218599,-103,0
0.012876192806459574,-0.024590163934426257,0.10199004975124382,0.045916245916245935,-0.0005269669614627048,-82,-3
0.0041350731005903585,-0.020979020979020935,0.13282247765006383,0.06693989071038248,0.00032256713166600726,-104,-3
0.00013599891200877234,-0.03947368421052633,0.11369509043927639,0.05067917468752542,-0.0025390051565788996,-88,-6
0.002998909487459178,-0.050000000000000044,0.11195928753180662,0.0495702554526084,-0.005578120356329097,-88,-7
0.003015350877192957,-0.03125,0.11654135338345861,0.05403189225025301,-0.002259776754351739,-93,-4
0.0064446831364124435,-0.020408163265306145,0.1065468549422337,0.052154004052738234,-0.00019043991620648626,-83,-3
0.003406552494415571,-0.051470588235294046,0.10886075949367091,0.047309599331264496,-0.008276499005399285,-86,-7
0.006457402421988556,-0.021897810218978075,0.10392902408111537,0.051053134382676724,-0.0004392317006577384,-82,-3
0.013570758186845278,-0.006535947712418277,0.1241914618369987,0.06653758682156252,0.004030676717939774,-96,-1
0.0060552474345577645,-0.027972027972027913,0.12388250319284799,0.06419891269587463,-0.001996269397150474,-97,-4
0.013939067602306676,-0.027027027027026973,0.1118251928020566,0.05911301859799717,-0.0022330939793260285,-87,-4
0.008978298444401789,-0.024390243902439046,0.11154855643044626,0.05848172446110589,-0.0014546699182818035,-85,-4
0.00928828515035407,-0.04195804195804198,0.1238825031928481,0.05798138869005015,-0.006305782722404341,-97,-6
0.006755209525990402,-0.007575757575757569,0.1435768261964736,0.0757566676655679,0.0061987279933634065,-114,-1
0.016594090930374117,-0.029629629629629672,0.1378002528445006,0.07103328074907134,0.0014068098388763106,-109,-4
0.01820329326756065,-0.020270270270270285,0.11439588688946023,0.06443121319740308,0.0036280069368344048,-89,-3
0.013987954816685688,-0.021897810218978075,0.12927756653992395,0.059176487496407,0.0003404834865509132,-102,-3
0.007946585127793115,-0.006711409395973145,0.1351351351351352,0.07392736072262013,0.004810766755135698,-105,-1
0.0010515873015872756,-0.03968253968253965,0.13374999999999992,0.05839580209895054,0.0004974976610183646,-107,-5
0.018290141040783636,-0.04054054054054046,0.13367609254498714,0.06739701454289188,-0.0033249816694701506,-104,-6
0.017391697158603225,0.007092198581560294,0.11592356687898087,0.07087621373335656,0.009484536082474238,-91,1
0.014569498511563972,0.0,0.09445843828715372,0.05270815096107606,0.004989724862874967,-75,0
0.0031480748945147408,-0.03164556962025322,0.125,0.0648587704723475,-0.002895760939309877,-96,-5
0.006796524037903318,-0.027972027972028024,0.11749680715197952,0.06315789473684214,-0.001293135854447014,-92,-4
0.005352019421761223,-0.036231884057971064,0.09517766497461921,0.04445043103448276,-0.006030255107745797,-75,-5
0.010235547148298885,-0.01342281879194629,0.12483912483912485,0.06864255872885422,0.0034593565279485983,-97,-2
0.008600821228310296,-0.020689655172413834,0.13316261203585145,0.06578890753409922,0.0021155376817058036,-104,-3
0.004165173416158963,-0.0060606060606061,0.10906701708278577,0.06644736842105264,0.0048285048285048315,-83,-1
0.0029892223451226663,-0.021582733812949617,0.11308767471410419,0.060093913435795177,-0.00043286229233141515,-89,-3
0.005763356067064462,0.01388888888888895,0.13810741687979533,0.08424937542584598,0.009104716227018361,-108,2
0.007042187573160996,0.0,0.12642225031605558,0.06704809583407834,0.0060606060606061,-100,0
0.006422463351537844,-0.035211267605633756,0.10841836734693877,0.05177423975770473,-0.0027317640220866357,-85,-5
0.0018667696608548612,-0.021739130434782594,0.12055837563451777,0.06926759970535618,0.0007597057737639412,-95,-3
